Voltage_measured_max,Voltage_measured_min,Voltage_measured_mean,Current_measured_max,Current_measured_min,Current_measured_mean,Temperature_measured_mean,Capacity_max
4.1920886,2.3850298,3.500486,0.0018966647,-2.0098596,-1.8358006,32.30599,1.5865747
4.1919203,2.3895786,3.5000381,0.0018137065,-2.0095932,-1.8386966,32.32598,1.5900018
4.1919327,2.385062,3.5000644,0.0018984997,-2.00989,-1.8385272,32.346,1.5888425
4.191865,2.380608,3.500082,0.0019109403,-2.0097947,-1.8373708,32.30657,1.5905591
4.1920877,2.3778098,3.500581,0.0019499789,-2.0099976,-1.8361256,32.32875,1.5886786
4.19141,2.3799949,3.4984672,0.0020025866,-2.0100496,-1.8397597,32.30486,1.5881972
4.1917157,2.3831646,3.4993963,0.0018151287,-2.0098455,-1.8407708,32.315228,1.5910611
4.191913,2.3832738,3.4998448,0.0018835559,-2.010009,-1.8358376,32.331596,1.5828995
4.1919775,2.3853314,3.4997787,0.0018810548,-2.009815,-1.8373425,32.31254,1.5864547
4.191622,2.3765907,3.49942,0.0019339309,-2.010119,-1.8363197,32.29155,1.5852789
4.1920795,2.3768525,3.50151,0.0019322118,-2.0096607,-1.8348275,32.289078,1.5885842
4.191908,2.3856087,3.4988103,0.00204068,-2.010186,-1.83139,32.383205,1.5873058
4.192254,2.3778243,3.501363,0.0018932804,-2.0095437,-1.8413333,32.31101,1.5927641
4.1918545,2.3849936,3.4993331,0.0019412017,-2.0100868,-1.8341559,32.3322,1.5848398
4.1921625,2.3938305,3.500705,0.0018453854,-2.0096183,-1.8366705,32.32924,1.5871559
4.1916637,2.3828108,3.4997766,0.0019113892,-2.0097737,-1.8364398,32.308895,1.5895265
4.1920266,2.3789086,3.500511,0.0018928519,-2.009802,-1.8370992,32.3153,1.5863886
4.1918135,2.3860476,3.500682,0.0018563294,-2.0098584,-1.8364968,32.287758,1.5868638
4.1921268,2.3885555,3.5014946,0.0018502905,-2.0097432,-1.837057,32.324318,1.5856923
4.1919985,2.3824584,3.50051,0.0018910714,-2.0098405,-1.8366749,32.31772,1.5866977
4.1916456,2.3841283,3.500862,0.0019192081,-2.009958,-1.8342236,32.336967,1.583344
4.192419,2.3841972,3.5017748,0.0018758043,-2.0097752,-1.8372751,32.291897,1.5913192
4.191661,2.3847528,3.499111,0.0019679773,-2.0102012,-1.8323148,32.37539,1.5865105
4.1915607,2.382865,3.4991913,0.001887359,-2.0100462,-1.8373746,32.308834,1.5823406
4.192162,2.383413,3.5000439,0.001900596,-2.0098598,-1.8366644,32.33505,1.5873132
4.191965,2.3858004,3.499957,0.0018567455,-2.009741,-1.8380948,32.317642,1.5892241
4.1917777,2.383495,3.5005574,0.001829159,-2.0097759,-1.8372945,32.30094,1.5895209
4.1922836,2.3755963,3.5018213,0.0018767609,-2.009474,-1.8416568,32.27491,1.5936633
4.1918573,2.3849568,3.5004652,0.001877401,-2.0097165,-1.8376254,32.295288,1.5876571
4.1920123,2.3817458,3.500783,0.0019192247,-2.0097666,-1.8358377,32.297977,1.5880142
4.1919694,2.3816438,3.5012844,0.001926195,-2.0096424,-1.8389342,32.27588,1.5926255
4.1917534,2.3817875,3.5000002,0.0019102833,-2.0101578,-1.8338295,32.35224,1.5831395
4.1919265,2.3780093,3.5005772,0.0018266175,-2.0098526,-1.8398173,32.314667,1.5859367
4.1919465,2.3850577,3.500005,0.0017931802,-2.0098393,-1.8398713,32.34461,1.5892684
4.1924014,2.3782945,3.5011182,0.0019273433,-2.0098422,-1.8364649,32.30523,1.5883808
4.1923056,2.382769,3.500905,0.0019388474,-2.0098457,-1.8363963,32.311653,1.5881851
4.1918926,2.380213,3.5013337,0.001859503,-2.0097482,-1.8398427,32.281204,1.5912527
4.1922216,2.3852038,3.502338,0.001836813,-2.009773,-1.8368148,32.297333,1.5880071
4.192172,2.3805957,3.5007002,0.0019221499,-2.0097525,-1.8381338,32.302036,1.5917861
4.1916175,2.377849,3.50099,0.001906213,-2.010026,-1.8356894,32.256153,1.5854001
4.192091,2.3833733,3.5002215,0.0018787052,-2.0098732,-1.8374126,32.293953,1.5898173
4.191657,2.3844345,3.5000331,0.0018366228,-2.009718,-1.8395019,32.330513,1.5899705
4.1918106,2.3790607,3.5007648,0.0019485459,-2.010032,-1.8360984,32.27392,1.5862193
4.1919746,2.3861952,3.4992359,0.0018732181,-2.0100303,-1.8376492,32.37987,1.5803607
4.1919436,2.38427,3.4991682,0.001876264,-2.009857,-1.8387504,32.32548,1.5869315
4.191827,2.3852232,3.4999309,0.0018242906,-2.0097444,-1.8386381,32.288704,1.5878413
4.19201,2.3797073,3.5007143,0.0018194523,-2.009808,-1.8388213,32.317654,1.5881275
4.1921196,2.3802948,3.499853,0.0019239865,-2.0100224,-1.8360255,32.34518,1.5872284
4.191669,2.3829706,3.4986248,0.0018858408,-2.010128,-1.8384403,32.324947,1.5820181
4.192161,2.3741393,3.501636,0.001865182,-2.0095391,-1.8410572,32.27958,1.5916643
4.191634,2.3851905,3.5002108,0.0018877771,-2.010018,-1.8360237,32.288647,1.5846869
4.1919613,2.3844445,3.49987,0.0018971809,-2.0098248,-1.8380181,32.3131,1.5891169
4.192308,2.3865273,3.502172,0.001791093,-2.009776,-1.8374902,32.313976,1.5885983
4.192093,2.37823,3.5006468,0.0019531217,-2.0099256,-1.8351614,32.30262,1.5862818
4.1917977,2.3833601,3.50002,0.0019059435,-2.009792,-1.8366928,32.309162,1.586059
4.192759,2.377412,3.501067,0.001985871,-2.0097716,-1.8392104,32.275017,1.5872343
4.191929,2.3843966,3.4997694,0.001916104,-2.0098717,-1.8354883,32.322426,1.588147
4.1919413,2.3852687,3.5002768,0.0019144441,-2.0098932,-1.8365269,32.33663,1.5868448
4.1917872,2.3760014,3.499096,0.0019247653,-2.0101414,-1.8360026,32.337402,1.5883048
4.192023,2.3835275,3.4999352,0.0018832859,-2.0096865,-1.8406476,32.301193,1.5872086
4.192087,2.386933,3.5023413,0.0018362225,-2.0096445,-1.8372713,32.298855,1.5891776
4.1921225,2.3804193,3.5012462,0.0019331877,-2.0099137,-1.8350743,32.306213,1.5894938
4.192006,2.3818061,3.5004652,0.001921223,-2.0099165,-1.8368107,32.33945,1.5874735
4.1919727,2.3824272,3.5001507,0.0018790393,-2.0098774,-1.8378004,32.31042,1.5871439
4.191744,2.3845372,3.4996383,0.0019275083,-2.009978,-1.8350847,32.334633,1.5860558
4.1921673,2.3776667,3.5006413,0.0019913618,-2.0096571,-1.8365476,32.292133,1.5871065
4.19198,2.384544,3.5003161,0.0018814256,-2.0099187,-1.8370355,32.283695,1.5872873
4.1922445,2.3863497,3.5021052,0.0018861453,-2.0097353,-1.8376437,32.295135,1.5870767
4.1920753,2.384994,3.5003817,0.0019553835,-2.009897,-1.8383998,32.324516,1.5888882
4.19213,2.3784919,3.5009859,0.001865958,-2.0098135,-1.8387245,32.299103,1.5872095
4.191799,2.383251,3.500188,0.0019140297,-2.0100055,-1.8375356,32.322308,1.5888752
4.19213,2.3825445,3.499955,0.001942022,-2.0098276,-1.8373089,32.316093,1.5887483
4.192147,2.3814416,3.500722,0.0019096102,-2.009812,-1.8377206,32.302864,1.5909353
4.191861,2.384272,3.5006344,0.0018379765,-2.0097103,-1.837479,32.30753,1.5878221
4.1913652,2.3865979,3.500591,0.0018421493,-2.00966,-1.8413844,32.289654,1.5924765
4.191851,2.3822184,3.5001752,0.0019528426,-2.0100057,-1.8341717,32.321594,1.5829054
4.191766,2.383189,3.4994068,0.0019179713,-2.010157,-1.8353575,32.328514,1.5811383
4.1922297,2.3704956,3.5000076,0.0020382549,-2.0098267,-1.8360721,32.317886,1.5880105
4.1914277,2.3902364,3.5009766,0.0017432062,-2.0100102,-1.8408744,32.341167,1.5910141
4.192134,2.3787467,3.50158,0.0018812413,-2.0095072,-1.8396806,32.287132,1.5981427
4.1921062,2.3842738,3.5007768,0.0019123796,-2.009789,-1.8366479,32.30763,1.585321
4.1918197,2.3763971,3.5018861,0.0018376015,-2.0097682,-1.8380582,32.26129,1.5924248
4.192046,2.3848498,3.4999335,0.0019496259,-2.0098898,-1.8346108,32.327343,1.5857157
4.1919317,2.382545,3.5005357,0.0018346041,-2.0098126,-1.839286,32.29928,1.5921694
4.1920147,2.3796833,3.5004323,0.0018634925,-2.0097365,-1.8420938,32.296967,1.5908191
4.192018,2.377459,3.4996505,0.00190627,-2.0100172,-1.8410578,32.334885,1.5859874
4.191565,2.3776503,3.5007854,0.0018498934,-2.0096285,-1.8395696,32.253345,1.5916039
4.192499,2.3741288,3.501134,0.002003035,-2.009596,-1.8392733,32.300648,1.5974966
4.1919427,2.3781466,3.499972,0.0019326375,-2.0098794,-1.8366088,32.319004,1.5845181
4.1915197,2.3901987,3.4984417,0.0018194237,-2.010132,-1.8386425,32.340176,1.5893067
4.1919155,2.3837094,3.50032,0.0018586672,-2.0097265,-1.8383031,32.306458,1.5878782
4.192075,2.3810847,3.5006735,0.0018948583,-2.009748,-1.8391696,32.305683,1.5930892
4.1922336,2.3769248,3.5000963,0.0019325766,-2.0099337,-1.8386726,32.318783,1.5919589
4.192294,2.385388,3.5004206,0.0019206712,-2.009884,-1.8352814,32.328472,1.5868742
4.19194,2.3836362,3.500395,0.0018846843,-2.0097933,-1.8344386,32.320335,1.5871032
4.192311,2.3891737,3.5004911,0.0017957756,-2.0096447,-1.8376051,32.332035,1.5865897
4.191514,2.386702,3.5002759,0.0018559824,-2.0100026,-1.8365837,32.287174,1.5847881
4.1915584,2.3790355,3.5003843,0.0019228985,-2.0100212,-1.835133,32.271233,1.5882865
4.191363,2.3819997,3.4983864,0.0018708372,-2.010066,-1.8385663,32.32306,1.5892308
4.1919136,2.383023,3.4987295,0.0019687316,-2.0102782,-1.8313584,32.38819,1.5893699
4.1922274,2.3798504,3.4998066,0.0019555215,-2.0098057,-1.8372525,32.314026,1.5870116
4.192323,2.3758316,3.5000854,0.0019709626,-2.0098162,-1.8371321,32.31897,1.5933112
4.192362,2.3754911,3.5017557,0.0018846185,-2.0096276,-1.8387295,32.278614,1.5919679
4.1922274,2.3747916,3.5015936,0.0018594443,-2.0095649,-1.8411387,32.279106,1.5921073
4.19166,2.379104,3.4994242,0.001951658,-2.009955,-1.83556,32.318672,1.58768
4.1920743,2.3785472,3.5009174,0.0018785689,-2.0098143,-1.8366697,32.315063,1.5898813
4.1916976,2.3858867,3.5003445,0.0018643887,-2.0098002,-1.8362167,32.307697,1.586744
4.191907,2.3824718,3.4991417,0.0020458584,-2.0101774,-1.8340299,32.32321,1.5886472
4.1922092,2.373659,3.5017607,0.0018910218,-2.0095441,-1.8379744,32.26579,1.5909137
4.1920695,2.3834677,3.500235,0.001979578,-2.009611,-1.836881,32.3132,1.5866848
4.19209,2.3819034,3.501087,0.0019051993,-2.0096762,-1.8383323,32.281124,1.591407
4.1921315,2.3850033,3.5004094,0.0017844609,-2.0096188,-1.8406857,32.298187,1.5920696
4.1918426,2.3823993,3.499589,0.0019299462,-2.0100439,-1.8324451,32.36608,1.5873667
4.191797,2.3838787,3.5000966,0.0018827874,-2.0098572,-1.8362305,32.32509,1.5873631
4.191852,2.3781502,3.4995196,0.0020090265,-2.0098372,-1.8353467,32.315205,1.5870341
4.1913815,2.3871908,3.4994578,0.0018610755,-2.0099006,-1.8374116,32.30644,1.5879914
4.192288,2.3863459,3.5022054,0.0018858155,-2.0097578,-1.8367075,32.31326,1.5891598
4.1918364,2.3808074,3.500197,0.0018870496,-2.0098217,-1.8380984,32.30318,1.5867984
4.192229,2.3785455,3.5000637,0.0019479111,-2.0098097,-1.8382479,32.343506,1.5884743
4.191911,2.3826637,3.5011077,0.0018695294,-2.0098078,-1.8348761,32.330032,1.5961329
4.1916485,2.382922,3.4997857,0.0018784902,-2.0100756,-1.835814,32.30524,1.5848008
4.191525,2.3857493,3.499505,0.001795365,-2.0102413,-1.8361452,32.357944,1.5835533
4.191932,2.3824222,3.5003774,0.0019528081,-2.0097501,-1.834556,32.316956,1.5874738
4.1919827,2.3777103,3.5005736,0.0019131708,-2.0098565,-1.8376207,32.294743,1.5911005
4.1920066,2.3803089,3.4999793,0.0019311486,-2.0098693,-1.8367852,32.33003,1.5890235
4.192132,2.3802242,3.5000591,0.001928198,-2.0098844,-1.8376306,32.33423,1.5885429
4.1922703,2.3792708,3.5007377,0.0019218503,-2.009905,-1.8350649,32.298717,1.5879033
4.1919026,2.3826947,3.5006545,0.0018364617,-2.0098374,-1.8355643,32.32212,1.5844059
4.191852,2.385484,3.5015807,0.0018479085,-2.0097232,-1.8380791,32.303467,1.5868256
4.192296,2.376276,3.5012121,0.001954995,-2.009628,-1.8388714,32.2902,1.5910378
4.1922026,2.380933,3.501804,0.0018796229,-2.0098355,-1.8378286,32.29235,1.591915
4.1917706,2.3793876,3.4989948,0.0019794218,-2.0102067,-1.8343173,32.363003,1.5886064
4.1917315,2.3840368,3.5005376,0.001868804,-2.0099325,-1.8362416,32.307,1.5933622
4.192013,2.3868794,3.4998589,0.0018801613,-2.0097225,-1.8376235,32.330513,1.5886279
4.192132,2.380759,3.5011606,0.0019171947,-2.0097468,-1.8362265,32.298992,1.5861739
4.1924734,2.3854592,3.5005226,0.0018770233,-2.00974,-1.8382137,32.33697,1.5898776
4.1921206,2.3816733,3.5013406,0.0019071436,-2.009809,-1.8364755,32.296112,1.5829817
4.192152,2.3854342,3.5006862,0.0018746386,-2.009839,-1.8368999,32.330624,1.5844445
4.1917644,2.3821445,3.500091,0.0019346406,-2.0101023,-1.8364329,32.334705,1.59131
4.1922975,2.3809626,3.5010989,0.0019104509,-2.0098472,-1.8361328,32.317497,1.5837792
4.1919894,2.3832183,3.49954,0.0019283344,-2.0100746,-1.8344922,32.367805,1.5860208
4.1920757,2.3845708,3.5001776,0.0018262198,-2.0097647,-1.8400897,32.32872,1.5883904
4.1918306,2.379695,3.5013404,0.001865917,-2.0099776,-1.8358927,32.247047,1.5859627
4.1922293,2.3782144,3.5009887,0.0019496712,-2.0097694,-1.8354002,32.300785,1.5907348
4.1920547,2.3794808,3.501412,0.0018972909,-2.0097303,-1.8386987,32.27867,1.5905117
4.192035,2.3874228,3.5007503,0.0018328263,-2.0097892,-1.835845,32.300144,1.5893042
4.192272,2.3764672,3.5010717,0.0019422651,-2.009568,-1.837974,32.278763,1.5890406
4.1920485,2.3839111,3.5010228,0.0019102596,-2.009764,-1.8357223,32.30569,1.5860891
4.1922917,2.3807101,3.5012214,0.0018985821,-2.0097938,-1.8361169,32.303894,1.5882499
4.1918406,2.3902636,3.4993467,0.0018477414,-2.009831,-1.8392948,32.335434,1.5908744
4.192007,2.3821054,3.5003247,0.0019422963,-2.0099423,-1.8344893,32.32739,1.5831065
4.191981,2.3806953,3.5011423,0.0018685539,-2.0097716,-1.8384318,32.300854,1.5888048
4.1920238,2.3772647,3.5002768,0.0018900636,-2.0099049,-1.8389634,32.329327,1.5883889
4.191922,2.3918557,3.5015311,0.0018024473,-2.0096896,-1.8389932,32.329014,1.5863513
4.192103,2.3749125,3.4999535,0.0019867239,-2.0100737,-1.832361,32.391975,1.5914774
4.192267,2.3765967,3.5017467,0.0019116155,-2.0097427,-1.8394927,32.29544,1.588844
4.1922092,2.3799896,3.501033,0.0019245809,-2.009827,-1.8369126,32.31298,1.5850135
4.1914535,2.3857615,3.4992774,0.0017970221,-2.0099173,-1.839165,32.341763,1.5878242
4.1919785,2.3779745,3.5002475,0.0019514647,-2.0098984,-1.8363938,32.304337,1.5892061
4.191808,2.3856049,3.500707,0.0018228668,-2.0098617,-1.8368382,32.324493,1.5815356
4.1918,2.3814726,3.4998326,0.001978399,-2.0098672,-1.8345964,32.325104,1.5885823
4.192266,2.3821242,3.5005567,0.0018910558,-2.009794,-1.836992,32.329433,1.5899891
4.1916485,2.3865695,3.5005753,0.0018306874,-2.0098877,-1.8359708,32.295246,1.5896146
4.191937,2.384317,3.5007374,0.0019060636,-2.0098798,-1.8361008,32.30806,1.5874153
4.192164,2.3844373,3.500711,0.0018763011,-2.0097365,-1.8372984,32.331776,1.5853338
4.1920238,2.3845274,3.5001051,0.0019220783,-2.0100222,-1.8340268,32.34464,1.5849619
4.1920238,2.384112,3.5020163,0.001856281,-2.0096843,-1.8362442,32.297195,1.5890689
4.191402,2.385853,3.4998217,0.001823908,-2.009702,-1.8381807,32.305862,1.5885764
4.192394,2.3785987,3.500563,0.0020115608,-2.0098646,-1.8355488,32.310326,1.5911174
4.192148,2.3823075,3.5007837,0.0019677617,-2.0098734,-1.8334912,32.31364,1.5841534
4.192212,2.3851213,3.5014124,0.001900111,-2.0097613,-1.8357106,32.311947,1.5851765
4.191809,2.3905559,3.4974318,0.0019374995,-2.0104551,-1.832735,32.42647,1.583133
4.1917615,2.3853447,3.4994915,0.001828175,-2.0101788,-1.8366355,32.365284,1.5805569
4.1921105,2.3819306,3.5002313,0.0018815215,-2.0098453,-1.8387351,32.325146,1.5890279
4.1922483,2.3788247,3.5003579,0.00193123,-2.0098836,-1.8361377,32.34247,1.5869148
4.192022,2.379838,3.4994905,0.001996,-2.0100093,-1.8355055,32.335304,1.5877357
4.1920023,2.3866856,3.5007765,0.0018690783,-2.0096395,-1.8382052,32.312817,1.5880224
4.1918693,2.3821054,3.500638,0.0018777783,-2.0099256,-1.8343878,32.32135,1.5841956
4.192152,2.3850198,3.499409,0.0018732111,-2.0100515,-1.83834,32.32441,1.5860761
4.1918254,2.3844166,3.501369,0.00184761,-2.0098953,-1.8357092,32.328194,1.5861797
4.192499,2.3750093,3.5029266,0.0018501681,-2.0095494,-1.8384424,32.258698,1.5908151
4.1919503,2.3804717,3.5008912,0.001906394,-2.0097277,-1.8359425,32.295246,1.5874957
4.1921835,2.378541,3.501136,0.0019480943,-2.0098395,-1.8383319,32.312332,1.5908273
4.191771,2.37511,3.500371,0.0018860596,-2.0098338,-1.8364959,32.279144,1.5885173
4.191981,2.3744166,3.5004375,0.0018587745,-2.0099008,-1.8388684,32.31021,1.5872777
4.191939,2.381266,3.4995708,0.001951602,-2.0101464,-1.8355277,32.34303,1.5855396
4.191532,2.3897917,3.5010252,0.0018473497,-2.00986,-1.8362743,32.34299,1.583571
4.1917534,2.3878725,3.5003452,0.001832899,-2.0096893,-1.8389004,32.288784,1.5878402
4.1921086,2.3790984,3.5010874,0.0019240938,-2.0098157,-1.836071,32.298485,1.586036
4.1918063,2.3777814,3.5006423,0.0019231647,-2.0100489,-1.835106,32.273083,1.5849817
4.191853,2.3853233,3.499588,0.0019471841,-2.009753,-1.8366444,32.319237,1.5874858
4.19157,2.3838415,3.500117,0.0019803967,-2.0100598,-1.8367393,32.332497,1.5841427
4.192189,2.3815944,3.5003536,0.0019806365,-2.0097194,-1.8358222,32.323463,1.5901144
4.191699,2.3859992,3.5000281,0.0018600317,-2.0098927,-1.8370457,32.321476,1.5888009
4.1919875,2.3813844,3.500017,0.0018801835,-2.0099585,-1.8372108,32.30035,1.588549
4.1921997,2.380213,3.5014918,0.0019227384,-2.0098143,-1.8358142,32.296425,1.5859367
4.191872,2.381849,3.5007927,0.0019775794,-2.0096915,-1.8350339,32.303482,1.5844653
4.191998,2.3842523,3.5005448,0.0018552145,-2.0097363,-1.839155,32.329117,1.5885562
4.1922374,2.380419,3.501241,0.0019304324,-2.0095553,-1.838916,32.3104,1.5925357
4.191662,2.3840184,3.4993408,0.0019267861,-2.00991,-1.8366035,32.33622,1.5889295
4.191633,2.3852286,3.498383,0.0018137405,-2.0099804,-1.840192,32.317825,1.5817406
4.191918,2.3830588,3.500186,0.0019343318,-2.009599,-1.8381133,32.297924,1.5893651
4.191981,2.3839872,3.5001526,0.0019202352,-2.0099149,-1.8340075,32.323,1.5866648
4.192213,2.3801186,3.5009863,0.0019162528,-2.0096202,-1.8408794,32.310257,1.5936445
4.192141,2.383065,3.501505,0.0019411948,-2.0097725,-1.8370883,32.317272,1.591743
4.1920457,2.3833685,3.4998739,0.0018987955,-2.0099247,-1.8371446,32.34208,1.5880198
4.192123,2.381717,3.5004532,0.0019792693,-2.009904,-1.8348459,32.33044,1.5883603
4.1921034,2.3838956,3.5001895,0.0018002836,-2.0098896,-1.8389908,32.32378,1.5928483
4.1923995,2.3724627,3.5015614,0.0019231782,-2.009727,-1.8378059,32.28009,1.5831872
4.191669,2.3855443,3.4998953,0.0019020197,-2.0097623,-1.8363714,32.307674,1.5884577
4.1920524,2.3794293,3.5012257,0.0019395328,-2.0097933,-1.835686,32.29029,1.5853605
4.192094,2.38382,3.5002303,0.0019135501,-2.00989,-1.8367527,32.3372,1.5846852
4.192466,2.3810542,3.5007403,0.0019488779,-2.009809,-1.83674,32.32434,1.588417
4.1916413,2.38512,3.4998112,0.0018545899,-2.0099242,-1.8369061,32.327557,1.5855268
4.191631,2.3849676,3.4999712,0.00193799,-2.0101342,-1.8361566,32.345165,1.5842367
4.191635,2.3826454,3.5000355,0.0018251005,-2.0097034,-1.8397979,32.282433,1.5901189
4.1922865,2.381932,3.5003762,0.0019283618,-2.0099082,-1.835854,32.33096,1.5825703
4.1921897,2.3820262,3.5001404,0.0018808134,-2.0099,-1.8374304,32.34133,1.5885508
4.191287,2.3825805,3.498918,0.0017640617,-2.010053,-1.8409623,32.29781,1.5896636
4.1920958,2.3824995,3.4999163,0.0019650375,-2.0100067,-1.8349569,32.320404,1.5853015
4.1920485,2.382821,3.499627,0.0019426849,-2.0099535,-1.8354552,32.327103,1.5833972
4.192302,2.3856843,3.5005438,0.0018930697,-2.0098226,-1.8371692,32.3359,1.5855325
4.191613,2.3863547,3.5008962,0.0017501063,-2.0098643,-1.8442897,32.26809,1.5821991
4.1914654,2.3886065,3.499756,0.0019052193,-2.0100293,-1.8354943,32.33004,1.5829947
4.1920605,2.3756018,3.5016365,0.0019287121,-2.0095656,-1.844905,32.29762,1.594087
4.191144,2.3883333,3.5003679,0.0019114634,-2.01015,-1.8350698,32.364674,1.5835878
4.192083,2.38211,3.5004532,0.001845962,-2.009846,-1.8386424,32.32178,1.5944971
4.192129,2.3805485,3.5008562,0.0019031978,-2.0098312,-1.8371077,32.300766,1.5879211
4.19219,2.3872066,3.501354,0.0018255732,-2.0097942,-1.8379072,32.30014,1.582718
4.191833,2.3892064,3.4999816,0.0018903784,-2.010003,-1.8344251,32.357933,1.5819018
4.1920133,2.3813322,3.5019965,0.0018393033,-2.009583,-1.8359374,32.279152,1.5886765
4.1919274,2.3815958,3.5009494,0.0017859315,-2.009777,-1.8416455,32.310337,1.5876068
4.191744,2.38966,3.5004878,0.0017985553,-2.009784,-1.8369746,32.3239,1.5946977
4.191917,2.3837636,3.4998126,0.0019035363,-2.0097332,-1.8371086,32.318687,1.5850877
4.191907,2.375275,3.5004885,0.0019486322,-2.0097084,-1.8358396,32.287735,1.592753
4.1916976,2.3871398,3.5000982,0.00192017,-2.0098894,-1.8361156,32.30032,1.5886524
