Voltage_measured_max,Voltage_measured_min,Voltage_measured_mean,Current_measured_max,Current_measured_min,Current_measured_mean,Temperature_measured_mean,Capacity_max
4.19182,2.3842497,3.498162,0.0019916198,-2.010213,-1.8320564,32.324326,1.5816852
4.19182,2.3842497,3.498162,0.0019916198,-2.010213,-1.8320564,32.324326,1.5816852
4.19182,2.3842497,3.498162,0.0019916198,-2.010213,-1.8320564,32.324326,1.5816852
4.19182,2.3842497,3.498162,0.0019916198,-2.010213,-1.8320564,32.324326,1.5816852
4.19182,2.3842497,3.498162,0.0019916198,-2.010213,-1.8320564,32.324326,1.5816852
4.19182,2.3842497,3.498162,0.0019916198,-2.010213,-1.8320564,32.324326,1.5816852
4.19182,2.3842497,3.498162,0.0019916198,-2.010213,-1.8320564,32.324326,1.5816852
4.19182,2.3842497,3.498162,0.0019916198,-2.010213,-1.8320564,32.324326,1.5816852
4.19182,2.3842497,3.498162,0.0019916198,-2.010213,-1.8320564,32.324326,1.5816852
4.19182,2.3842497,3.498162,0.0019916198,-2.010213,-1.8320564,32.324326,1.5816852
4.19182,2.3842497,3.498162,0.0019916198,-2.010213,-1.8320564,32.324326,1.5816852
4.19182,2.3842497,3.498162,0.0019916198,-2.010213,-1.8320564,32.324326,1.5816852
4.19182,2.3842497,3.498162,0.0019916198,-2.010213,-1.8320564,32.324326,1.5816852
4.19182,2.3842497,3.498162,0.0019916198,-2.010213,-1.8320564,32.324326,1.5816852
4.19182,2.3842497,3.498162,0.0019916198,-2.010213,-1.8320564,32.324326,1.5816852
4.19182,2.3842497,3.498162,0.0019916198,-2.010213,-1.8320564,32.324326,1.5816852
4.19182,2.3842497,3.498162,0.0019916198,-2.010213,-1.8320564,32.324326,1.5816852
4.19182,2.3842497,3.498162,0.0019916198,-2.010213,-1.8320564,32.324326,1.5816852
4.191809,2.3843944,3.4981997,0.00197939,-2.0102086,-1.8321866,32.324738,1.5813123
4.19182,2.3842497,3.498162,0.0019916198,-2.010213,-1.8320564,32.324326,1.5816852
4.19182,2.3842497,3.498162,0.0019916198,-2.010213,-1.8320564,32.324326,1.5816852
4.19182,2.3842497,3.498162,0.0019916198,-2.010213,-1.8320564,32.324326,1.5816852
4.19182,2.3842497,3.498162,0.0019916198,-2.010213,-1.8320564,32.324326,1.5816852
4.19182,2.3842497,3.498162,0.0019916198,-2.010213,-1.8320564,32.324326,1.5816852
4.19182,2.3842497,3.498162,0.0019916198,-2.010213,-1.8320564,32.324326,1.5816852
4.19182,2.3842497,3.498162,0.0019916198,-2.010213,-1.8320564,32.324326,1.5816852
4.19182,2.3842497,3.498162,0.0019916198,-2.010213,-1.8320564,32.324326,1.5816852
4.19182,2.3842497,3.498162,0.0019916198,-2.010213,-1.8320564,32.324326,1.5816852
4.19182,2.3842497,3.498162,0.0019916198,-2.010213,-1.8320564,32.324326,1.5816852
4.19182,2.3842497,3.498162,0.0019916198,-2.010213,-1.8320564,32.324326,1.5816852
4.19182,2.3842497,3.498162,0.0019916198,-2.010213,-1.8320564,32.324326,1.5816852
4.19182,2.3842497,3.498162,0.0019916198,-2.010213,-1.8320564,32.324326,1.5816852
4.19182,2.3842497,3.498162,0.0019916198,-2.010213,-1.8320564,32.324326,1.5816852
4.19182,2.3842497,3.498162,0.0019916198,-2.010213,-1.8320564,32.324326,1.5816852
4.19182,2.3842497,3.498162,0.0019916198,-2.010213,-1.8320564,32.324326,1.5816852
4.19182,2.3842497,3.498162,0.0019916198,-2.010213,-1.8320564,32.324326,1.5816852
4.19182,2.3842497,3.498162,0.0019916198,-2.010213,-1.8320564,32.324326,1.5816852
4.19182,2.3842497,3.498162,0.0019916198,-2.010213,-1.8320564,32.324326,1.5816852
4.19182,2.3842497,3.498162,0.0019916198,-2.010213,-1.8320564,32.324326,1.5816852
4.19182,2.3842497,3.498162,0.0019916198,-2.010213,-1.8320564,32.324326,1.5816852
4.19182,2.3842497,3.498162,0.0019916198,-2.010213,-1.8320564,32.324326,1.5816852
4.19182,2.3842497,3.498162,0.0019916198,-2.010213,-1.8320564,32.324326,1.5816852
4.19182,2.3842497,3.498162,0.0019916198,-2.010213,-1.8320564,32.324326,1.5816852
4.19182,2.3842497,3.498162,0.0019916198,-2.010213,-1.8320564,32.324326,1.5816852
4.19182,2.3842497,3.498162,0.0019916198,-2.010213,-1.8320564,32.324326,1.5816852
4.19182,2.3842497,3.498162,0.0019916198,-2.010213,-1.8320564,32.324326,1.5816852
4.19182,2.3842497,3.498162,0.0019916198,-2.010213,-1.8320564,32.324326,1.5816852
4.19182,2.3842497,3.498162,0.0019916198,-2.010213,-1.8320564,32.324326,1.5816852
4.19182,2.3842497,3.498162,0.0019916198,-2.010213,-1.8320564,32.324326,1.5816852
4.191748,2.3852093,3.4984705,0.0019322601,-2.010212,-1.8321084,32.324085,1.5795808
4.19182,2.3842497,3.498162,0.0019916198,-2.010213,-1.8320564,32.324326,1.5816852
4.19182,2.3842497,3.498162,0.0019916198,-2.010213,-1.8320564,32.324326,1.5816852
4.19182,2.3842497,3.498162,0.0019916198,-2.010213,-1.8320564,32.324326,1.5816852
4.19182,2.3842497,3.498162,0.0019916198,-2.010213,-1.8320564,32.324326,1.5816852
4.19182,2.3842497,3.498162,0.0019916198,-2.010213,-1.8320564,32.324326,1.5816852
4.19182,2.3842497,3.498162,0.0019916198,-2.010213,-1.8320564,32.324326,1.5816852
4.19182,2.3842497,3.498162,0.0019916198,-2.010213,-1.8320564,32.324326,1.5816852
4.19182,2.3842497,3.498162,0.0019916198,-2.010213,-1.8320564,32.324326,1.5816852
4.19182,2.3842497,3.498162,0.0019916198,-2.010213,-1.8320564,32.324326,1.5816852
4.19182,2.3842497,3.498162,0.0019916198,-2.010213,-1.8320564,32.324326,1.5816852
4.19182,2.3842497,3.498162,0.0019916198,-2.010213,-1.8320564,32.324326,1.5816852
4.19182,2.3842497,3.498162,0.0019916198,-2.010213,-1.8320564,32.324326,1.5816852
4.19182,2.3842497,3.498162,0.0019916198,-2.010213,-1.8320564,32.324326,1.5816852
4.19182,2.3842497,3.498162,0.0019916198,-2.010213,-1.8320564,32.324326,1.5816852
4.19182,2.3842497,3.498162,0.0019916198,-2.010213,-1.8320564,32.324326,1.5816852
4.19182,2.3842497,3.498162,0.0019916198,-2.010213,-1.8320564,32.324326,1.5816852
4.19182,2.3842497,3.498162,0.0019916198,-2.010213,-1.8320564,32.324326,1.5816852
4.19182,2.3842497,3.498162,0.0019916198,-2.010213,-1.8320564,32.324326,1.5816852
4.19182,2.3842497,3.498162,0.0019916198,-2.010213,-1.8320564,32.324326,1.5816852
4.19182,2.3842497,3.498162,0.0019916198,-2.010213,-1.8320564,32.324326,1.5816852
4.19182,2.3842497,3.498162,0.0019916198,-2.010213,-1.8320564,32.324326,1.5816852
4.19182,2.3842497,3.498162,0.0019916198,-2.010213,-1.8320564,32.324326,1.5816852
4.19182,2.3842497,3.498162,0.0019916198,-2.010213,-1.8320564,32.324326,1.5816852
4.19182,2.3842497,3.498162,0.0019916198,-2.010213,-1.8320564,32.324326,1.5816852
4.19182,2.3842497,3.498162,0.0019916198,-2.010213,-1.8320564,32.324326,1.5816852
4.19182,2.3842497,3.498162,0.0019916198,-2.010213,-1.8320564,32.324326,1.5816852
4.19182,2.3842497,3.498162,0.0019916198,-2.010213,-1.8320564,32.324326,1.5816852
4.19182,2.3842497,3.498162,0.0019916198,-2.010213,-1.8320564,32.324326,1.5816852
4.19182,2.3842497,3.498162,0.0019916198,-2.010213,-1.8320564,32.324326,1.5816852
4.19182,2.3842497,3.498162,0.0019916198,-2.010213,-1.8320564,32.324326,1.5816852
4.19182,2.3842497,3.498162,0.0019916198,-2.010213,-1.8320564,32.324326,1.5816852
4.19182,2.3842497,3.498162,0.0019916198,-2.010213,-1.8320564,32.324326,1.5816852
4.19182,2.3842497,3.498162,0.0019916198,-2.010213,-1.8320564,32.324326,1.5816852
4.19182,2.3842497,3.498162,0.0019916198,-2.010213,-1.8320564,32.324326,1.5816852
4.19182,2.3842497,3.498162,0.0019916198,-2.010213,-1.8320564,32.324326,1.5816852
4.19182,2.3842497,3.498162,0.0019916198,-2.010213,-1.8320564,32.324326,1.5816852
4.19182,2.3842497,3.498162,0.0019916198,-2.010213,-1.8320564,32.324326,1.5816852
4.19182,2.3842497,3.498162,0.0019916198,-2.010213,-1.8320564,32.324326,1.5816852
4.19182,2.3842497,3.498162,0.0019916198,-2.010213,-1.8320564,32.324326,1.5816852
4.19182,2.3842497,3.498162,0.0019916198,-2.010213,-1.8320564,32.324326,1.5816852
4.19182,2.3842497,3.498162,0.0019916198,-2.010213,-1.8320564,32.324326,1.5816852
4.19182,2.3842497,3.498162,0.0019916198,-2.010213,-1.8320564,32.324326,1.5816852
4.19182,2.3842497,3.498162,0.0019916198,-2.010213,-1.8320564,32.324326,1.5816852
4.19182,2.3842497,3.498162,0.0019916198,-2.010213,-1.8320564,32.324326,1.5816852
4.19182,2.3842497,3.498162,0.0019916198,-2.010213,-1.8320564,32.324326,1.5816852
4.19182,2.3842497,3.498162,0.0019916198,-2.010213,-1.8320564,32.324326,1.5816852
4.19182,2.3842497,3.498162,0.0019916198,-2.010213,-1.8320564,32.324326,1.5816852
4.19182,2.3842497,3.498162,0.0019916198,-2.010213,-1.8320564,32.324326,1.5816852
4.19182,2.3842497,3.498162,0.0019916198,-2.010213,-1.8320564,32.324326,1.5816852
4.1918087,2.3843966,3.4982,0.001979218,-2.0102084,-1.8321885,32.324745,1.581307
4.19182,2.3842497,3.498162,0.0019916198,-2.010213,-1.8320564,32.324326,1.5816852
4.19182,2.3842497,3.498162,0.0019916198,-2.010213,-1.8320564,32.324326,1.5816852
4.19182,2.3842497,3.498162,0.0019916198,-2.010213,-1.8320564,32.324326,1.5816852
4.19182,2.3842497,3.498162,0.0019916198,-2.010213,-1.8320564,32.324326,1.5816852
4.19182,2.3842497,3.498162,0.0019916198,-2.010213,-1.8320564,32.324326,1.5816852
4.19182,2.3842497,3.498162,0.0019916198,-2.010213,-1.8320564,32.324326,1.5816852
4.19182,2.3842497,3.498162,0.0019916198,-2.010213,-1.8320564,32.324326,1.5816852
4.19182,2.3842497,3.498162,0.0019916198,-2.010213,-1.8320564,32.324326,1.5816852
4.1918154,2.3843098,3.4981775,0.001986539,-2.0102112,-1.8321104,32.324497,1.5815303
4.19182,2.3842497,3.498162,0.0019916198,-2.010213,-1.8320564,32.324326,1.5816852
4.19182,2.3842497,3.498162,0.0019916198,-2.010213,-1.8320564,32.324326,1.5816852
4.19182,2.3842497,3.498162,0.0019916198,-2.010213,-1.8320564,32.324326,1.5816852
4.19182,2.3842497,3.498162,0.0019916198,-2.010213,-1.8320564,32.324326,1.5816852
4.19182,2.3842497,3.498162,0.0019916198,-2.010213,-1.8320564,32.324326,1.5816852
4.19182,2.3842497,3.498162,0.0019916198,-2.010213,-1.8320564,32.324326,1.5816852
4.19182,2.3842497,3.498162,0.0019916198,-2.010213,-1.8320564,32.324326,1.5816852
4.19182,2.3842497,3.498162,0.0019916198,-2.010213,-1.8320564,32.324326,1.5816852
4.19182,2.3842497,3.498162,0.0019916198,-2.010213,-1.8320564,32.324326,1.5816852
4.19182,2.3842497,3.498162,0.0019916198,-2.010213,-1.8320564,32.324326,1.5816852
4.19182,2.3842497,3.498162,0.0019916198,-2.010213,-1.8320564,32.324326,1.5816852
4.19182,2.3842497,3.498162,0.0019916198,-2.010213,-1.8320564,32.324326,1.5816852
4.19182,2.3842497,3.498162,0.0019916198,-2.010213,-1.8320564,32.324326,1.5816852
4.19182,2.3842497,3.498162,0.0019916198,-2.010213,-1.8320564,32.324326,1.5816852
4.19182,2.3842497,3.498162,0.0019916198,-2.010213,-1.8320564,32.324326,1.5816852
4.19182,2.3842497,3.498162,0.0019916198,-2.010213,-1.8320564,32.324326,1.5816852
4.19182,2.3842497,3.498162,0.0019916198,-2.010213,-1.8320564,32.324326,1.5816852
4.19182,2.3842497,3.498162,0.0019916198,-2.010213,-1.8320564,32.324326,1.5816852
4.1918254,2.3843408,3.498142,0.0019949896,-2.010207,-1.8319874,32.324238,1.5818833
4.19182,2.3842497,3.498162,0.0019916198,-2.010213,-1.8320564,32.324326,1.5816852
4.191809,2.3843915,3.4981985,0.0019796425,-2.0102086,-1.8321838,32.32473,1.58132
4.19182,2.3842497,3.498162,0.0019916198,-2.010213,-1.8320564,32.324326,1.5816852
4.19182,2.3842497,3.498162,0.0019916198,-2.010213,-1.8320564,32.324326,1.5816852
4.19182,2.3842497,3.498162,0.0019916198,-2.010213,-1.8320564,32.324326,1.5816852
4.19182,2.3842497,3.498162,0.0019916198,-2.010213,-1.8320564,32.324326,1.5816852
4.19182,2.3842497,3.498162,0.0019916198,-2.010213,-1.8320564,32.324326,1.5816852
4.19182,2.3842497,3.498162,0.0019916198,-2.010213,-1.8320564,32.324326,1.5816852
4.19182,2.3842497,3.498162,0.0019916198,-2.010213,-1.8320564,32.324326,1.5816852
4.19182,2.3842497,3.498162,0.0019916198,-2.010213,-1.8320564,32.324326,1.5816852
4.19182,2.3842497,3.498162,0.0019916198,-2.010213,-1.8320564,32.324326,1.5816852
4.19182,2.3842497,3.498162,0.0019916198,-2.010213,-1.8320564,32.324326,1.5816852
4.19182,2.3842497,3.498162,0.0019916198,-2.010213,-1.8320564,32.324326,1.5816852
4.19182,2.3842497,3.498162,0.0019916198,-2.010213,-1.8320564,32.324326,1.5816852
4.19182,2.3842497,3.498162,0.0019916198,-2.010213,-1.8320564,32.324326,1.5816852
4.19182,2.3842497,3.498162,0.0019916198,-2.010213,-1.8320564,32.324326,1.5816852
4.19182,2.3842497,3.498162,0.0019916198,-2.010213,-1.8320564,32.324326,1.5816852
4.19182,2.3842497,3.498162,0.0019916198,-2.010213,-1.8320564,32.324326,1.5816852
4.19182,2.3842497,3.498162,0.0019916198,-2.010213,-1.8320564,32.324326,1.5816852
4.19182,2.3842497,3.498162,0.0019916198,-2.010213,-1.8320564,32.324326,1.5816852
4.19182,2.3842497,3.498162,0.0019916198,-2.010213,-1.8320564,32.324326,1.5816852
4.19182,2.3842497,3.498162,0.0019916198,-2.010213,-1.8320564,32.324326,1.5816852
4.19182,2.3842497,3.498162,0.0019916198,-2.010213,-1.8320564,32.324326,1.5816852
4.19182,2.3842497,3.498162,0.0019916198,-2.010213,-1.8320564,32.324326,1.5816852
4.19182,2.3842497,3.498162,0.0019916198,-2.010213,-1.8320564,32.324326,1.5816852
4.19182,2.3842497,3.498162,0.0019916198,-2.010213,-1.8320564,32.324326,1.5816852
4.19182,2.3842497,3.498162,0.0019916198,-2.010213,-1.8320564,32.324326,1.5816852
4.19182,2.3842497,3.498162,0.0019916198,-2.010213,-1.8320564,32.324326,1.5816852
4.19182,2.3842497,3.498162,0.0019916198,-2.010213,-1.8320564,32.324326,1.5816852
4.19182,2.3842497,3.498162,0.0019916198,-2.010213,-1.8320564,32.324326,1.5816852
4.19182,2.3842497,3.498162,0.0019916198,-2.010213,-1.8320564,32.324326,1.5816852
4.19182,2.3842497,3.498162,0.0019916198,-2.010213,-1.8320564,32.324326,1.5816852
4.19182,2.3842497,3.498162,0.0019916198,-2.010213,-1.8320564,32.324326,1.5816852
4.19182,2.3842497,3.498162,0.0019916198,-2.010213,-1.8320564,32.324326,1.5816852
4.19182,2.3842497,3.498162,0.0019916198,-2.010213,-1.8320564,32.324326,1.5816852
4.19182,2.3842497,3.498162,0.0019916198,-2.010213,-1.8320564,32.324326,1.5816852
4.19182,2.3842497,3.498162,0.0019916198,-2.010213,-1.8320564,32.324326,1.5816852
4.19182,2.3842497,3.498162,0.0019916198,-2.010213,-1.8320564,32.324326,1.5816852
4.19182,2.3842497,3.498162,0.0019916198,-2.010213,-1.8320564,32.324326,1.5816852
4.19182,2.3842497,3.498162,0.0019916198,-2.010213,-1.8320564,32.324326,1.5816852
4.19182,2.3842497,3.498162,0.0019916198,-2.010213,-1.8320564,32.324326,1.5816852
4.19182,2.3842497,3.498162,0.0019916198,-2.010213,-1.8320564,32.324326,1.5816852
4.19182,2.3842497,3.498162,0.0019916198,-2.010213,-1.8320564,32.324326,1.5816852
4.19182,2.3842497,3.498162,0.0019916198,-2.010213,-1.8320564,32.324326,1.5816852
4.19182,2.3842497,3.498162,0.0019916198,-2.010213,-1.8320564,32.324326,1.5816852
4.19182,2.3842497,3.498162,0.0019916198,-2.010213,-1.8320564,32.324326,1.5816852
4.19182,2.3842497,3.498162,0.0019916198,-2.010213,-1.8320564,32.324326,1.5816852
4.19182,2.3842497,3.498162,0.0019916198,-2.010213,-1.8320564,32.324326,1.5816852
4.19182,2.3842497,3.498162,0.0019916198,-2.010213,-1.8320564,32.324326,1.5816852
4.19182,2.3842497,3.498162,0.0019916198,-2.010213,-1.8320564,32.324326,1.5816852
4.19182,2.3842497,3.498162,0.0019916198,-2.010213,-1.8320564,32.324326,1.5816852
4.19182,2.3842497,3.498162,0.0019916198,-2.010213,-1.8320564,32.324326,1.5816852
4.19182,2.3842497,3.498162,0.0019916198,-2.010213,-1.8320564,32.324326,1.5816852
4.19182,2.3842497,3.498162,0.0019916198,-2.010213,-1.8320564,32.324326,1.5816852
4.1918035,2.3844695,3.498219,0.001973032,-2.0102065,-1.8322543,32.32496,1.5811183
4.19182,2.3842497,3.498162,0.0019916198,-2.010213,-1.8320564,32.324326,1.5816852
4.19182,2.3842497,3.498162,0.0019916198,-2.010213,-1.8320564,32.324326,1.5816852
4.19182,2.3842497,3.498162,0.0019916198,-2.010213,-1.8320564,32.324326,1.5816852
4.19182,2.3842497,3.498162,0.0019916198,-2.010213,-1.8320564,32.324326,1.5816852
4.19182,2.3842497,3.498162,0.0019916198,-2.010213,-1.8320564,32.324326,1.5816852
4.19182,2.3842497,3.498162,0.0019916198,-2.010213,-1.8320564,32.324326,1.5816852
4.19182,2.3842497,3.498162,0.0019916198,-2.010213,-1.8320564,32.324326,1.5816852
4.19182,2.3842497,3.498162,0.0019916198,-2.010213,-1.8320564,32.324326,1.5816852
4.19182,2.3842497,3.498162,0.0019916198,-2.010213,-1.8320564,32.324326,1.5816852
4.19182,2.3842497,3.498162,0.0019916198,-2.010213,-1.8320564,32.324326,1.5816852
4.19182,2.3842497,3.498162,0.0019916198,-2.010213,-1.8320564,32.324326,1.5816852
4.19182,2.3842497,3.498162,0.0019916198,-2.010213,-1.8320564,32.324326,1.5816852
4.19182,2.3842497,3.498162,0.0019916198,-2.010213,-1.8320564,32.324326,1.5816852
4.19182,2.3842497,3.498162,0.0019916198,-2.010213,-1.8320564,32.324326,1.5816852
4.19182,2.3842497,3.498162,0.0019916198,-2.010213,-1.8320564,32.324326,1.5816852
4.19182,2.3842497,3.498162,0.0019916198,-2.010213,-1.8320564,32.324326,1.5816852
4.19182,2.3842497,3.498162,0.0019916198,-2.010213,-1.8320564,32.324326,1.5816852
4.19182,2.3842497,3.498162,0.0019916198,-2.010213,-1.8320564,32.324326,1.5816852
4.19182,2.3842497,3.498162,0.0019916198,-2.010213,-1.8320564,32.324326,1.5816852
4.19182,2.3842497,3.498162,0.0019916198,-2.010213,-1.8320564,32.324326,1.5816852
4.19182,2.3842497,3.498162,0.0019916198,-2.010213,-1.8320564,32.324326,1.5816852
4.19182,2.3842497,3.498162,0.0019916198,-2.010213,-1.8320564,32.324326,1.5816852
4.19182,2.3842497,3.498162,0.0019916198,-2.010213,-1.8320564,32.324326,1.5816852
4.19182,2.3842497,3.498162,0.0019916198,-2.010213,-1.8320564,32.324326,1.5816852
4.19182,2.3842497,3.498162,0.0019916198,-2.010213,-1.8320564,32.324326,1.5816852
4.19182,2.3842497,3.498162,0.0019916198,-2.010213,-1.8320564,32.324326,1.5816852
4.19182,2.3842497,3.498162,0.0019916198,-2.010213,-1.8320564,32.324326,1.5816852
4.19182,2.3842497,3.498162,0.0019916198,-2.010213,-1.8320564,32.324326,1.5816852
4.19182,2.3842497,3.498162,0.0019916198,-2.010213,-1.8320564,32.324326,1.5816852
4.19182,2.3842497,3.498162,0.0019916198,-2.010213,-1.8320564,32.324326,1.5816852
4.19182,2.3842497,3.498162,0.0019916198,-2.010213,-1.8320564,32.324326,1.5816852
4.19182,2.3842497,3.498162,0.0019916198,-2.010213,-1.8320564,32.324326,1.5816852
4.19182,2.3842497,3.498162,0.0019916198,-2.010213,-1.8320564,32.324326,1.5816852
4.19182,2.3842497,3.498162,0.0019916198,-2.010213,-1.8320564,32.324326,1.5816852
4.19182,2.3842497,3.498162,0.0019916198,-2.010213,-1.8320564,32.324326,1.5816852
4.19182,2.3842497,3.498162,0.0019916198,-2.010213,-1.8320564,32.324326,1.5816852
4.19182,2.3842497,3.498162,0.0019916198,-2.010213,-1.8320564,32.324326,1.5816852
4.19182,2.3842497,3.498162,0.0019916198,-2.010213,-1.8320564,32.324326,1.5816852
4.19182,2.3842497,3.498162,0.0019916198,-2.010213,-1.8320564,32.324326,1.5816852
4.19182,2.3842497,3.498162,0.0019916198,-2.010213,-1.8320564,32.324326,1.5816852
4.19182,2.3842497,3.498162,0.0019916198,-2.010213,-1.8320564,32.324326,1.5816852
4.19182,2.3842497,3.498162,0.0019916198,-2.010213,-1.8320564,32.324326,1.5816852
4.19182,2.3842497,3.498162,0.0019916198,-2.010213,-1.8320564,32.324326,1.5816852
4.19182,2.3842497,3.498162,0.0019916198,-2.010213,-1.8320564,32.324326,1.5816852
4.19182,2.3842497,3.498162,0.0019916198,-2.010213,-1.8320564,32.324326,1.5816852
4.19182,2.3842497,3.498162,0.0019916198,-2.010213,-1.8320564,32.324326,1.5816852
4.19182,2.3842497,3.498162,0.0019916198,-2.010213,-1.8320564,32.324326,1.5816852
4.19182,2.3842497,3.498162,0.0019916198,-2.010213,-1.8320564,32.324326,1.5816852
4.19182,2.3842497,3.498162,0.0019916198,-2.010213,-1.8320564,32.324326,1.5816852
4.19182,2.3842497,3.498162,0.0019916198,-2.010213,-1.8320564,32.324326,1.5816852
4.19182,2.3842497,3.498162,0.0019916198,-2.010213,-1.8320564,32.324326,1.5816852
4.19182,2.3842497,3.498162,0.0019916198,-2.010213,-1.8320564,32.324326,1.5816852
4.19182,2.3842497,3.498162,0.0019916198,-2.010213,-1.8320564,32.324326,1.5816852
4.19182,2.3842497,3.498162,0.0019916198,-2.010213,-1.8320564,32.324326,1.5816852
4.19182,2.3842497,3.498162,0.0019916198,-2.010213,-1.8320564,32.324326,1.5816852
4.19182,2.3842497,3.498162,0.0019916198,-2.010213,-1.8320564,32.324326,1.5816852
4.19182,2.3842497,3.498162,0.0019916198,-2.010213,-1.8320564,32.324326,1.5816852
4.19182,2.3842497,3.498162,0.0019916198,-2.010213,-1.8320564,32.324326,1.5816852
4.19182,2.3842497,3.498162,0.0019916198,-2.010213,-1.8320564,32.324326,1.5816852
4.19182,2.3842497,3.498162,0.0019916198,-2.010213,-1.8320564,32.324326,1.5816852
4.19182,2.3842497,3.498162,0.0019916198,-2.010213,-1.8320564,32.324326,1.5816852
4.19182,2.3842497,3.498162,0.0019916198,-2.010213,-1.8320564,32.324326,1.5816852
