Voltage_measured_max,Voltage_measured_min,Voltage_measured_mean,Current_measured_max,Current_measured_min,Current_measured_mean,Temperature_measured_mean,Capacity_max
4.187805,2.505246,3.4520533,0.00254832,-2.015824,-1.7241449,33.053604,1.3996974
4.191126,2.427341,3.5166621,0.0021356125,-2.0121922,-1.8673979,31.971222,1.6521605
4.191387,2.4870832,3.5006924,0.0023906247,-2.014269,-1.8291421,32.170044,1.5761491
4.1914434,2.4447877,3.5097826,0.0021402733,-2.0129197,-1.8524047,32.03298,1.6234223
4.1946483,2.2653296,3.525466,0.0012880245,-2.0050519,-1.9027672,32.01366,1.6970768
4.1986113,2.1182544,3.522576,0.00076884986,-1.996741,-1.9087299,32.244175,1.678117
4.194762,2.2612572,3.5272794,0.0011715768,-2.0049787,-1.906916,32.003452,1.7093503
4.197069,2.177712,3.5276124,0.0010053457,-2.0002582,-1.9110627,32.071156,1.7046432
4.197987,2.1459968,3.523817,0.0009762116,-1.9982432,-1.9081334,32.17085,1.6842136
4.1859818,2.5066996,3.4392283,0.002353858,-2.0162404,-1.7011291,33.30794,1.3587638
4.186146,2.5041015,3.439682,0.0024162526,-2.0160716,-1.6980848,33.281868,1.3600887
4.1834393,2.5095162,3.4257407,0.0021488022,-2.0168355,-1.666699,33.58928,1.3016369
4.186938,2.5088785,3.444854,0.0023806377,-2.0159874,-1.7127931,33.18093,1.3777692
4.1916885,2.4197025,3.5136178,0.0019862861,-2.011754,-1.8640277,32.01041,1.6413473
4.191232,2.468423,3.5044508,0.0023280396,-2.0136528,-1.8380523,32.116386,1.5929408
4.191164,2.4585092,3.5098014,0.0022397328,-2.013507,-1.8506746,32.020775,1.6233457
4.1908236,2.4527383,3.5128117,0.0022299383,-2.013535,-1.8575232,31.977444,1.6440974
4.1913157,2.424807,3.5146625,0.00208204,-2.0120609,-1.8642243,31.998575,1.6436714
4.197433,2.1564481,3.5268226,0.0009752006,-1.9991719,-1.9117901,32.109646,1.7023259
4.1911726,2.460149,3.5021992,0.0023085664,-2.0130427,-1.8346012,32.204,1.5818421
4.19133,2.44375,3.5097694,0.0022003395,-2.0127316,-1.8529146,32.070667,1.6175748
4.1889224,2.5004253,3.4641929,0.0024589559,-2.015339,-1.7525992,32.824677,1.43544
4.190883,2.494051,3.4917932,0.002455626,-2.0146,-1.808921,32.342396,1.5384936
4.1932974,2.338867,3.5251024,0.0015330372,-2.0080817,-1.896875,31.948483,1.6916364
4.1918364,2.4015584,3.5178697,0.001864983,-2.0108817,-1.8761139,31.965317,1.6622071
4.200389,2.0483456,3.52137,0.0005524208,-1.9942601,-1.9183743,32.400867,1.6647658
4.188498,2.5044105,3.4573612,0.0025365734,-2.0156949,-1.7345502,32.966015,1.4134055
4.1911407,2.421001,3.5187488,0.00199715,-2.0118258,-1.8749021,31.930874,1.6709468
4.1916347,2.410528,3.517734,0.0019458178,-2.0114007,-1.8759757,31.945591,1.6661601
4.1901283,2.493681,3.48001,0.0024473527,-2.0147643,-1.7862402,32.542194,1.4912546
4.1889486,2.5074081,3.4633877,0.0025029788,-2.0155685,-1.7490149,32.84648,1.4343425
4.1947722,2.2703948,3.5302908,0.0011315595,-2.0053189,-1.9105556,31.985064,1.7170663
4.1916256,2.410206,3.5164812,0.0020141841,-2.0113711,-1.8712767,31.989964,1.651156
4.1914444,2.4863229,3.4983447,0.00240881,-2.01422,-1.823066,32.22348,1.5621322
4.2001677,2.0526485,3.5225182,0.00061679847,-1.9943933,-1.9200847,32.355404,1.669245
4.191173,2.483294,3.5049481,0.0023848228,-2.0144303,-1.8367088,32.105095,1.6004003
4.1900163,2.5040016,3.4773166,0.0024517179,-2.0151317,-1.7800554,32.60139,1.4848717
4.1962566,2.1914358,3.5249999,0.0011994591,-2.0011897,-1.9054295,32.082397,1.6886477
4.196025,2.2192214,3.5271733,0.0010961596,-2.0024636,-1.9084295,32.04739,1.7028168
4.192899,2.3570662,3.524819,0.0015946127,-2.0088148,-1.8948164,31.933313,1.6902827
4.199277,2.0925455,3.5247066,0.0007477626,-1.9958733,-1.9159547,32.237663,1.6889327
4.1917186,2.4124932,3.5184286,0.001997892,-2.0113297,-1.8736655,31.970026,1.6596936
4.199627,2.0736818,3.5239449,0.0005975397,-1.9952285,-1.9156506,32.311733,1.6852292
4.1975374,2.1582448,3.5263448,0.0009457,-1.9993308,-1.9099916,32.114807,1.6962484
4.1869006,2.5052462,3.4457214,0.0025491419,-2.0158951,-1.7094456,33.165768,1.3799304
4.189687,2.5049648,3.4774137,0.002428127,-2.0151618,-1.7824218,32.58367,1.4908718
4.1905565,2.4944794,3.4853182,0.002484288,-2.014724,-1.7950164,32.45822,1.5132658
4.1913247,2.490682,3.4979591,0.0023938736,-2.0144632,-1.8249383,32.21414,1.5700302
4.1889725,2.507501,3.4620793,0.0025431481,-2.0156672,-1.7455739,32.884914,1.4312972
4.191306,2.4802873,3.5053382,0.0023984646,-2.01428,-1.8389195,32.088593,1.5973377
4.1992774,2.092492,3.5261931,0.0006687484,-1.9960009,-1.9179609,32.236713,1.6967465
4.1987805,2.1101193,3.524474,0.0007959562,-1.9966576,-1.9129347,32.224785,1.6900556
4.192994,2.3470287,3.5252967,0.0015429261,-2.008522,-1.8967729,31.932854,1.6937246
4.1956997,2.2265587,3.5275824,0.001087218,-2.002896,-1.9087372,32.03797,1.7071836
4.1833797,2.5095458,3.4256217,0.0021303834,-2.0168655,-1.666681,33.58854,1.3001443
4.1918817,2.4567928,3.51209,0.0023009211,-2.0130847,-1.8522623,32.02703,1.6201311
4.190861,2.4996948,3.4887316,0.0023964427,-2.0146966,-1.8041568,32.386814,1.5264399
4.191035,2.462633,3.5077527,0.002309003,-2.013644,-1.844275,32.066723,1.6109147
4.197003,2.187728,3.5266345,0.0011679445,-2.00074,-1.9081042,32.051537,1.695886
4.188688,2.5035484,3.4598978,0.0025061488,-2.0155482,-1.7406489,32.91027,1.4229256
4.192053,2.388511,3.5219257,0.0017927636,-2.0102155,-1.8871788,31.91964,1.6837566
4.1941524,2.2876542,3.525037,0.0014179567,-2.0062535,-1.9009414,31.998714,1.6938473
4.1950245,2.2626052,3.5274441,0.0011543087,-2.004801,-1.9069932,32.001392,1.7085047
4.185668,2.5055969,3.43629,0.0023673722,-2.0162075,-1.6911634,33.353497,1.3499261
4.197466,2.1510677,3.5244799,0.001055889,-1.9988075,-1.9095249,32.123062,1.6920617
4.1929984,2.3538527,3.5212498,0.0016558666,-2.0086858,-1.8896763,31.965944,1.6796429
4.186075,2.5047483,3.4385397,0.002367759,-2.0161753,-1.696525,33.315044,1.3573232
4.184354,2.5055475,3.4295068,0.002243192,-2.0166187,-1.6745055,33.50706,1.3187909
4.188894,2.5067303,3.4617803,0.0025120857,-2.0156198,-1.7443197,32.88718,1.4290642
4.1916833,2.4954395,3.5016894,0.002291701,-2.014537,-1.8298669,32.156796,1.5857289
4.189725,2.4998205,3.478283,0.0024149318,-2.0149748,-1.7858553,32.54503,1.4886717
4.190825,2.4955454,3.4897845,0.0025012167,-2.0146685,-1.8034369,32.366405,1.5386696
4.189103,2.504187,3.4676034,0.002488857,-2.0154321,-1.7591428,32.77504,1.4504211
4.1876397,2.5051415,3.4526637,0.002564444,-2.0159066,-1.7262809,33.06275,1.4001137
4.1912427,2.4228265,3.5167527,0.0020454072,-2.0119267,-1.8694519,31.96681,1.6567099
4.191561,2.480765,3.507147,0.002368132,-2.0143585,-1.8415402,32.064896,1.6047214
4.1939883,2.3082707,3.5281115,0.0012755106,-2.0068345,-1.9047534,31.952919,1.7075592
4.1875253,2.5039797,3.4499438,0.0024932285,-2.0157793,-1.7198304,33.08588,1.3903986
4.1912565,2.4787343,3.5057902,0.0024162533,-2.0142195,-1.8398888,32.084187,1.5991955
4.1924815,2.3619227,3.5215275,0.0018195157,-2.0092447,-1.8884659,31.959867,1.6770846
4.1946096,2.264874,3.5271,0.0011676309,-2.0051112,-1.9055912,32.010143,1.7064823
4.201465,2.0134568,3.522808,0.00034451022,-1.9935476,-1.9253858,32.45534,1.6674472
4.191612,2.4149714,3.516679,0.002005205,-2.0116293,-1.8721015,31.961832,1.6584413
4.1933947,2.3274748,3.5244284,0.0015806368,-2.0077283,-1.8963054,31.963223,1.6890655
4.191277,2.487863,3.4947982,0.002441136,-2.0143285,-1.8150421,32.2874,1.5496771
4.1919475,2.3917453,3.5212913,0.0018451546,-2.010419,-1.8849541,31.923944,1.6788777
4.190463,2.5007806,3.483893,0.0024164629,-2.0148556,-1.7942102,32.47561,1.5093125
4.1906185,2.49102,3.485578,0.0024674647,-2.0145366,-1.7963969,32.442078,1.5138603
4.1909485,2.483573,3.5046563,0.0024073706,-2.0146093,-1.8369983,32.105946,1.6039352
4.200363,2.059056,3.523097,0.00057277305,-1.9946252,-1.9181206,32.337067,1.6782663
4.1937046,2.3145125,3.5256412,0.0013897235,-2.0070777,-1.9002206,31.975086,1.6974915
4.187188,2.5041428,3.4468226,0.002467178,-2.0158916,-1.713317,33.1484,1.381747
4.188322,2.507577,3.456974,0.0025491964,-2.015807,-1.7358426,32.966393,1.416535
4.1865363,2.5027752,3.4423873,0.0024511165,-2.015995,-1.703067,33.23161,1.3682518
4.189137,2.5076096,3.4652753,0.0024994458,-2.0155401,-1.7524426,32.820957,1.4426196
4.197425,2.149402,3.522426,0.0011079044,-1.998286,-1.9077541,32.153286,1.6786932
4.19637,2.1983376,3.525878,0.0011418142,-2.0013783,-1.9072,32.063637,1.6982615
4.187637,2.504013,3.4499273,0.0025025213,-2.015838,-1.7187997,33.09753,1.391532
4.191629,2.421645,3.51396,0.0020403538,-2.0119193,-1.8650563,32.00783,1.6422136
4.199487,2.0821233,3.5223112,0.00071833044,-1.9953072,-1.9151623,32.31051,1.6738297
4.1945624,2.270837,3.5262923,0.0012810193,-2.0054584,-1.90403,32.00454,1.700614
4.1897717,2.4973845,3.4745283,0.00248198,-2.0150125,-1.7732846,32.645237,1.4738309
4.1885395,2.5036716,3.4615045,0.0025320398,-2.015651,-1.7447006,32.8859,1.4286693
4.191649,2.4037101,3.5211184,0.0018335967,-2.0108604,-1.8831978,31.913551,1.6842922
4.186621,2.510985,3.4453175,0.0026293283,-2.0159726,-1.7053934,33.173416,1.3808503
4.1885395,2.503756,3.4606736,0.002582897,-2.0157533,-1.741626,32.914215,1.4252622
4.1941333,2.2897456,3.5284927,0.0012259962,-2.006122,-1.9069377,31.944977,1.7109423
4.1888876,2.5097086,3.4635475,0.0025131651,-2.0156507,-1.7487825,32.845955,1.4368203
4.1980734,2.143442,3.5259,0.0009936192,-1.9983929,-1.9104546,32.115154,1.6970651
4.1934786,2.3223128,3.5239508,0.0014667365,-2.0074406,-1.8963901,31.977821,1.6904842
4.1913557,2.429376,3.5158286,0.002083251,-2.0121927,-1.8655684,31.98117,1.6500375
4.190372,2.5058699,3.4837015,0.0023768977,-2.015028,-1.7950013,32.463665,1.5068787
4.1969256,2.1833634,3.5238278,0.0011106048,-2.0002084,-1.9048616,32.10879,1.6832049
4.187934,2.5047674,3.4523702,0.0025128105,-2.0157716,-1.7241931,33.05136,1.3985581
4.190487,2.4947343,3.4856524,0.0024493078,-2.0147154,-1.7976284,32.442734,1.5151774
4.192916,2.3628814,3.529724,0.0014889776,-2.009107,-1.902391,31.88951,1.7076046
4.185078,2.5081158,3.4331214,0.0022586628,-2.0163624,-1.6865721,33.41565,1.3357656
4.190165,2.496325,3.4797657,0.0025030845,-2.0148673,-1.7828892,32.556847,1.4938164
4.190448,2.4954119,3.4831717,0.0024104046,-2.0147064,-1.7930593,32.48707,1.5042588
4.192556,2.3690834,3.5231879,0.0016861858,-2.009277,-1.8909887,31.941658,1.6844331
4.193058,2.3394916,3.5236893,0.0015327235,-2.008136,-1.8943762,31.957848,1.6913186
4.1907907,2.4871666,3.501031,0.0024224576,-2.0146053,-1.8285152,32.173504,1.5851586
4.1915474,2.4439266,3.5136447,0.0021196308,-2.0127358,-1.8564626,32.025383,1.6334213
4.188743,2.5054517,3.460267,0.002507033,-2.0156019,-1.7415552,32.90775,1.4227839
4.190238,2.5033162,3.481626,0.0024238059,-2.0150106,-1.7905078,32.50725,1.4993849
4.1902575,2.4944117,3.4818892,0.0024432512,-2.0147579,-1.7898601,32.512943,1.4976606
4.1945353,2.2812886,3.529305,0.0011802164,-2.0055523,-1.9084262,31.948608,1.7139353
4.1905837,2.4998775,3.482987,0.0024821933,-2.014975,-1.7902732,32.506485,1.5092216
4.1909723,2.4882777,3.4913898,0.0024322667,-2.0143573,-1.8092623,32.340374,1.5332555
4.19335,2.3355825,3.5256348,0.0014727782,-2.0079029,-1.8981822,31.95223,1.6957415
4.188118,2.5119662,3.4547381,0.0024449546,-2.015827,-1.7295603,32.995056,1.4111023
4.1905975,2.4941177,3.485546,0.0024839765,-2.0146992,-1.795013,32.45673,1.5153439
4.1982245,2.1310654,3.5234094,0.00095653086,-1.9975551,-1.9095411,32.187508,1.6859435
4.191225,2.4962482,3.496376,0.0023996485,-2.0145013,-1.8196206,32.24881,1.5598402
4.1933784,2.3202994,3.5238662,0.0014739125,-2.0074098,-1.8958849,31.972717,1.6926517
4.1968093,2.1906414,3.5283508,0.0010827031,-2.0007885,-1.9106826,32.023014,1.7102944
4.191283,2.4673674,3.5091507,0.002325529,-2.0138052,-1.8499078,32.022827,1.6241688
4.183086,2.508585,3.4246418,0.0021218015,-2.0169554,-1.6627743,33.621147,1.2944524
4.1868463,2.5040863,3.4438906,0.00243676,-2.0159914,-1.7071531,33.20786,1.3736306
4.191014,2.4572244,3.5099537,0.0022767265,-2.0135565,-1.8489199,32.032074,1.6225855
4.191263,2.4620545,3.5057125,0.002287698,-2.0134985,-1.8419827,32.08916,1.6013966
4.1929545,2.344566,3.5239801,0.001531184,-2.008263,-1.8943043,31.95623,1.6926316
4.1920495,2.4060543,3.515293,0.0019028194,-2.0110447,-1.870759,31.995113,1.650297
4.1887918,2.5034566,3.4627042,0.002610047,-2.015563,-1.7444769,32.86418,1.4391727
4.194112,2.2808332,3.528826,0.0011348102,-2.0058687,-1.9090096,31.960073,1.7228882
4.196575,2.2005699,3.52705,0.00109264,-2.0014405,-1.908807,32.05483,1.7011023
4.1912913,2.497075,3.494025,0.002375654,-2.0145583,-1.8156617,32.293842,1.5488955
4.194758,2.26675,3.5271723,0.0012420625,-2.0052001,-1.9058144,32.000282,1.7044451
4.1897545,2.5029914,3.4743688,0.0025337972,-2.015266,-1.7711037,32.658203,1.4757954
4.1934204,2.328215,3.5256004,0.0014564688,-2.0075843,-1.8986804,31.964071,1.6965044
4.18994,2.5049567,3.4736857,0.0025146753,-2.0152998,-1.7700346,32.67575,1.4723717
4.195022,2.2543097,3.5254834,0.0012414224,-2.0043166,-1.9037775,32.02449,1.6963253
4.187036,2.505469,3.446512,0.002476975,-2.0158558,-1.7135507,33.14416,1.3805312
4.191038,2.4288902,3.5160038,0.002163541,-2.0123003,-1.8660862,31.996355,1.648363
4.1965384,2.1937706,3.5242846,0.001205685,-2.0010364,-1.903956,32.084934,1.6866463
4.195986,2.2084174,3.524175,0.0012039029,-2.0018532,-1.9025327,32.071964,1.6890473
4.191214,2.4385977,3.5138352,0.0021496417,-2.0126808,-1.8585125,32.009808,1.6372489
4.1910415,2.4433022,3.5120032,0.0021771959,-2.0129304,-1.8560722,32.01154,1.6322268
4.1941094,2.300772,3.5261202,0.0013099837,-2.0065658,-1.9023331,31.98053,1.7002969
4.1994095,2.0900133,3.5250154,0.0007446898,-1.9958,-1.9161247,32.22652,1.6913116
4.191195,2.4464788,3.5118592,0.0021715723,-2.0129523,-1.8582336,31.999554,1.6357975
4.191644,2.4152913,3.5163145,0.0019620918,-2.0114887,-1.8693348,31.991072,1.6522187
4.1946445,2.2639945,3.5242162,0.0013506837,-2.0049174,-1.9006166,32.017757,1.6916664
4.194574,2.2787626,3.5279803,0.0012418308,-2.0057366,-1.9064015,31.977997,1.7065578
4.189421,2.5038574,3.470875,0.0024675066,-2.0152647,-1.7666016,32.700584,1.4615833
4.191667,2.4124608,3.5174196,0.0019563239,-2.0115077,-1.8754343,31.953411,1.6649789
4.186184,2.5052133,3.4404004,0.0025678035,-2.0160809,-1.6959734,33.27786,1.3660301
4.1893215,2.4983659,3.4682648,0.0024826524,-2.0151742,-1.7604079,32.752617,1.4517244
4.191463,2.4196029,3.5156007,0.002025369,-2.0117643,-1.8676249,31.989258,1.6496366
4.191136,2.50249,3.4913921,0.0023782407,-2.0146847,-1.8097982,32.34265,1.5425289
4.1892223,2.500915,3.4682941,0.0025130983,-2.0152473,-1.7592512,32.753735,1.4527917
4.1912932,2.4543152,3.50843,0.002239277,-2.013347,-1.8480291,32.04535,1.6154444
4.198164,2.140621,3.5250285,0.0008991135,-1.9981202,-1.9108162,32.16337,1.691254
4.191642,2.4029212,3.5190797,0.0019613362,-2.0109785,-1.8783326,31.944721,1.6672409
4.186122,2.5068967,3.4408495,0.0023690977,-2.0160928,-1.707391,33.24522,1.362585
4.192484,2.3662827,3.5218573,0.0017963742,-2.009454,-1.8891988,31.953108,1.677535
4.1916704,2.4182258,3.5137942,0.0020538066,-2.0118344,-1.8645984,32.0288,1.6374028
4.192193,2.385723,3.520407,0.0018960502,-2.0102088,-1.884147,31.954762,1.6693794
4.1873674,2.5046737,3.4480882,0.0024889188,-2.0158706,-1.7156582,33.127544,1.3862448
4.1914673,2.4946167,3.4985218,0.0023510407,-2.0144122,-1.8240043,32.21269,1.567216
4.1918035,2.4787755,3.5005476,0.0023849725,-2.0140202,-1.8300083,32.17296,1.5711079
4.194597,2.2761774,3.527731,0.0012362046,-2.0056756,-1.9062397,31.987259,1.706043
4.1911283,2.4506478,3.511314,0.002221639,-2.013207,-1.8520685,32.021503,1.6261225
4.191532,2.4682846,3.508399,0.0022877287,-2.0139403,-1.8455626,32.0471,1.6161475
4.191164,2.462912,3.50783,0.0022789678,-2.0135896,-1.8465605,32.046997,1.613195
4.191416,2.4256709,3.5146952,0.0020258897,-2.012033,-1.8638455,32.003403,1.6446095
4.189901,2.5011313,3.4757166,0.002453174,-2.0151095,-1.7764457,32.6251,1.4781178
4.1942115,2.2942352,3.5259526,0.0013734734,-2.0064082,-1.9021115,31.980028,1.6959528
4.191361,2.495959,3.4964604,0.0023791643,-2.0144477,-1.8199887,32.246494,1.5596424
4.1898394,2.500731,3.4808497,0.0025371248,-2.015171,-1.7857633,32.540466,1.5002068
4.19769,2.1537209,3.523287,0.0010293517,-1.9985712,-1.9061021,32.1651,1.6804304
4.1852937,2.50514,3.4351058,0.0023610722,-2.0162873,-1.6880695,33.375126,1.3410224
4.1907296,2.4963615,3.4969647,0.002445576,-2.0146828,-1.81968,32.24207,1.5639801
4.198025,2.1349142,3.5233514,0.0010154027,-1.9977038,-1.9092476,32.17044,1.6845669
4.188164,2.5018437,3.4558618,0.0025912176,-2.0157168,-1.730662,32.986977,1.4122568
4.189759,2.5030978,3.475992,0.0024834145,-2.0152118,-1.7768385,32.625504,1.4807626
4.190524,2.505727,3.4816794,0.0024266266,-2.0150537,-1.7896355,32.5189,1.5027658
4.193934,2.2962956,3.5256357,0.0013784195,-2.0065975,-1.9017401,31.978977,1.6989259
4.191561,2.4269445,3.5178833,0.002047608,-2.0119598,-1.8704113,31.95288,1.6609855
4.1935377,2.3231993,3.524568,0.0015198406,-2.0074985,-1.8971869,31.968557,1.6901507
4.1868773,2.501662,3.4468682,0.0025509424,-2.0158281,-1.7119226,33.14674,1.3837379
4.199785,2.0750163,3.5219233,0.00069818867,-1.9950267,-1.9153016,32.3205,1.671964
4.1874523,2.4986522,3.4503503,0.0025598153,-2.0156505,-1.7201146,33.074314,1.3923805
4.195933,2.221279,3.5260756,0.0011050142,-2.0024524,-1.9066077,32.0535,1.697993
4.1916547,2.4062,3.5181568,0.0020171087,-2.0111928,-1.8753505,31.973902,1.6579846
4.2009115,2.0352662,3.5218716,0.00047060245,-1.9939318,-1.918744,32.397587,1.669107
4.1911783,2.4706604,3.508143,0.0023470512,-2.0140002,-1.8453029,32.04382,1.6125225
4.1919723,2.3906734,3.520006,0.0018735564,-2.0105999,-1.8831749,31.955187,1.6708734
4.190446,2.4936385,3.4830396,0.0024779905,-2.0147018,-1.7906717,32.494114,1.5049703
4.1998444,2.0637121,3.5196917,0.0006145359,-1.9946322,-1.9113256,32.38832,1.6641145
4.1921206,2.391183,3.5179513,0.0019055279,-2.0105066,-1.8787163,31.992128,1.6570151
4.1948705,2.2579124,3.527197,0.0012556121,-2.0044653,-1.906005,31.98448,1.7057141
4.1929345,2.3538933,3.523805,0.0016086873,-2.00857,-1.892893,31.955168,1.6890706
4.1913357,2.4919183,3.4981494,0.0023807017,-2.0144517,-1.8255581,32.20378,1.5718284
4.1991925,2.0935154,3.5213733,0.0007855079,-1.9957211,-1.9097843,32.301933,1.6742647
4.190229,2.5033767,3.4816246,0.0024245437,-2.0150037,-1.790352,32.506943,1.4990331
4.192697,2.3645632,3.5234683,0.001661711,-2.0090523,-1.8917868,31.945374,1.6862327
4.1962795,2.2049422,3.524741,0.001270528,-2.0018032,-1.9043229,32.062065,1.6871297
4.191055,2.4916747,3.493901,0.0024066058,-2.014456,-1.8152682,32.2902,1.5479214
4.19503,2.24985,3.5256426,0.001315819,-2.0043025,-1.9032096,32.021988,1.6967092
4.1892204,2.5020974,3.4719453,0.0024605861,-2.0152628,-1.7699488,32.687405,1.4675426
4.1909337,2.4580767,3.5133426,0.002232241,-2.0137646,-1.8567487,31.980904,1.6455901
4.1909437,2.5007396,3.4893503,0.0023581062,-2.014626,-1.8064859,32.37238,1.5294644
4.188961,2.5078113,3.4664,0.002438242,-2.0155027,-1.7572592,32.77636,1.4472545
4.189043,2.504711,3.4637928,0.0024928174,-2.0155084,-1.7496105,32.84705,1.4353646
4.191534,2.4740229,3.5035326,0.0023367521,-2.0138159,-1.8367695,32.120636,1.5900596
4.1881657,2.5049348,3.453971,0.0025722317,-2.0158174,-1.7261133,33.036274,1.4063269
4.19048,2.4965537,3.4841752,0.0024883212,-2.0148065,-1.792468,32.47425,1.5142623
4.1910753,2.477805,3.50628,0.0024282157,-2.0143642,-1.8390353,32.084908,1.6051731
4.197531,2.1602755,3.5261095,0.0010264023,-1.9994334,-1.9098468,32.09916,1.6977075
4.186966,2.5037255,3.4449017,0.0023973566,-2.0159352,-1.7107586,33.18121,1.3748
4.1986923,2.1134577,3.526024,0.00085537345,-1.9969239,-1.9145206,32.163857,1.69838
4.191066,2.4516754,3.5136664,0.0022200365,-2.0133963,-1.8566036,31.996893,1.6408877
4.19175,2.4091156,3.5190518,0.001955093,-2.0111485,-1.876197,31.956182,1.6652929
4.19366,2.3146822,3.5239084,0.0014233452,-2.0071096,-1.8969336,31.98627,1.6923273
4.1926374,2.371795,3.522922,0.0017197622,-2.0094738,-1.8903472,31.93009,1.6810265
4.1832743,2.5068293,3.4251878,0.0021381583,-2.0168753,-1.6654842,33.61018,1.3012816
4.1886764,2.5089037,3.4621444,0.0025258951,-2.0156946,-1.746598,32.878746,1.4375596
4.1900353,2.506979,3.4777615,0.0024228333,-2.015125,-1.781049,32.58419,1.4895968
4.191602,2.4497485,3.5088682,0.002159098,-2.0128593,-1.853601,32.053753,1.6209577
4.195315,2.2734838,3.5302043,0.0010326843,-2.0051517,-1.9107594,31.95908,1.7206206
4.191142,2.4546783,3.5090284,0.0022452215,-2.0133274,-1.8472493,32.053352,1.6138777
4.191147,2.4446,3.5138206,0.0021643133,-2.0129793,-1.8586035,31.992344,1.6419318
4.188849,2.50182,3.4624152,0.002512746,-2.015471,-1.7467599,32.86156,1.4324497
4.1940436,2.3168566,3.5272822,0.0013128027,-2.0069861,-1.9025097,31.96144,1.7068838
4.192143,2.389283,3.5226064,0.0018253898,-2.0102048,-1.886271,31.932404,1.6791389
4.192514,2.3836226,3.523758,0.0016833824,-2.0098982,-1.8905973,31.914799,1.6863426
4.1941185,2.2957118,3.5247505,0.0013980388,-2.006479,-1.9003552,31.990685,1.6919434
4.1903324,2.4984245,3.485177,0.0024096097,-2.0147848,-1.7987506,32.43429,1.5134411
4.2016945,2.0091536,3.5237792,0.0002688806,-1.9935055,-1.9266415,32.460262,1.673377
4.1874776,2.5016763,3.45014,0.0025495838,-2.0157502,-1.7179588,33.088406,1.3929831
4.191772,2.4172516,3.5194898,0.0020267633,-2.0114915,-1.8735821,31.966623,1.6612003
4.188277,2.506454,3.4557478,0.0025161232,-2.0157676,-1.7313234,32.993343,1.4093355
4.1914535,2.4400682,3.5111678,0.0021751856,-2.012777,-1.8569586,32.01993,1.6312977
4.191146,2.4881248,3.501314,0.0023509904,-2.0147078,-1.8287288,32.176434,1.5848104
4.191485,2.4887514,3.5000749,0.0023785527,-2.014317,-1.8266783,32.190845,1.5705647
4.189946,2.5070271,3.4762635,0.0024590227,-2.0152047,-1.7771978,32.621353,1.4837979
4.184889,2.507727,3.432024,0.0022785603,-2.0164287,-1.6824883,33.444496,1.3323653
4.19586,2.2265255,3.5276413,0.0010895072,-2.002839,-1.9088496,32.03682,1.7054837
4.192034,2.393056,3.5177257,0.0019083436,-2.0105817,-1.8781226,31.990826,1.656792
4.191584,2.4817204,3.500792,0.002370564,-2.014293,-1.8288381,32.18491,1.5707521
4.1916037,2.4472396,3.508441,0.002153116,-2.0129778,-1.8498896,32.052513,1.61514
4.1910553,2.4924536,3.493927,0.0024037287,-2.0144794,-1.8154951,32.28772,1.5489461
4.1960254,2.215079,3.5275908,0.0010311458,-2.002375,-1.9093477,32.045635,1.708339
4.199373,2.0871627,3.5212216,0.00079067814,-1.995345,-1.9132017,32.302723,1.6680518
4.2002125,2.063676,3.5242813,0.00056845724,-1.9948308,-1.9188892,32.312977,1.6849192
