cycle,capacity,IC_C_H,IC_C_P,IC_D_H,IC_D_P
2.0,1.8387084238925848,57739.703128697845,4.018935781340295,22453.810856261203,3.6049787616291393
2.0,1.847687463703494,62016.69249720944,3.926638552175811,25373.983136062703,3.5764421783917317
2.0,1.8471871880690107,60195.50343979228,3.9934702868444747,23329.42574759989,3.4912828931952458
3.0,1.8347893297859934,65387.41349019696,4.294570268622847,23363.117403880024,3.4754399174300743
3.0,1.8407871704906855,61772.19393391067,4.141137858260514,24918.287912256736,3.542990232832827
3.0,1.8353911356037276,68420.67492410951,4.2825260404351155,25707.08849330344,3.5227634344018397
3.0,1.8438933064832634,63499.399866144944,4.041665813693426,26647.50376506969,3.45225704609435
3.0,1.8357451905731466,68358.41034097975,4.075455167006489,23124.926835747443,3.3725690439161307
3.0,1.8324341592003512,65567.83326864244,4.254518092171756,25009.522823323212,3.385705132804815
3.0,1.8268695010390392,64331.89285812418,4.170650413888758,25235.379581253273,3.53306517150808
3.0,1.8358566366018125,66595.94644535138,4.229678846328879,25322.557649299106,3.4350471640010762
3.0,1.8346898946727823,64788.76670830208,4.279472210915526,24183.100568502443,3.5204674315123516
3.0,1.8343733799750483,63780.47248450964,4.280229284505821,22210.43982959385,3.393808818803958
3.0,1.8299085384508895,56671.580568738005,4.153262530998235,25593.135903405982,3.464299342337606
3.0,1.8360752217349463,67651.60864862983,4.322178714845204,24583.478468551657,3.5784728745571317
3.0,1.835687363176606,61471.26304014623,4.160324520408222,22842.60612518723,3.4222630762575643
3.0,1.834035022720208,66735.33489040102,4.355279330215878,22963.9208956034,3.5115243277302075
3.0,1.8315296710398912,65680.30297207515,4.199339032260689,22410.44737355304,3.548837460418395
3.0,1.833128418858754,62444.84714495133,4.120296287953591,23861.7380908414,3.5139676214863593
3.0,1.8346545351027865,65211.84042713682,4.240854070741097,26297.709804392733,3.4602645503146294
3.0,1.8299280943923992,67581.05114435173,4.182463711054376,26043.53625214751,3.5108657984627034
3.0,1.8348678276792763,65276.363311128065,4.3746675064098275,27230.58208466758,3.488985610921621
3.0,1.8359372053526617,67609.97894491986,4.139166473995753,25079.577394483273,3.4823487226880863
3.0,1.836501456365777,61484.18891572272,4.076523933256565,22111.8597009678,3.406288226205287
3.0,1.8336655353709577,63217.01081140149,4.373507008669245,26032.929828486107,3.4171095109605227
3.0,1.8366255268559057,62851.67648559659,4.186431935787676,24897.343469537886,3.527296636386479
3.0,1.8341038784300916,67570.23776475532,4.114217697314104,24676.57464907396,3.665164670295388
3.0,1.83616805245165,68755.108628815,4.218084208012476,25385.10822723659,3.480194099615781
3.0,1.8347236791665176,61657.049870325216,4.246612141354394,23618.437660842126,3.530530912322044
3.0,1.8393329552577369,65333.32080753286,4.186273213353623,25228.69411110557,3.4626416537660814
3.0,1.8387833053253428,58282.608421970086,4.182116843647962,22213.21306143336,3.3799705725385536
3.0,1.840355520888432,67029.17627273504,4.1497918500226465,22815.5112669623,3.2775736062081875
3.0,1.8333541859151463,71921.9260925633,4.246998057190047,23978.558205870082,3.5165591168332924
3.0,1.8296193866899282,63203.756583437564,4.218754272318658,24562.556012257235,3.5392566815918274
3.0,1.8366142826763765,66301.44069676436,4.152411374377625,25776.15526362676,3.5976601674240376
3.0,1.8317880677220966,61309.91508218678,4.322860644770785,24432.74490582538,3.5819734360059936
3.0,1.833724778875725,68825.1400077202,4.22144961654027,24987.264999282557,3.593185198820013
3.0,1.8340212436916197,61138.529651448676,4.172605024862759,25226.681598649408,3.375044105638018
3.0,1.8376891574147582,62429.22132352028,4.307032010432566,21715.584669641703,3.429340646557681
4.0,1.8290723043947492,82030.15440172507,4.018412013419824,24900.48901241652,3.480215573363289
4.0,1.8346782359410632,86435.1147787398,3.9179508897294943,26013.65104285027,3.5443009089232222
4.0,1.836675819397677,87945.95769856308,4.022310821844047,27682.275070404405,3.491848565567931
4.0,1.8341353713528257,82341.19113411706,3.916053421104158,23562.240249139864,3.4357623505793535
4.0,1.8350030938881783,86995.16697118807,4.00269558648354,24163.91976405121,3.5609174321791626
4.0,1.8379765607404044,84881.95422343278,3.946390564325466,25814.62862201085,3.5110919845221127
4.0,1.8299471406100403,85274.13292401446,4.019561205562778,23995.377532217797,3.5112227939195124
4.0,1.8299225656158289,91281.50548467187,4.098406845173603,24808.415183811285,3.5233684127570206
4.0,1.8264168490415267,80617.82674457262,3.9751115270123267,23778.74641024882,3.5479199151096874
4.0,1.8425936549603723,80531.11922976364,3.9316319300486327,25421.43791439504,3.6106533750631473
4.0,1.8307757724580114,86630.40775861182,4.144258765431144,23050.572300804648,3.408319467295298
4.0,1.8337076693370982,83337.76277050308,4.0635910899756755,25429.241126062258,3.3737673004571014
4.0,1.8371543547979703,83094.11449024903,4.1005258847947825,24337.221085042507,3.453404710717323
4.0,1.8372487651360516,88828.95840387317,4.03444110095001,23008.06200392669,3.5355818326918556
4.0,1.8314660743807065,86571.53901384184,3.8847465969072243,25686.354934713905,3.441512855213872
4.0,1.8305545853785248,88618.86925497647,4.017930470983698,24354.320012113123,3.5994643484879583
4.0,1.833645102245641,85702.33395696114,4.020111224614216,24347.172854709173,3.530901716535232
4.0,1.8333044777935497,83803.87832881423,4.107579059114466,23818.378312495246,3.3291462795267566
4.0,1.8411755126038285,96471.62775639583,3.9661954085242694,22692.432701771064,3.476220475844487
4.0,1.8342119394910075,84752.4279682048,3.9095656537431127,25853.740740841167,3.5346354950566763
4.0,1.8297772747286258,88556.30669585467,4.162763203247472,25341.67901146029,3.474342697846379
4.0,1.8347413016434846,88197.19067040225,3.860200182867712,25332.169419093287,3.4706251703761346
4.0,1.8420450160091586,84819.81511851866,4.131990144441034,23739.038242312246,3.5390255370619514
4.0,1.8364348946711386,81846.9692936374,4.012792390118411,26648.91436074902,3.4752894827381438
4.0,1.8290521367024062,85489.8312145379,3.9264369663255403,24695.571369335485,3.492233786973033
4.0,1.829001888804293,78652.78153579771,4.037157551424917,24468.96596479438,3.3185150549038815
4.0,1.8381433177014221,86730.23483809536,3.941515569932854,23471.33763428204,3.5564137157344757
4.0,1.8365448282134371,95758.33391455514,4.032209018081734,25612.712908026177,3.486263489074907
4.0,1.8382605242856964,88239.23915429684,4.0987087417798325,24470.719455561488,3.4674809739925974
4.0,1.8335039678067584,88948.21560173038,4.118433817995787,24549.21502785487,3.468224898377183
4.0,1.836415356319733,84513.5405891993,4.074743390292884,22296.780060676614,3.440106252972144
4.0,1.8323906492419708,75637.90979595456,3.921541445474339,23975.953736055795,3.483872525372718
4.0,1.8393476971918123,84516.53899459883,3.9161692967217574,25054.097281504484,3.5713405325337098
4.0,1.831680246711826,81669.30374831907,4.043273988464769,24847.336343852297,3.543238844337325
4.0,1.8352124371087812,88566.86077713965,3.915828264141518,25110.466535741412,3.483201944799077
4.0,1.8307995698977126,78876.02221556073,4.053446447311196,24684.752964243624,3.426424038091799
5.0,1.8342925994908188,540743.2909653507,3.795956569944063,20319.891272646997,3.4472891413001747
5.0,1.840006998488426,519105.59662434703,4.0384222788883415,20711.365525454974,3.4334760335770658
5.0,1.8362886668476122,513364.61530196806,4.0210348726702625,21757.36422022775,3.5316522579864205
5.0,1.8352256929377004,531779.0746375693,4.0415796091336835,20184.55978846916,3.3542615007644736
5.0,1.838321203387922,542271.3919537367,3.8961957801942555,19921.038455092876,3.5190712372194173
5.0,1.8380610243412974,557880.1816096166,4.018454246771502,21555.250200754323,3.4493792584405214
5.0,1.8346875261216486,504213.883487363,3.8966376766049504,24213.34751098595,3.637509131451011
5.0,1.8388140012283085,488305.2317572242,4.0453987761413055,22665.879864768187,3.5432002247642496
5.0,1.839230893537371,528134.6337969978,4.0362503882653735,22662.89269577788,3.536052774982404
5.0,1.828100919705702,514013.33126519946,3.93314019333924,20557.97268250105,3.630249464925193
5.0,1.8409896950710176,546660.5893264427,3.9976856080779424,23446.679432459125,3.512961447080539
5.0,1.8353896302261903,483887.2296022576,4.008963710038681,22029.77362445463,3.4206135283200747
5.0,1.834457650897566,509832.59080218675,4.120375792493991,22945.460338128476,3.5129187579214283
5.0,1.8355583810407479,513004.7184889868,3.961242636379532,20774.767138211686,3.501504573289694
5.0,1.8319078563698117,479873.0135796838,4.018050482036586,22393.135704241817,3.3866123659781233
5.0,1.8341953423618378,537356.8028404188,4.061642763458147,23090.00572402546,3.5148481570005945
5.0,1.83154479076997,484137.3447292269,4.0047964935034255,22379.974512369412,3.6025398970943585
5.0,1.8386816534487829,508488.9469737189,3.878410282566128,21613.02519013529,3.527373621903693
5.0,1.8339040057632086,497082.737779856,3.9975003732015266,21410.02665960468,3.467998000189156
5.0,1.8357883190868172,501584.7013454363,3.996801910689229,22263.48470360127,3.4320786947431867
5.0,1.8328796942676708,548671.1334242861,3.8849432444139795,19639.006724135335,3.3813345254908262
5.0,1.83475232086545,512664.44824335154,3.968028302371626,23296.84988239949,3.3243687763771645
5.0,1.836098304608379,551836.0774812395,3.88767163021324,21546.36618435264,3.4592299470337884
5.0,1.8313638920879325,503522.92379241984,4.090937114780402,23981.227815214635,3.488517661489844
5.0,1.8416357283284057,512783.694188347,4.116886024663896,21861.001374673087,3.5213206066207343
5.0,1.8359865401990456,593231.6562196597,4.045101765036675,21186.76063950665,3.580179439304806
5.0,1.8333178391223799,499338.663264414,4.049661102733618,21997.59678229347,3.531682615867895
5.0,1.834696823848947,520487.55546456855,4.011189023990682,19836.334697813654,3.5589363987473064
5.0,1.8310421929652791,474959.4510465669,3.9727374940966693,22055.685097959384,3.4634013386548084
5.0,1.8376948057293507,477521.9896815924,3.9450125421143896,21321.166463287133,3.508842407163265
5.0,1.8356687422143394,486077.4944459345,4.034998979264718,22032.646928045655,3.379220155107418
5.0,1.8274588660237365,511557.86622873344,3.9598065356335947,21849.886256562877,3.5101492520033584
5.0,1.835473152692685,536126.9821130558,3.888998156495375,20676.431903310546,3.4353172258629465
5.0,1.8357056273312147,543735.9195615684,3.9430719216284666,19216.160278338106,3.392422432826315
5.0,1.8315888538370464,497598.8395409541,3.9448976053840314,22005.82817646776,3.490217025928516
5.0,1.8384958404056997,494571.4062087079,3.908788580367038,22489.347603115675,3.4042477790513455
6.0,1.837092344245352,56381.98082948905,3.949289612655982,24331.081029119294,3.4580385950403523
6.0,1.8432256807195984,55462.076620377426,3.8598054435336326,22619.81629053642,3.4262413031962673
6.0,1.8329017212249759,57207.91433751358,4.004982796802455,21839.798857198246,3.570763408615115
6.0,1.8399112452251039,60122.76866761959,4.002909729596217,24077.666622089997,3.3698966192998796
6.0,1.8344945222744395,53662.64339606269,3.9704149189874647,21896.96115520479,3.4899767811768148
6.0,1.8425717325300113,55618.332062752124,3.993750296413799,22279.23407632071,3.5069155639568725
6.0,1.835683749179194,57351.770441587774,4.0532848798704215,24397.70988710542,3.523296586260233
6.0,1.8378260772309358,53289.6307235,3.954008375335998,23600.767250450703,3.5622589351454765
6.0,1.8364385477467493,58580.43269741669,3.9998481614216077,23893.819351376056,3.521877667818753
6.0,1.8343557764791594,57036.28794914089,3.7288099947077433,22972.545005343327,3.2461065815002867
6.0,1.8293342686012257,57361.43138876933,3.998799504797525,21230.89724567844,3.4517430729363734
6.0,1.840693359092515,54736.78039470763,4.1386527157179875,22538.849608193217,3.5301888881874532
6.0,1.841597728684719,56461.84216351118,3.881564830899907,22417.344982160284,3.499119290528311
6.0,1.830651252146497,55376.81146636944,3.9021739068459746,23582.81140863344,3.5040371389042466
6.0,1.8346234253713576,55796.537820927086,3.9786455100590055,23236.194236409065,3.431601080457746
6.0,1.8318376550345339,59192.66115403824,3.928304839062297,20944.16055167133,3.5326943997501865
6.0,1.8373628403746716,53289.6307235,3.9791493214336477,23370.052796426487,3.527832321756527
6.0,1.8379818683591413,53289.6307235,3.9871947199117996,22199.945577636216,3.467802303234496
6.0,1.8388577511102193,60243.29509907978,4.10311883416064,24022.868471187197,3.4939282578420032
6.0,1.8369566097599528,58245.06958619558,3.9705695622380017,22688.391245466948,3.559302487654104
6.0,1.8354440142391737,54048.90436521973,3.9281356110880585,23255.462495310858,3.5018228179590056
6.0,1.8369106808217734,57973.73104433881,3.931275202828869,23393.343378748996,3.528144396151654
6.0,1.8311282619181806,60139.6054833184,3.9213012206676447,20675.637066204356,3.428426414226821
6.0,1.8319130730908284,56240.679544993654,3.9392756457100453,22161.386685530084,3.545012322536442
6.0,1.8369094523394403,56980.77309408329,3.993436281820386,23235.428369766018,3.353988446448392
6.0,1.8343236893457615,53289.6307235,3.963826563705827,22535.791785555095,3.574834183100396
6.0,1.840021849841631,56663.07483743729,3.9213316144858563,23087.81453646746,3.464641923747673
6.0,1.8356565471262793,58860.181823361665,3.9167836075482705,23449.05402935727,3.5490531423642886
6.0,1.8321563105360223,58825.84594349949,4.016309923594875,22655.889019551774,3.448225953471233
6.0,1.8325072369073192,54586.356541736444,4.003953924935456,21463.97539576702,3.5322531642198283
6.0,1.8311027739690897,55521.99341910455,3.969656147148878,25296.79894578072,3.4051566576491816
6.0,1.841065901405335,56514.6137567421,3.993542709967752,22674.39747495893,3.5327584168596777
6.0,1.8350974322924192,60172.54798385822,3.924808548585817,23817.09911203955,3.456486702840308
6.0,1.8354404559912338,53289.6307235,3.9970166233654596,24169.743556543315,3.496195762606679
6.0,1.8349388289429738,53289.6307235,3.9428054919372184,20745.853544001493,3.4376822789986368
6.0,1.836494264899731,59793.80740510852,4.1835139122929785,21879.90226744542,3.6021305102310808
7.0,1.8360407858485115,83136.29174267009,3.958397967987863,26663.80199246489,3.491546470728049
7.0,1.8336474409423593,77913.82323507185,3.8032866962256757,27449.722089994735,3.4645747613738775
7.0,1.8329583225098218,83805.41665861636,3.9868374570037712,26821.227610555423,3.438142420210653
7.0,1.8396469965754945,90384.19290122291,3.963261312090535,27875.582643263187,3.5703905744375812
7.0,1.8392939378034134,86341.93891385048,3.971407703928479,27272.17845440553,3.407395123889829
7.0,1.8377180017972432,78090.97828493778,3.8620768899228293,28314.04672448483,3.542398512517897
7.0,1.8406053294688436,82631.88561387395,3.8340053893628063,26261.95111835836,3.490963661713317
7.0,1.8354360546762638,88518.19976434356,3.8960884011478845,27049.390707085244,3.41496975675375
7.0,1.8367989390318566,83782.81105995731,3.865592102174409,26268.075278897424,3.47102158823629
7.0,1.8341545947127706,91189.03520652252,3.916717196315889,26257.35396163761,3.3377101422958315
7.0,1.8318641406539453,82667.9106417026,3.8706123030518653,28417.904041938862,3.472362034049816
7.0,1.8398751099892139,84028.24014469057,3.9273660842696874,26463.493125481942,3.4841189297596653
7.0,1.8414546230409092,74054.12564905325,3.7673450247267484,25859.595257709534,3.4848666785134474
7.0,1.8376790279467459,85751.31171352106,3.8942850807850307,27935.89633191232,3.5556354341335386
7.0,1.835821689038294,87801.8721092202,3.945843734980271,25835.25696673404,3.532476263550099
7.0,1.835552125490531,83775.40286412508,4.040054592502034,23324.116172336002,3.3850743128092184
7.0,1.8307892475711394,82248.27750500324,3.9044602023408,24578.160697659667,3.415211474734115
7.0,1.8319866024278477,94062.68605097712,4.065860824599628,26034.264240433953,3.4585209929550738
7.0,1.8309282284340795,75777.60664084725,3.9152703178104544,25255.28967097725,3.4779422800079933
7.0,1.8292729198162436,80578.26887666748,3.9361096875838695,27068.230519955734,3.5129426485570896
7.0,1.8302995624677005,87349.63317621552,3.8616363913623424,27422.626269094962,3.4831131459892406
7.0,1.8300943985795874,82445.4001497344,3.953121104732916,27396.187589037934,3.4740307918120745
7.0,1.8407682192460306,87989.73926226336,3.9042996182763554,27578.478844153706,3.61859551753745
7.0,1.8423416945070756,78626.32626607173,3.8517215647283947,28555.07951195393,3.4101164757110722
7.0,1.8302920304805619,81733.37189599739,3.9574272377224577,26445.417354375357,3.438525039137198
7.0,1.8326715862026075,80786.17458212287,3.8554123853096516,29613.97270254743,3.504584123195074
7.0,1.8384008079169223,81721.2950673552,3.909848581258883,25633.14318437312,3.2990911020428864
7.0,1.8300884461811489,76186.0335162045,3.747861098941898,24992.7879650272,3.5761734719453577
7.0,1.8349830492764554,89175.30375757394,3.956701676089284,27621.59008469645,3.4210825384549044
7.0,1.8370691961454158,86822.00288180615,3.8791837115743215,27325.181716519743,3.523304732482569
7.0,1.8331291242539152,79067.08708829274,3.831503203776906,26696.482707722877,3.506639513522225
7.0,1.8322373415580147,83881.1433542345,3.9692249272544426,27403.1324527711,3.591984906253902
7.0,1.8398330358977864,79575.8922308992,4.056586912774989,25875.802438489227,3.556658113278349
7.0,1.8353956737891466,82043.50756673652,3.7825600070113534,26353.488120142705,3.3752011345265083
7.0,1.8386964139235675,90122.8611186357,3.861895460189392,26982.85223027972,3.4333112488254556
7.0,1.8328394203431102,87013.75390095972,3.9214192879036673,28893.633928118026,3.450253862971355
8.0,1.8294058811910168,160826.99324036372,4.014916377187156,24016.11425147615,3.480643285411093
8.0,1.8253350452735342,153357.01413507503,4.004348960194368,25364.022823276056,3.525456679375405
8.0,1.8313690419603479,171645.65212827412,3.922382038234015,25023.551233932878,3.4406429396646034
8.0,1.8258420732540044,155248.03615754118,4.080068733979144,25012.061816401194,3.468903949942624
8.0,1.830115305426861,142677.38121562928,3.792822413881324,25542.845809640043,3.488310199339444
8.0,1.826671299066964,149433.13878036142,3.9501813992231862,27026.188145567987,3.541528463536885
8.0,1.8263764767545434,156533.98175838584,3.920830621320308,21950.119462779112,3.5020495235023446
8.0,1.8288440840539733,147438.76164763272,3.8997391733676556,23143.66751642142,3.416829103895629
8.0,1.8259520798867277,143367.29181572297,4.000569954128019,25491.278750322177,3.4665993273294835
8.0,1.8166984501828085,152073.74154965024,4.049466807784566,21153.22415764531,3.4598805379381536
8.0,1.8214480021306563,166485.92624881607,3.898656552882014,25061.506780243235,3.5234990159409096
8.0,1.8324617945933936,158423.4377221296,3.981740480846767,22741.298435299374,3.5670469589454514
8.0,1.8229797826120364,155560.09096346275,3.9502593263749035,22645.703794363657,3.5000377787870556
8.0,1.8292895072357127,162391.6204437787,3.8264307708797807,24413.27242892925,3.535802649167915
8.0,1.8188992895142322,151446.77654914666,4.021300118516127,24897.09267351104,3.5128036171095056
8.0,1.8325467615456952,163796.9887819693,4.00401750255277,27894.86304646363,3.4691983261465285
8.0,1.8228433112518034,163470.84103560305,3.986715807243705,23918.396098245652,3.4121572212398106
8.0,1.8341912192795689,162662.9780776801,3.8941377027603843,25690.350436634486,3.476491195881274
8.0,1.8248333909641348,164546.97190265005,3.84990696560888,24998.46373640985,3.61739502940006
8.0,1.8274590450651387,157036.86531622516,3.911936018105472,24061.336203842886,3.466400030729487
8.0,1.824377225314265,167380.12049740524,3.8150243354599214,25624.10967901157,3.457639350062357
8.0,1.8271332209591715,151028.87746909904,4.057033272516439,26095.31584240083,3.550962763550025
8.0,1.8202256433627906,166682.3906572586,3.9840176902551376,22593.641354623196,3.4824035523363803
8.0,1.8270878936378125,164497.37641263043,3.9660286015486843,24923.053307021295,3.586780731037767
8.0,1.8302336704740314,137104.21239376703,3.9269273436175043,24363.107869019605,3.362007025961221
8.0,1.8261007017163298,170040.47995680096,3.8661350895598017,24978.533547604347,3.4202802909800507
8.0,1.8233032951196246,171870.10934433184,3.9091338367477775,25133.063743966886,3.3537065459450712
8.0,1.8325570688694306,164870.10430801744,3.9375929474669795,25272.268200738763,3.385857698263728
8.0,1.8300748180646425,157454.80786439235,3.9358880728818244,23961.458871158356,3.443635728962043
8.0,1.8282933901733776,162095.3168012533,4.003532205118835,24554.541091669707,3.5198573957587165
8.0,1.8242273591227542,177890.60010520578,3.828088021702105,26114.111232916333,3.579415076085116
8.0,1.8226451215459958,177886.9331711145,4.030701706358538,25758.161475702433,3.4860492811538064
8.0,1.8249635867328988,158371.68731098287,3.9828854773619873,26286.37441507398,3.49673096614833
8.0,1.822428642230887,166644.82745014786,4.02482588292471,25369.440123701457,3.536044445721857
8.0,1.824767493252983,152613.33721319895,3.8833954821652914,22556.55751071951,3.500607678231537
8.0,1.825452076634647,156526.50918733628,3.7282219073499996,23033.304226396453,3.5621989839730004
9.0,1.8223482687061217,89087.44758527054,3.837338349007557,23692.794152015107,3.481630614200123
9.0,1.8258323692636338,97686.0971674103,4.066833958696608,21764.023357893384,3.450261805757186
9.0,1.823585760950009,89740.73612975977,3.938815812120973,21666.02107833194,3.594147410208783
9.0,1.8243570385514596,97571.50017791911,3.954285903234728,24075.8503201227,3.5166415721610633
9.0,1.828288223551071,84339.16016880888,3.879724618890636,22610.8615560674,3.560723010922123
9.0,1.8249207710245272,81881.0906522713,3.839740335938714,20525.634553753447,3.3682488890646614
9.0,1.8251734250424108,92432.29631567786,3.9460633879214053,19604.74441156729,3.4783670864720455
9.0,1.8241797102953003,96680.69384570312,3.8320924272445254,21671.067751941035,3.6108147364657914
9.0,1.826416070423411,89974.45185380915,3.956168039105743,22467.455778980653,3.5459920157824683
9.0,1.8218195940618465,91351.61584580941,3.8387342420056862,22465.71455646082,3.504170764709371
9.0,1.8225246619737647,87410.42532579761,3.897977618585887,20918.440457122877,3.4669943576946634
9.0,1.8207447938083292,88922.07960023462,3.856331897233215,22889.65667683549,3.40918146893482
9.0,1.8227071326899218,84776.74203390857,4.051732791406257,22467.83860754215,3.47690243887031
9.0,1.8265939533920936,78289.69752680778,3.943717391788371,24310.35659777198,3.5009308647769433
9.0,1.8250217053507491,89908.01146538452,4.017823734477332,19895.339119758202,3.3742054047382246
9.0,1.8255413210989753,84381.75327452703,4.050696950690634,21754.509454058727,3.3565930303270024
9.0,1.820146175718606,75478.52035736883,3.9286400196525735,21894.6305819518,3.4620467768261856
