true,pred_meta_calibrated,pred_chronos_raw_L,last_obs_in_window
1.3873332,1.3897613,1.3901702,1.389272044073289
1.3902315,1.3895049,1.3901349,1.3873331050394675
1.3900974,1.3907573,1.3904012,1.3902314390177093
1.3857088,1.3909546,1.3902353,1.3900973293786467
1.38543,1.3894732,1.3895882,1.3857087585841843
1.3928738,1.3889781,1.3893638,1.3854299296570252
1.3839716,1.3882095,1.3875492,1.3928737145483538
1.387129,1.389233,1.3891912,1.3839715244903132
1.390805,1.3876371,1.3880861,1.3871289003732417
1.3939335,1.3890862,1.3887324,1.3908049572974426
1.3867378,1.3882824,1.3885984,1.3939334849879519
1.3840647,1.389488,1.3904383,1.3867377729321737
1.393396,1.3885292,1.3886746,1.3840646224040218
1.3948703,1.3881581,1.3885248,1.3933959708738017
1.3877518,1.390343,1.3900547,1.3948702310611154
1.390372,1.3898274,1.3904434,1.3877517673032576
1.3872765,1.3878464,1.3884355,1.390371988492138
1.3868757,1.3910087,1.3904682,1.3872764815101224
1.3674208,1.3892996,1.3906087,1.386875698369615
1.3709946,1.3889692,1.3894359,1.367420742238005
1.3741921,1.3872674,1.3886063,1.3709945184702454
1.3698503,1.3783646,1.3726888,1.3741920710348314
1.3716727,1.3774409,1.3776693,1.369850227556071
1.3714349,1.3720933,1.3719192,1.3716726982623162
1.3701879,1.3741484,1.3753134,1.3714348756556973
1.3741763,1.3711824,1.3713328,1.3701878284259685
1.367619,1.3704369,1.3711578,1.374176213311823
1.372616,1.3733487,1.3728539,1.3676189853948653
1.3733884,1.3700391,1.3704664,1.3726160003743375
1.3689872,1.372025,1.3724216,1.3733883590428306
1.3657947,1.3714103,1.3706694,1.368987154496653
1.3694884,1.3713727,1.3712826,1.3657946067894307
1.3671179,1.3689991,1.3698512,1.3694883104299314
1.3722234,1.3693746,1.3699825,1.3671178294615869
1.3721936,1.368324,1.3678486,1.3722233298589959
1.3685929,1.3702633,1.3703926,1.3721935223121684
1.3740882,1.3701138,1.3708924,1.368592808489105
1.3703622,1.3688712,1.3689013,1.3740881202554782
1.3678128,1.3709769,1.3718163,1.370362112044282
1.367818,1.3708785,1.3702463,1.3678127047227693
1.3705026,1.3699437,1.3695874,1.36781794739193
1.3678187,1.3689314,1.3703604,1.3705025399104054
1.3705287,1.3697394,1.3700991,1.367818660827321
1.3692038,1.3688246,1.3689762,1.3705286505647525
1.3725607,1.3693179,1.3697672,1.3692037578052036
1.3676847,1.370309,1.3709031,1.3725606875122827
1.371907,1.3702378,1.3708043,1.3676846700941572
1.3729051,1.3688406,1.3696095,1.3719069482871664
1.3679278,1.3688933,1.3694018,1.3729050876376487
1.3738513,1.3700088,1.3699881,1.3679277407747503
1.3749237,1.3700697,1.3708929,1.3738512488960475
1.368574,1.3710971,1.3720888,1.3749236557897675
1.3745633,1.3724513,1.3731345,1.3685739727138206
1.3728312,1.3717656,1.3719343,1.3745632844403082
1.3662786,1.3713616,1.3727069,1.3728311768121064
1.3741277,1.3717777,1.3732873,1.3662785970348172
1.3736491,1.3709288,1.3721793,1.374127694300423
1.3732406,1.3719885,1.3716574,1.3736490710349096
1.3693688,1.3703517,1.3706262,1.373240537391746
1.3737123,1.3729907,1.3739281,1.3693687397393666
1.3738852,1.3718648,1.3724142,1.3737122533055195
1.374841,1.372425,1.3727444,1.3738851046482374
1.366152,1.3712994,1.3724077,1.3748409243084823
1.3680727,1.3732734,1.3734643,1.366152000086614
1.3769078,1.3718619,1.3728918,1.3680726978746438
1.3780749,1.3703146,1.3711122,1.376907773660204
1.3805763,1.3728479,1.3725843,1.3780748350539402
1.3826327,1.3726704,1.3732033,1.3805762043924608
1.3763644,1.3774703,1.378903,1.3826326819069454
1.381267,1.3801138,1.3815141,1.3763642980366884
1.3780816,1.3757054,1.375919,1.381266901732755
1.3843985,1.3795528,1.3799964,1.3780815099986967
1.3840659,1.3762479,1.3783537,1.3843984128803537
1.3819374,1.3800378,1.3813381,1.3840658168678204
1.3808185,1.382078,1.3815358,1.3819373364269827
1.380331,1.38139,1.3826749,1.380818437326951
1.3817658,1.3803582,1.3809965,1.380330988000881
1.377868,1.3801988,1.381836,1.3817657930491483
1.3802304,1.3808767,1.381924,1.3778680036483204
1.3818296,1.3784001,1.3798851,1.3802303773963127
1.3815762,1.3805505,1.382199,1.3818295698492506
1.3787494,1.3806533,1.381173,1.381576132736234
1.3787683,1.3795744,1.3802156,1.3787493179535306
1.3827609,1.3800331,1.3817369,1.3787682726347135
1.3786302,1.3779807,1.3790883,1.3827608300366425
1.3803685,1.3796997,1.380125,1.378630109385475
1.3821616,1.3788134,1.3805662,1.3803684217396528
1.376641,1.3803829,1.3812932,1.382161565927478
1.3770173,1.3809395,1.3812329,1.3766409866576745
1.3757955,1.3789027,1.3801911,1.3770172103253286
1.3762407,1.3779935,1.3784997,1.3757954360038438
1.3796575,1.3757554,1.3760389,1.3762406791407613
1.3778024,1.3752846,1.376005,1.3796574563484787
1.3790082,1.377561,1.3774142,1.3778023243538422
1.3849577,1.3777465,1.3784776,1.3790081220464203
1.380572,1.3763862,1.3780804,1.384957621916166
1.3759998,1.3807151,1.3818597,1.3805719129704876
1.3777144,1.3791968,1.3796347,1.375999759575968
1.3747829,1.3765424,1.3772603,1.3777143447985825
1.3803227,1.3763571,1.3771964,1.3747828712059484
1.3796952,1.3752267,1.3762909,1.3803226429687319
1.3762996,1.3790941,1.3799,1.3796951278990475
1.3785998,1.3766199,1.3766263,1.376299569989398
1.3769411,1.3763285,1.3779043,1.3785997127139686
1.373973,1.3778685,1.3797088,1.3769410348829014
1.384502,1.3762579,1.377209,1.373972959892785
1.3781369,1.3754503,1.3766352,1.3845020015371978
1.3828282,1.3806516,1.3836305,1.3781368228607516
1.3829044,1.3771621,1.3778886,1.3828281848233268
1.3794943,1.3801368,1.3807318,1.382904360265754
1.3635849,1.3801665,1.3815582,1.3794942580027931
1.3712214,1.3794136,1.3801678,1.3635848271429034
1.3663259,1.3716059,1.3719252,1.3712213747101347
1.3672283,1.3746803,1.3719834,1.36632580267652
1.3683654,1.3706087,1.3697449,1.3672282173738997
1.3634367,1.3677939,1.3673239,1.3683653577197235
1.3680681,1.3685696,1.3679401,1.3634366487741234
1.368965,1.3671622,1.3663442,1.3680680497349753
1.3680291,1.3677249,1.3675183,1.3689649785465834
1.3697228,1.3704532,1.3690243,1.3680290648147095
1.3698967,1.3678248,1.3675482,1.369722792861765
1.3740253,1.3698878,1.370416,1.3698966008564843
1.371708,1.3683542,1.3676288,1.374025294702564
1.3693675,1.3720381,1.3712951,1.3717079862901016
1.3692555,1.3705337,1.3702589,1.369367431774483
1.3687705,1.3697441,1.369118,1.3692554926806766
1.3722208,1.3687325,1.3700452,1.3687704322822036
1.3709251,1.3683263,1.3683347,1.3722207031196019
1.3678719,1.3702418,1.3707597,1.3709250179725745
1.3634672,1.3704603,1.3710077,1.3678718279783895
1.3684926,1.3695358,1.3697278,1.3634671643515284
1.3623273,1.3661519,1.3677101,1.3684925546022324
1.3699913,1.3681579,1.3690445,1.362327289170039
1.3686587,1.3655568,1.3674668,1.369991249951687
1.3673115,1.3678464,1.3675654,1.3686586120942954
1.3679086,1.368422,1.3685364,1.3673114298835922
1.3667557,1.367093,1.3679127,1.3679085482817703
1.3710204,1.3678217,1.3674014,1.3667556745236502
1.3684914,1.3674897,1.3674918,1.3710203859079817
1.3671659,1.3680854,1.36894,1.3684913601384339
1.3673191,1.3683082,1.3691379,1.3671658728493927
1.3646531,1.3680656,1.3671846,1.3673190560755368
1.369834,1.3685663,1.3692434,1.364653061520549
1.369592,1.3667239,1.3684026,1.3698338942094685
1.3716992,1.3689747,1.3675745,1.3695918990867753
1.3684226,1.3683567,1.3672497,1.3716991656343585
1.3700014,1.3696721,1.3691536,1.3684225784809676
1.3719535,1.3692479,1.368458,1.370001383977127
1.3652406,1.3692622,1.3696816,1.3719534350886646
1.366448,1.3699018,1.3691344,1.365240521516881
1.3674914,1.366267,1.3664558,1.366447994701665
1.3671967,1.3661325,1.3661815,1.3674913128887622
1.3684175,1.3672171,1.3678315,1.367196631643408
1.367046,1.3674555,1.3669249,1.3684174493128918
1.3691163,1.3670285,1.3665557,1.3670459508459463
1.3666677,1.3673755,1.3677766,1.369116253873538
1.3627372,1.3678517,1.3672371,1.3666676949683905
1.3622372,1.3681837,1.3680906,1.3627371307780862
1.3626155,1.365975,1.3651288,1.362237163903793
1.3636535,1.3644204,1.3646979,1.362615414376535
1.3597158,1.3641347,1.3645269,1.3636534898944712
1.3618361,1.3635887,1.3644003,1.359715769731003
1.3634226,1.3615892,1.3613685,1.36183602404559
1.3627516,1.3617133,1.3624337,1.363422580044406
1.3646848,1.363193,1.3629011,1.3627515508206856
1.3668296,1.363473,1.3630166,1.3646847715617523
1.3591416,1.3635218,1.3624932,1.3668295853491923
1.3573452,1.364842,1.3652742,1.359141535313472
1.3567698,1.3610489,1.3618637,1.3573451752615737
1.3636099,1.3588334,1.3590889,1.3567697517850577
1.3599958,1.3586897,1.3579721,1.3636098622393504
1.3601501,1.3627149,1.3627833,1.3599957931219606
1.364531,1.3606976,1.3613024,1.360150046501191
1.3618212,1.358999,1.3589208,1.3645309884013024
1.3611101,1.3633703,1.363872,1.3618211229745831
1.3672361,1.361788,1.3622248,1.3611100386775103
1.3629525,1.3608321,1.3614607,1.3672360867824545
1.36073,1.3647628,1.3647944,1.36295242071694
1.3675135,1.361221,1.3613185,1.3607299992114772
1.3641374,1.3608732,1.3608782,1.3675134888388316
1.3595021,1.3642172,1.3647149,1.3641373612339591
1.3656325,1.3632629,1.3627955,1.3595020255688297
1.3589455,1.3604376,1.3610156,1.3656324840016452
1.3637911,1.3647816,1.3645743,1.358945437867598
1.3634194,1.3622172,1.3632437,1.3637910586142172
1.366811,1.3632221,1.3635447,1.363419364180333
1.361668,1.3621731,1.3616245,1.3668109873857048
1.3633258,1.3637891,1.36303,1.3616679397484392
1.3631551,1.363201,1.363888,1.3633257852382168
1.3624582,1.3635584,1.362543,1.3631550742016718
1.3576412,1.3634288,1.362246,1.3624581775402151
1.363879,1.3643624,1.3635212,1.3576411698766249
1.3598886,1.3611012,1.3616842,1.363878913858765
1.363192,1.363487,1.363551,1.3598885021678224
1.3699931,1.3606557,1.3607587,1.3631919134109511
1.3610861,1.3617196,1.3618647,1.3699930389449781
1.3617486,1.3663784,1.3664854,1.3610860791389636
1.3669759,1.3629789,1.36282,1.3617485255187378
1.365111,1.363668,1.3631257,1.366975855818783
1.3676442,1.3634789,1.3648354,1.3651109411115885
1.3681171,1.3635244,1.364276,1.3676441393972107
1.3645687,1.3652059,1.3653846,1.3681170443699693
1.3634051,1.3638452,1.3652486,1.3645686599518712
1.3651656,1.3644843,1.3651428,1.3634050576388186
1.3637726,1.3643883,1.364777,1.3651655405382523
1.3657528,1.3640224,1.3650631,1.3637725795566282
1.358827,1.3637992,1.3652539,1.365752768127601
1.3671725,1.3653481,1.3661516,1.3588269427349333
1.3678607,1.3622662,1.3628347,1.3671724288882507
1.3645841,1.3648386,1.365792,1.367860623799863
1.3618516,1.3652279,1.3659978,1.364584036646472
1.3615525,1.3637598,1.3636864,1.3618515250509031
1.3682518,1.3637551,1.3637091,1.3615524280728641
1.3664972,1.3622428,1.3618428,1.3682517485385242
1.367457,1.362928,1.3619546,1.3664971082425574
1.3650064,1.3645732,1.3645327,1.3674569815129782
1.3639158,1.3648802,1.3651876,1.3650063958027427
1.363297,1.3639555,1.365136,1.3639157530680444
1.3653294,1.3644443,1.3669511,1.363296934343391
1.3622357,1.3638685,1.3649406,1.3653293334134302
1.3611788,1.3638251,1.364497,1.3622356127222988
1.3674458,1.3624635,1.3630168,1.3611787068338919
1.3612312,1.3624821,1.3638191,1.367445777334452
1.3613966,1.3648769,1.3649753,1.3612311551447556
1.3580487,1.362765,1.3646317,1.3613964992014276
1.3648456,1.3630078,1.3619007,1.3580486279618884
1.3627355,1.3620739,1.362124,1.3648455809798408
1.3575057,1.3632019,1.3641851,1.3627354606906936
1.3644139,1.3639793,1.3654014,1.3575056279619666
1.3615787,1.3611853,1.3609402,1.3644138066383347
1.3657684,1.3617797,1.3615413,1.361578652228296
1.3632785,1.3612392,1.361235,1.3657683826339988
1.3567083,1.3627745,1.3631583,1.363278455285802
1.3633401,1.3638667,1.3632834,1.3567082396018404
1.3625953,1.3616571,1.3603241,1.3633400917797314
1.3635218,1.3630278,1.3633198,1.362595270636367
1.3637846,1.3616083,1.3633119,1.3635217637781922
1.3624804,1.3614304,1.3622117,1.3637845025753592
1.3641243,1.3630549,1.3645667,1.3624803534902845
1.3594877,1.3632233,1.3631023,1.364124249156243
1.3638307,1.3640118,1.3648006,1.3594876001214167
1.3626639,1.3620529,1.3623412,1.3638306380639758
1.3620752,1.3631082,1.3651178,1.3626638144820364
1.3628703,1.3626162,1.363566,1.3620751600219059
1.365557,1.3627454,1.3630925,1.3628702837651472
1.3589154,1.3618547,1.3621635,1.3655569030887105
1.3621151,1.3636826,1.3637564,1.3589153979137871
1.3621384,1.3625361,1.3637489,1.3621150961893598
1.3501818,1.3630488,1.3632429,1.3621383422925157
1.3537469,1.3628155,1.3626821,1.3501817650740846
1.3505802,1.3599942,1.3608501,1.3537468395564805
1.3489958,1.3600428,1.3593576,1.3505801646918083
1.3495672,1.3570656,1.3590963,1.3489957544039788
1.3533834,1.3505728,1.3497053,1.349567124270319
1.351466,1.3511506,1.3519235,1.3533833712488466
1.3454242,1.3537399,1.3549013,1.3514658893248899
1.3517848,1.3521851,1.3530438,1.345424123882725
1.3520864,1.348062,1.3495611,1.3517847733254014
1.3535522,1.3514508,1.3522913,1.3520863727321224
1.3517967,1.3510617,1.3525338,1.353552174386202
1.352502,1.3528166,1.3520448,1.3517966963441324
1.3533748,1.3510596,1.3504128,1.3525019380377379
1.3537253,1.3515663,1.3503222,1.3533747884049006
1.3516641,1.352403,1.3530883,1.353725263540717
1.354332,1.3532342,1.3524525,1.3516640135758518
1.3517262,1.3528684,1.3519679,1.3543319214348426
1.3521894,1.3527071,1.3518996,1.351726125693375
1.3526555,1.3532549,1.3540536,1.3521893722642875
1.3521978,1.3520341,1.3525995,1.3526554779815774
1.3539909,1.3524559,1.3523315,1.3521977172964366
1.3515697,1.3513956,1.351065,1.3539908614842617
1.351197,1.3532552,1.353544,1.351569602292446
1.3518646,1.3520998,1.3515201,1.3511969566113737
1.3453531,1.3513124,1.3515091,1.3518645267544105
1.3484945,1.3509218,1.3514469,1.3453530776083737
1.3551666,1.3496298,1.3510978,1.348494479564802
1.3525258,1.3484715,1.3508689,1.3551665057219437
1.3552891,1.352968,1.3524175,1.3525257786703864
1.3507375,1.3516434,1.350965,1.355289049059971
1.3506945,1.352887,1.3520489,1.3507374015281282
1.3557556,1.352884,1.3533734,1.3506944873083984
1.3544737,1.3506699,1.3506167,1.35575551689977
1.3554491,1.3541193,1.3545833,1.3544736572658496
1.3498116,1.3532001,1.354677,1.3554490315415835
1.3523779,1.3545407,1.3549819,1.3498115029157958
1.3508135,1.3531151,1.3536077,1.352377843518217
1.3529205,1.3529402,1.3527044,1.350813458064657
1.351805,1.3521098,1.3524946,1.3529204813956297
1.3506862,1.3521782,1.3518856,1.3518049224703828
1.3528825,1.3516046,1.3505163,1.3506861422762493
1.348823,1.3510059,1.3514278,1.3528824531273653
1.3498375,1.3512845,1.3509206,1.348822903061261
1.3538535,1.3505578,1.3500699,1.3498374892594307
1.351513,1.3498682,1.3489103,1.353853411670414
1.3537807,1.3512225,1.3509765,1.351512976060694
1.352543,1.3511188,1.3513538,1.3537806953086704
1.3531584,1.3523993,1.3520424,1.3525429443582784
1.3519692,1.3506268,1.3502116,1.3531583040022483
1.3583251,1.3521041,1.3524978,1.3519691909691547
1.356221,1.351511,1.3512928,1.358325073366264
1.3573892,1.3541046,1.3546723,1.3562209091816688
1.3547237,1.3544239,1.3552643,1.35738915963439
1.3563882,1.3553665,1.3557591,1.3547236407029963
1.3545574,1.3537675,1.3541392,1.3563881611375304
1.3536955,1.3551861,1.3555095,1.3545573453991362
1.3538759,1.3548658,1.3565869,1.3536954613987031
1.3534743,1.3541749,1.3542998,1.3538758254322805
1.3541905,1.3536907,1.3536695,1.3534742099504837
1.3580288,1.3533443,1.3533545,1.354190418010819
1.3563671,1.3534224,1.3537002,1.358028716628704
1.3585285,1.3543806,1.354518,1.3563670607453608
1.352182,1.3542913,1.3550366,1.3585284456912003
1.3533248,1.3557113,1.3553324,1.3521819784793265
1.3492124,1.3537967,1.3551164,1.3533247182120067
1.3538682,1.353788,1.3545985,1.3492123577125297
1.3494308,1.3513492,1.3513536,1.3538681938355226
1.3575969,1.353233,1.3538775,1.3494307500143714
1.3539624,1.3525113,1.3530613,1.3575968233812994
1.3508568,1.352732,1.3541977,1.3539623727119448
1.355346,1.3539946,1.3553187,1.3508567290020823
1.3540043,1.3522966,1.3524841,1.3553459131035197
1.356599,1.3534367,1.3538401,1.3540042113737745
1.3548267,1.3532372,1.3536779,1.3565989218426142
1.3563205,1.35409,1.3540288,1.3548266402351614
1.3521737,1.3542572,1.3540002,1.3563204496331505
1.3537024,1.3542397,1.3552122,1.3521736334471774
1.354797,1.355003,1.3554851,1.3537023741552565
1.3510855,1.3534648,1.3531274,1.3547969569990461
1.3579512,1.3537363,1.3540606,1.351085493141161
1.3530117,1.3531095,1.3526965,1.3579511143154948
1.3557049,1.3533106,1.3533379,1.3530116768149623
1.3510369,1.3533362,1.3537493,1.3557048521773836
1.3558978,1.3543013,1.3539468,1.3510368552238627
1.3545914,1.3539673,1.3534845,1.3558977337591844
1.3541229,1.3529186,1.3534615,1.3545913200572246
1.3567327,1.3549824,1.3550497,1.3541228254123376
1.3538764,1.3539643,1.3538201,1.3567326747639812
1.3537027,1.3540019,1.3542625,1.3538763010558745
1.3560982,1.353946,1.355347,1.3537026119670537
1.3540894,1.3535154,1.354931,1.3560981226270312
1.3351128,1.3540452,1.3550025,1.3540893263778433
1.3352445,1.3545411,1.3549786,1.3351127556999496
1.3426678,1.3504051,1.3499949,1.3352444818162286
1.346756,1.341874,1.3415059,1.342667766249694
1.3441042,1.3464376,1.3451483,1.3467559293988272
1.3423142,1.3479385,1.3475417,1.3441041224794552
1.3404511,1.3470558,1.3474814,1.342314194155703
1.3405408,1.3458067,1.3442327,1.3404510684417996
1.3408285,1.3420247,1.3415059,1.340540718084452
1.341552,1.3416362,1.342159,1.3408284865732525
1.3439173,1.3415059,1.3415059,1.34155196951265
1.3375974,1.3418088,1.3420365,1.3439172024070198
1.3454846,1.3428028,1.3440863,1.3375973160682735
1.3437146,1.3417846,1.3415059,1.3454845659128558
1.3376683,1.3441837,1.3443277,1.3437145435174744
1.3412591,1.3433853,1.3436832,1.3376682488415397
1.3437014,1.3415059,1.3415059,1.3412590718557735
1.340469,1.341814,1.3425171,1.3437013125338602
1.3356289,1.344116,1.3441503,1.340468952969896
1.3403603,1.3423065,1.3415059,1.3356288181090483
1.3379163,1.3415059,1.3415059,1.340360235144976
1.3420062,1.3415059,1.3415059,1.337916200068785
1.341934,1.3415059,1.3415059,1.3420061576160227
1.34493,1.3417314,1.3423508,1.3419339168778728
1.3449309,1.3415059,1.3415059,1.3449299996118986
1.341945,1.3419788,1.3422401,1.3449308373580016
1.3433294,1.343824,1.342528,1.3419450021505008
1.3379221,1.3417715,1.3415059,1.3433293802881787
1.3374174,1.3418658,1.3426214,1.3379220480770655
1.3399097,1.3415059,1.3415059,1.337417314157205
1.342148,1.3415059,1.3415059,1.3399096250281854
1.3391187,1.3415059,1.3415059,1.3421478934470297
1.3413991,1.3420254,1.3415059,1.3391186738010186
1.3447467,1.3415059,1.3415059,1.3413990240983031
1.3402219,1.3415059,1.3415059,1.3447466575260452
1.3386983,1.3418716,1.3426331,1.340221828679127
1.3450545,1.3415059,1.3415059,1.3386982225439374
1.3458663,1.3415059,1.3415059,1.3450544562539286
1.3368677,1.3433712,1.343861,1.345866270061468
1.3405819,1.3444371,1.3452045,1.3368676446173404
1.3415647,1.3415059,1.3415059,1.3405818433108907
1.3388823,1.3420666,1.3430257,1.341564605966772
1.3411564,1.3416407,1.3421682,1.338882278065182
1.3462106,1.3415059,1.3415059,1.3411563155402189
1.3432819,1.3420124,1.3415059,1.346210545876122
1.3410515,1.3440733,1.3427958,1.343281812523967
