cycle,capacity,IC_C_H,IC_C_P,IC_D_H,IC_D_P
59,1.5920964324686278,154385.5135461685,3.9948736471949875,19100.951772716155,3.469744103437624
60,1.5866011820698824,915934.3448519607,3.939837136267,18744.184270332466,3.4793062449449796
61,1.5800766490336253,1010142.528199894,4.010755750586452,18309.49433824577,3.4604659071387687
62,1.5641732953289167,139010.01823467485,4.1995998695876,18343.112810814586,3.4449606089713853
63,1.555618272193922,227266.5863179552,3.9617259644201486,18951.828784787554,3.4395922744924645
64,1.5402045278637397,108468.60433741969,4.187571207247489,17966.429207112942,3.435850744168254
65,1.5321613015959863,163664.60406042117,4.035416670498729,19038.182853187536,3.4645110830339365
66,1.5316232403693415,127455.99800745343,3.9572720848836296,15450.874293644689,3.4712344660206953
67,1.5222595950771978,119172.30576345079,4.080989665815717,15652.536680335015,3.4358107475199855
68,1.5065267126851283,425217.36924725963,4.017732871003049,16116.850716381108,3.4627690211592643
69,1.5014219556532926,159675.63351948943,4.020092154521675,14607.700763155684,3.4270119892092845
70,1.4963534117486457,44900.06369439252,4.017934582841162,14525.633346521796,3.470094831023849
71,1.5334262000312422,176457.98724512212,4.199448950066681,15259.59324053956,3.450371034777223
72,1.523845267514426,225674.3960823938,4.0188544225706595,15130.612149430704,3.4570403909856453
73,1.5011920994261239,547936.9946489423,4.019028555461375,15168.937122041752,3.4148443277018163
74,1.492417671450291,59927.798202714504,3.975289030046988,14187.737050968579,3.4467555940665013
75,1.483323851940123,69916.36040786182,4.0147174407403865,15243.924573635457,3.4510392680026043
76,1.4807376792294196,188531.57198751043,3.9752085483904533,14434.30649043249,3.4506180639313
77,1.4735077809902477,38370.28475397475,4.1994970892405155,14188.14045620927,3.425740837099364
78,1.46801928526661,97692.16500506677,4.199339474400871,14185.028299329244,3.4546772052506096
79,1.4580923557119019,450405.7227110478,4.20010264405334,13225.847931870372,3.44109679848203
80,1.4478660988891399,50504.94382734017,4.199980711088387,14940.795792765039,3.4335470141781075
81,1.4527808777541982,78608.2754759827,4.199953028050499,13654.3504777014,3.4554790359432825
82,1.4425356364492432,39744.838616426474,4.197691994198622,13572.066234917553,3.436742337726492
83,1.4392712877203313,348270.2398908411,4.035123218320667,12987.918877587688,3.425118603204789
84,1.4286475681888218,39594.76560597778,3.9733103530017724,14004.022908888473,3.4138508832259
85,1.4249026750004896,175500.61606513397,4.19981817177737,12676.665285217552,3.427436114478456
86,1.4698115324524124,82534.9612672983,4.199275757126072,14337.700712246815,3.4299428944206034
87,1.4525819651050202,40087.927381933376,4.200297254252219,14108.377208118396,3.4373898161167515
88,1.442834198908794,53370.519321797045,4.030736261991934,13733.565777466081,3.4249802243551386
89,1.428376058807949,1977189.3929278052,4.199404144095168,13637.146950645325,3.4511845873253297
90,1.4154547844370715,35490.90963246646,4.1987707218901456,12142.173769670673,3.4345292595091266
91,1.454576670077708,27797.128217774025,4.199513595384096,15336.447783559499,3.4389055229566736
92,1.4283179548274056,40257.14201053786,4.19880478467225,12789.513798732947,3.4498955102753084
93,1.4197026883204058,236236.34902859997,4.0078260064601645,14387.353288684986,3.4293095672734935
94,1.4155606630306516,73220.98257902684,4.036567115212826,12761.844281997151,3.400604373934291
95,1.405680035419228,72313.70515284059,4.199825631357503,12224.840737210983,3.4564219045789595
96,1.4084461071166137,142681.45132979582,4.199778664861753,12299.39072039149,3.4217303043764375
97,1.3968547782872414,55595.88605143631,4.199860521770124,11886.363232237729,3.4065962103194067
98,1.3935670371440676,74719.28607948907,3.980908461824364,12396.282474062167,3.405074369575042
99,1.3893644292809475,30364.962152443648,4.141986443774043,12021.70867148352,3.4329320100900174
100,1.3785651415666713,214577.57949005492,4.021947856884777,11773.482765212219,3.4570006709811856
101,1.384901110085747,177540.7177153003,4.199619750582119,11847.273302642781,3.413962564350456
102,1.3703251814242443,137232.09483460442,4.199689659421224,12436.594304867558,3.426374204853898
103,1.3733464385229082,198156.7050044254,4.199450293141804,11741.881105148725,3.4000648923091266
104,1.3679487285504814,1733794.5935696203,4.200046108967661,11330.015933810355,3.3843423971679414
105,1.3567141087089647,61487.964964629005,4.200404940067689,11474.280111004673,3.4176003418534124
106,1.4604310209194575,241446.61801322087,4.199648048129919,14216.57688333704,3.447022488356624
107,1.4500998937104097,2498675.0649679797,4.19991606397832,23541.619258827766,3.414267894114096
108,1.4381406901824496,35720.82992792181,4.197988026871902,14174.17981565214,3.3975596963828805
109,1.4283681980964316,7828347.553970155,4.2003513401759145,13550.484213486094,3.4397844095657404
110,1.4147874517552432,244485.4155733855,4.1997911709185916,13541.07219997747,3.406564801997164
111,1.413889163393182,81936.57014549426,3.973461023163961,13420.555811286438,3.4256099317215303
112,1.3989331662177225,41206.99330265011,3.996824620536989,12937.629515570072,3.411626773271604
113,1.3953322584033976,50213.467264858096,4.199440339006699,12898.716563513206,3.428916336359958
114,1.390046129540245,41651.199635838566,4.200155324715379,13136.779773379603,3.423814868774071
115,1.3860271454209647,36485.22744992524,4.199753396915729,12888.865258768936,3.4284642924002724
116,1.388215260193751,24036.907809330376,4.199510832233192,13019.014528323434,3.3921536581029863
117,1.3761826562394497,58581.12370241988,4.1996493318399555,11696.622796844022,3.416311031093442
118,1.3647168898640165,54934.64884663239,4.199460610402306,11814.363603665277,3.395045289840236
119,1.3589854739373584,1178878.9312121624,4.1996274698695775,11254.355871021828,3.3960665341777654
120,1.3462308764008801,50723.499874234345,4.200037070807923,11084.027191048337,3.388908330151956
121,1.4268427818454643,40039.15350865214,4.199327237251078,14001.59033927433,3.401493395176054
122,1.4064481483279663,511478.589358067,4.199821470023584,13819.296873746585,3.39793026285496
123,1.3934907492075153,54709.555412934584,4.188608974648354,12825.94001050493,3.4289622511369084
124,1.3882493512249316,26898.89288384941,4.19995047727275,13698.81024685846,3.43131371127424
125,1.3701878338420928,32307.027252575666,4.2004913759543285,11843.053918734975,3.4310421657451506
126,1.3796951665608619,21452.91953265386,4.200163292260164,12847.411128061349,3.405426772799412
127,1.3686586323935683,73522.53285121484,4.19996063347429,11546.312125840794,3.408551873129688
128,1.3627371779096438,45036.96108590601,4.199152434393286,12189.780021802291,3.4011160363924002
129,1.3634051133928073,77986.27625090464,4.1999178758383415,11818.904092157834,3.4284890738423512
130,1.3518646035305233,2281009.2309442745,4.200626967258866,12129.131245211156,3.390382674201113
131,1.3547969729652622,971348.6923125131,4.2000039855627005,11439.14760125083,3.400413727409112
132,1.341051440640485,7210300.889849012,4.199887005930441,11223.729731893245,3.380197252391026
