true,pred_meta_calibrated,pred_chronos_raw_L,last_obs_in_window
1.2037674,1.2257881,1.2257881,1.205915530527892
1.2058077,1.2257881,1.2257881,1.2037673764836354
1.207035,1.2257881,1.2257881,1.205807646652355
1.2097232,1.2257881,1.2257881,1.207034894283609
1.203127,1.2257881,1.2257881,1.2097231988738009
1.2063421,1.2257881,1.2257881,1.2031269827703934
1.2062484,1.2257881,1.2257881,1.2063420575275148
1.2064316,1.2257881,1.2257881,1.2062483583160608
1.205616,1.2257881,1.2257881,1.206431589079934
1.2029115,1.2257881,1.2257881,1.2056159526159684
1.2115841,1.2257881,1.2257881,1.2029114526490017
1.2077872,1.2257881,1.2257881,1.2115840403535563
1.205627,1.2257881,1.2257881,1.207787120180947
1.2067382,1.2257881,1.2257881,1.2056269201397438
1.2068173,1.2257881,1.2257881,1.2067381862070736
1.2048397,1.2257881,1.2257881,1.2068172254950813
1.2037251,1.2257881,1.2257881,1.2048396712831502
1.2057151,1.2257881,1.2257881,1.203725060121069
1.2056867,1.2257881,1.2257881,1.2057150259140723
1.205267,1.2257881,1.2257881,1.2056866383067006
1.2058297,1.2257881,1.2257881,1.2052669111718184
1.2048296,1.2257881,1.2257881,1.2058296913751436
1.2005409,1.2257881,1.2257881,1.204829526323658
1.2027462,1.2257881,1.2257881,1.2005408589433753
1.2088242,1.2257881,1.2257881,1.2027461172280884
1.2037264,1.2257881,1.2257881,1.2088241178331114
1.2059637,1.2257881,1.2257881,1.2037263762239219
1.206036,1.2257881,1.2257881,1.205963696236472
1.2072921,1.2257881,1.2257881,1.2060359356597388
1.2015604,1.2257881,1.2257881,1.2072920461577281
1.1983796,1.2257881,1.2257881,1.2015603268367054
1.2016677,1.2257881,1.2257881,1.198379598708207
1.2007413,1.2257881,1.2257881,1.2016676257776409
1.2025481,1.2257881,1.2257881,1.2007412538819568
1.2044487,1.2257881,1.2257881,1.2025480985863248
1.1960373,1.2257881,1.2257881,1.2044486607813532
1.1981604,1.2257881,1.2257881,1.196037246376302
1.1976779,1.2257881,1.2257881,1.198160357907938
1.1980671,1.2257881,1.2257881,1.1976778051410295
1.2024472,1.2257881,1.2257881,1.19806702428061
1.2003143,1.2257881,1.2257881,1.2024471242507666
1.2028543,1.2257881,1.2257881,1.2003142333437642
1.1993507,1.2257881,1.2257881,1.2028542387333072
1.2008936,1.2257881,1.2257881,1.1993506632632756
1.2044629,1.2257881,1.2257881,1.2008935927871962
1.2056968,1.2257881,1.2257881,1.2044628454454358
1.2014424,1.2257881,1.2257881,1.2056967832661927
1.2016604,1.2257881,1.2257881,1.2014423162808827
1.2009428,1.2257881,1.2257881,1.2016603506535364
1.2041441,1.2257881,1.2257881,1.2009427090145035
1.1990423,1.2257881,1.2257881,1.2041440743669056
1.2030257,1.2257881,1.2257881,1.1990422747739193
1.200084,1.2257881,1.2257881,1.2030256611299155
1.1995034,1.2257881,1.2257881,1.2000839336236884
1.2011395,1.2257881,1.2257881,1.1995033860318471
1.2035732,1.2257881,1.2257881,1.2011394115534142
1.2014011,1.2257881,1.2257881,1.2035731781959869
1.204642,1.2257881,1.2257881,1.2014010783914875
1.2041805,1.2257881,1.2257881,1.2046420182255122
1.1995698,1.2257881,1.2257881,1.204180431708221
1.2008191,1.2257881,1.2257881,1.1995697761091004
1.2020388,1.2257881,1.2257881,1.2008190867423492
1.1986184,1.2257881,1.2257881,1.2020387302237856
1.2038838,1.2257881,1.2257881,1.1986183617007962
1.200041,1.2257881,1.2257881,1.2038837236316855
1.1905904,1.2257881,1.2257881,1.2000410140473141
1.1866053,1.2257881,1.2257881,1.1905903353685185
1.1898515,1.2257881,1.2257881,1.1866052856047495
1.185172,1.2257881,1.2257881,1.1898514715709803
1.1863177,1.2257881,1.2257881,1.1851719216433445
1.1876466,1.2257881,1.2257881,1.186317644014535
1.1934236,1.2257881,1.2257881,1.1876465788703927
1.1936836,1.2257881,1.2257881,1.1934235940646076
1.1961449,1.2257881,1.2257881,1.1936835792157021
1.1885436,1.2257881,1.2257881,1.196144892622157
1.1917225,1.2257881,1.2257881,1.1885435212439461
1.1922017,1.2257881,1.2257881,1.191722476289434
1.1888723,1.2257881,1.2257881,1.192201683961591
1.1899478,1.2257881,1.2257881,1.188872291048318
1.1899331,1.2257881,1.2257881,1.1899478029881403
1.191808,1.2257881,1.2257881,1.1899330151102498
1.1907563,1.2257881,1.2257881,1.1918079498580565
1.1923953,1.2257881,1.2257881,1.1907562740032394
1.1906544,1.2257881,1.2257881,1.192395279035432
1.1933429,1.2257881,1.2257881,1.1906543491489538
1.1899868,1.2257881,1.2257881,1.1933428730896212
1.18613,1.2257881,1.2257881,1.1899867742559553
1.1909516,1.2257881,1.2257881,1.1861300079619452
1.1940509,1.2257881,1.2257881,1.1909515507640591
1.1886799,1.2257881,1.2257881,1.1940508633077318
1.1904894,1.2257881,1.2257881,1.188679884122886
1.194119,1.2257881,1.2257881,1.19048936103296
1.1905078,1.2257881,1.2257881,1.194118935071964
1.1908559,1.2257881,1.2257881,1.190507731635284
1.187629,1.2257881,1.2257881,1.1908558225607067
1.1941696,1.2257881,1.2257881,1.1876289394363206
1.19258,1.2257881,1.2257881,1.194169605031806
1.1897266,1.2257881,1.2257881,1.192579935577396
1.1904824,1.2257881,1.2257881,1.1897265514751791
1.1878504,1.2257881,1.2257881,1.190482341817744
1.1920863,1.2257881,1.2257881,1.187850318903726
1.1867522,1.2257881,1.2257881,1.1920862873322682
1.1840503,1.2257881,1.2257881,1.1867521590273076
1.183646,1.2257881,1.2257881,1.1840502729868407
1.1904092,1.2257881,1.2257881,1.1836459186644503
1.1881384,1.2257881,1.2257881,1.1904091335965437
1.1847825,1.2257881,1.2257881,1.1881383260780662
1.1808902,1.2257881,1.2257881,1.1847824648740821
1.1842793,1.2257881,1.2257881,1.18089016380304
1.1886383,1.2257881,1.2257881,1.1842792748832698
1.180718,1.2257881,1.2257881,1.188638280649365
1.181869,1.2257881,1.2257881,1.180717900562942
1.1846923,1.2257881,1.2257881,1.1818689787415764
1.1867704,1.2257881,1.2257881,1.1846922204326176
1.1833595,1.2257881,1.2257881,1.1867704016751872
1.1827447,1.2257881,1.2257881,1.1833594652226447
1.1868713,1.2257881,1.2257881,1.1827446989566246
1.1853619,1.2257881,1.2257881,1.1868712480563015
1.1869524,1.2257881,1.2257881,1.1853618243175144
1.1879432,1.2257881,1.2257881,1.1869523163362075
1.1808076,1.2257881,1.2257881,1.1879431772716904
1.1852462,1.2257881,1.2257881,1.1808075417905992
1.1864071,1.2257881,1.2257881,1.1852461900585098
1.1824813,1.2257881,1.2257881,1.1864070476125104
1.1851792,1.2257881,1.2257881,1.1824812407563345
1.1827867,1.2257881,1.2257881,1.1851791967674488
1.1820035,1.2257881,1.2257881,1.1827866680142716
1.1815491,1.2257881,1.2257881,1.1820034588622683
1.1870592,1.2257881,1.2257881,1.1815490195146372
1.1838528,1.2257881,1.2257881,1.187059121738573
1.1889662,1.2257881,1.2257881,1.183852747883647
1.1882831,1.2257881,1.2257881,1.1889661182142162
1.1893072,1.2257881,1.2257881,1.1882830425542819
1.1843803,1.2257881,1.2257881,1.1893071716452166
1.1850647,1.2257881,1.2257881,1.184380249218828
1.1876627,1.2257881,1.2257881,1.185064622702409
1.1850147,1.2257881,1.2257881,1.187662682851136
1.1784402,1.2257881,1.2257881,1.1850146839108187
1.175354,1.2257881,1.2257881,1.17844016522528
1.1776885,1.2257881,1.2257881,1.175353958872519
1.1773763,1.2257881,1.2257881,1.177688432866512
1.1776685,1.2257881,1.2257881,1.1773762240230408
1.1805325,1.2257881,1.2257881,1.1776684171356222
1.1805121,1.2257881,1.2257881,1.1805324031774886
1.1800507,1.2257881,1.2257881,1.1805120218624727
1.1804595,1.2257881,1.2257881,1.1800506912540696
1.1773422,1.2257881,1.2257881,1.1804594508651762
1.1780539,1.2257881,1.2257881,1.1773421333033058
1.1799997,1.2257881,1.2257881,1.1780538159210874
1.1820129,1.2257881,1.2257881,1.179999673989308
1.1805099,1.2257881,1.2257881,1.1820128726535089
1.1820912,1.2257881,1.2257881,1.1805098831953367
1.1763047,1.2257881,1.2257881,1.182091199052471
1.1785785,1.2257881,1.2257881,1.1763046603917777
1.1810883,1.2257881,1.2257881,1.1785784474208807
1.1832316,1.2257881,1.2257881,1.1810882921200416
1.1780003,1.2257881,1.2257881,1.1832315473370116
1.1775603,1.2257881,1.2257881,1.1780002944050638
1.1804482,1.2257881,1.2257881,1.1775602773511973
1.1831427,1.2257881,1.2257881,1.1804481360364814
1.1836514,1.2257881,1.2257881,1.1831426189984
1.1785055,1.2257881,1.2257881,1.1836514024263378
1.1786536,1.2257881,1.2257881,1.1785054951085685
1.1836548,1.2257881,1.2257881,1.1786535566795355
1.1829091,1.2257881,1.2257881,1.1836547475210895
1.1807595,1.2257881,1.2257881,1.1829090838588106
1.17897,1.2257881,1.2257881,1.1807595040364633
1.18155,1.2257881,1.2257881,1.1789699331820414
1.1779726,1.2257881,1.2257881,1.1815499883125706
1.1824031,1.2257881,1.2257881,1.1779725100114997
1.1796707,1.2257881,1.2257881,1.1824030423118164
1.1788285,1.2257881,1.2257881,1.1796706482760477
1.1786504,1.2257881,1.2257881,1.1788284338461332
1.1752331,1.2257881,1.2257881,1.178650339539228
1.1714221,1.2257881,1.2257881,1.1752330784813085
1.1716627,1.2257881,1.2257881,1.1714220833198543
1.1718564,1.2257881,1.2257881,1.17166263767466
1.1761392,1.2257881,1.2257881,1.1718563607029449
1.1769141,1.2257881,1.2257881,1.1761391970164206
1.1791245,1.2257881,1.2257881,1.1769140525711481
1.1746317,1.2257881,1.2257881,1.1791244290336234
1.1774743,1.2257881,1.2257881,1.1746316743150877
1.1744466,1.2257881,1.2257881,1.1774742188479734
1.1737138,1.2257881,1.2257881,1.1744465425137602
1.1736565,1.2257881,1.2257881,1.1737137656919172
1.1732509,1.2257881,1.2257881,1.1736564238217786
1.1731696,1.2257881,1.2257881,1.1732508630717728
1.1767658,1.2257881,1.2257881,1.1731695754413913
1.1771032,1.2257881,1.2257881,1.1767657533704994
1.1778742,1.2257881,1.2257881,1.1771031144018287
1.1775217,1.2257881,1.2257881,1.1778741678816476
1.1750739,1.2257881,1.2257881,1.1775216533883017
1.1745952,1.2257881,1.2257881,1.1750738117568842
1.1729046,1.2257881,1.2257881,1.1745951890193285
1.1749914,1.2257881,1.2257881,1.1729045635085666
1.1727637,1.2257881,1.2257881,1.1749913176988875
1.1746575,1.2257881,1.2257881,1.172763667386466
1.176237,1.2257881,1.2257881,1.1746574114375472
1.1765641,1.2257881,1.2257881,1.1762369359324651
1.1790683,1.2257881,1.2257881,1.1765640606082708
1.1751877,1.2257881,1.2257881,1.1790682753118937
1.1702476,1.2257881,1.2257881,1.1751876546536724
1.1696186,1.2257881,1.2257881,1.1702475163611343
1.1757773,1.2257881,1.2257881,1.1696185654310314
1.1753619,1.2257881,1.2257881,1.1757772687318344
1.1764331,1.2257881,1.2257881,1.1753618189312247
1.1719483,1.2257881,1.2257881,1.176433035257568
1.173233,1.2257881,1.2257881,1.1719482685521823
1.1749407,1.2257881,1.2257881,1.173232986008019
1.1556239,1.2257881,1.2257881,1.1749406660182518
1.1511751,1.2257881,1.2257881,1.1556238771392568
1.155061,1.2257881,1.2257881,1.1511751021910603
1.1517107,1.2257881,1.2257881,1.1550609689814875
1.1534443,1.2257881,1.2257881,1.151710701214629
1.1567456,1.2257881,1.2257881,1.1534442463017651
1.15337,1.2257881,1.2257881,1.1567455075165542
1.1564814,1.2257881,1.2257881,1.1533699778865998
1.1536007,1.2257881,1.2257881,1.1564813364272188
1.1563033,1.2257881,1.2257881,1.1536006431908015
1.1490823,1.2257881,1.2257881,1.1563032421203137
1.1584549,1.2257881,1.2257881,1.1490822610250442
1.1546372,1.2257881,1.2257881,1.1584548509345594
1.1538184,1.2257881,1.2257881,1.1546371655836023
1.1565529,1.2257881,1.2257881,1.1538183302585354
1.1492109,1.2257881,1.2257881,1.1565528629614403
1.1541336,1.2257881,1.2257881,1.1492108917997226
1.1530117,1.2257881,1.2257881,1.1541335186126325
1.1587528,1.2257881,1.2257881,1.153011632326447
1.1524613,1.2257881,1.2257881,1.1587527471595038
1.1535918,1.2257881,1.2257881,1.1524612454249878
1.1526741,1.2257881,1.2257881,1.1535917046589246
1.1515236,1.2257881,1.2257881,1.1526740336654357
1.1547831,1.2257881,1.2257881,1.1515235404214028
1.1557431,1.2257881,1.2257881,1.154783088487433
1.1534041,1.2257881,1.2257881,1.1557430758434883
1.1563425,1.2257881,1.2257881,1.1534040686063347
1.1561657,1.2257881,1.2257881,1.1563424692970168
1.1599755,1.2257881,1.2257881,1.1561656728137584
1.152765,1.2257881,1.2257881,1.1599754798268036
1.1548535,1.2257881,1.2257881,1.1527649909959459
1.1512206,1.2257881,1.2257881,1.1548534268732455
1.155298,1.2257881,1.2257881,1.1512205077394901
1.1550897,1.2257881,1.2257881,1.1552979588910663
1.1550668,1.2257881,1.2257881,1.1550896856145727
1.1565495,1.2257881,1.2257881,1.1550668000482949
1.1644009,1.2257881,1.2257881,1.1565494081914511
1.1679808,1.2257881,1.2257881,1.1644008939493586
1.166206,1.2257881,1.2257881,1.1679807485472478
1.1630789,1.2257881,1.2257881,1.1662059655707162
1.1631812,1.2257881,1.2257881,1.1630788686334794
1.1641601,1.2257881,1.2257881,1.1631811407926844
1.1662914,1.2257881,1.2257881,1.164160083685665
1.1636692,1.2257881,1.2257881,1.1662913111848947
1.1634892,1.2257881,1.2257881,1.1636691773214807
1.163997,1.2257881,1.2257881,1.1634891819771211
1.1632307,1.2257881,1.2257881,1.163997014886332
1.1648397,1.2257881,1.2257881,1.1632306043249112
1.1678855,1.2257881,1.2257881,1.1648397045756098
1.1674882,1.2257881,1.2257881,1.167885495603259
1.161214,1.2257881,1.2257881,1.167488178775291
1.1669072,1.2257881,1.2257881,1.161213950890721
1.1626521,1.2257881,1.2257881,1.1669071559240862
1.1653012,1.2257881,1.2257881,1.1626520857249685
1.1669197,1.2257881,1.2257881,1.1653011631384573
1.1622728,1.2257881,1.2257881,1.16691965890119
1.166084,1.2257881,1.2257881,1.1622727739151983
1.1667868,1.2257881,1.2257881,1.1660840067063345
1.1606358,1.2257881,1.2257881,1.1667867507922391
1.1648644,1.2257881,1.2257881,1.1606357795956979
1.1615137,1.2257881,1.2257881,1.1648643815041044
1.1641823,1.2257881,1.2257881,1.1615136384778821
1.1602846,1.2257881,1.2257881,1.1641822563628974
1.1698306,1.2257881,1.2257881,1.1602845994844115
1.164712,1.2257881,1.2257881,1.1698305128279898
1.1640979,1.2257881,1.2257881,1.164711914644421
1.1643004,1.2257881,1.2257881,1.1640978612674462
1.1645651,1.2257881,1.2257881,1.164300394873164
1.164467,1.2257881,1.2257881,1.1645650412218629
1.1645417,1.2257881,1.2257881,1.1644669367216924
1.1629509,1.2257881,1.2257881,1.1645416803962214
1.1647983,1.2257881,1.2257881,1.1629508227934025
1.158375,1.2257881,1.2257881,1.1647982107773265
1.1589766,1.2257881,1.2257881,1.1583749890822688
1.1625226,1.2257881,1.2257881,1.1589765029237271
1.1611495,1.2257881,1.2257881,1.1625225044315628
1.15726,1.2257881,1.2257881,1.1611494618509222
1.1568899,1.2257881,1.2257881,1.157259902660824
1.1593422,1.2257881,1.2257881,1.1568898766878504
1.1570144,1.2257881,1.2257881,1.1593421236079842
1.157258,1.2257881,1.2257881,1.1570143215242878
1.158461,1.2257881,1.2257881,1.1572579833441632
1.1569607,1.2257881,1.2257881,1.1584609379102548
1.1637495,1.2257881,1.2257881,1.1569606903330263
1.1574261,1.2257881,1.2257881,1.1637494047578973
1.1563811,1.2257881,1.2257881,1.1574260789252264
1.1573123,1.2257881,1.2257881,1.1563810932599123
1.1600147,1.2257881,1.2257881,1.1573122360284385
1.1594437,1.2257881,1.2257881,1.1600147070035067
1.1589985,1.2257881,1.2257881,1.1594436828781438
1.162382,1.2257881,1.2257881,1.1589984379712777
1.1565225,1.2257881,1.2257881,1.162381955614382
1.1545036,1.2257881,1.2257881,1.1565224646413765
1.1590933,1.2257881,1.2257881,1.154503544585606
1.1593641,1.2257881,1.2257881,1.1590932156559028
1.1560438,1.2257881,1.2257881,1.159364058655535
1.1605643,1.2257881,1.2257881,1.156043732228583
1.1597311,1.2257881,1.2257881,1.1605642530614764
1.160687,1.2257881,1.2257881,1.159731105117883
1.1572349,1.2257881,1.2257881,1.1606869248149034
1.1590276,1.2257881,1.2257881,1.1572348601482034
1.1599753,1.2257881,1.2257881,1.159027538467695
1.1596518,1.2257881,1.2257881,1.159975242197122
1.1581695,1.2257881,1.2257881,1.1596517185249557
1.1586624,1.2257881,1.2257881,1.1581694576867188
1.1595536,1.2257881,1.2257881,1.1586623930428015
1.1587975,1.2257881,1.2257881,1.159553595745579
1.1558005,1.2257881,1.2257881,1.1587974580980946
1.1710852,1.2257881,1.2257881,1.1558004177136272
1.1736518,1.2257881,1.2257881,1.1710851975478884
1.1756892,1.2257881,1.2257881,1.173651762624174
1.1765811,1.2257881,1.2257881,1.175689181236712
1.1713943,1.2257881,1.2257881,1.176581096828535
1.1751881,1.2257881,1.2257881,1.17139429892629
1.175293,1.2257881,1.2257881,1.175188020237798
1.1755987,1.2257881,1.2257881,1.1752929246027093
1.178451,1.2257881,1.2257881,1.1755986991655656
1.1727822,1.2257881,1.2257881,1.1784508951193735
1.1709379,1.2257881,1.2257881,1.1727821476640274
1.172595,1.2257881,1.2257881,1.1709378488659667
1.1749749,1.2257881,1.2257881,1.1725949868708014
1.1758319,1.2257881,1.2257881,1.1749748664132245
1.1745331,1.2257881,1.2257881,1.1758318687210294
1.1751575,1.2257881,1.2257881,1.1745330762763475
1.1744207,1.2257881,1.2257881,1.1751575122424964
1.1770267,1.2257881,1.2257881,1.1744206774368566
1.1763438,1.2257881,1.2257881,1.177026707319527
1.1758327,1.2257881,1.2257881,1.176343759614037
1.1717995,1.2257881,1.2257881,1.1758327095645187
1.1743941,1.2257881,1.2257881,1.1717994940921699
1.1695001,1.2257881,1.2257881,1.1743940811917015
1.1771429,1.2257881,1.2257881,1.1695000613366389
1.178904,1.2257881,1.2257881,1.1771428168378955
1.1759704,1.2257881,1.2257881,1.1789040183641517
1.178094,1.2257881,1.2257881,1.1759703885463118
1.1764852,1.2257881,1.2257881,1.1780939936165178
1.1757199,1.2257881,1.2257881,1.176485130995501
1.1749562,1.2257881,1.2257881,1.175719817186458
1.1702604,1.2257881,1.2257881,1.1749561667851876
1.1794128,1.2257881,1.2257881,1.170260384922364
1.1743003,1.2257881,1.2257881,1.1794128017920895
1.1745813,1.2257881,1.2257881,1.1743002723050098
1.1736424,1.2257881,1.2257881,1.1745812419849275
1.1781024,1.2257881,1.2257881,1.1736423488329335
1.1879555,1.2257881,1.2257881,1.178102328934587
1.1861846,1.2257881,1.2257881,1.1879554608983187
1.1862075,1.2541685,1.2532254,1.1861846079511402
1.185929,1.2257881,1.2257881,1.186207493517418
1.1846657,1.2257881,1.2257881,1.1859289001343183
1.1800275,1.2257881,1.2257881,1.1846656424666686
1.1872408,1.2257881,1.2257881,1.1800274401036657
1.1889414,1.2257881,1.2257881,1.1872407987699116
1.1856099,1.2257881,1.2257881,1.1889413133312776
1.1844506,1.2257881,1.2257881,1.1856098914261062
1.181117,1.2257881,1.2257881,1.1844505876046405
1.1817142,1.2257881,1.2257881,1.1811170087531266
1.185463,1.2257881,1.2257881,1.1817141355850749
1.1871694,1.2257881,1.2257881,1.1854629083283104
1.1853489,1.2257881,1.2257881,1.1871693819109277
1.1855702,1.2257881,1.2257881,1.1853488278018407
1.1867987,1.2257881,1.2257881,1.1855701889900394
1.1858143,1.2257881,1.2257881,1.1867986430489088
1.1831214,1.2257881,1.2257881,1.1858142163940408
1.1843444,1.2257881,1.2257881,1.1831213968398948
1.1865772,1.2257881,1.2257881,1.1843443671368763
1.1917568,1.2257881,1.2257881,1.1865771539062657
1.1841425,1.2257881,1.2257881,1.1917568046388507
1.1877242,1.2257881,1.2257881,1.1841424184657598
1.184392,1.2257881,1.2257881,1.1877241923803095
1.1887007,1.2257881,1.2257881,1.1843919296316487
1.184676,1.2257881,1.2257881,1.1887006310220278
1.1863304,1.2257881,1.2257881,1.1846760067766362
1.1857727,1.2257881,1.2257881,1.186330402900527
1.1811655,1.2257881,1.2257881,1.1857726129205197
1.1846169,1.2257881,1.2257881,1.1811654120913886
1.1886469,1.2257881,1.2257881,1.1846168735442808
1.186652,1.2257881,1.2257881,1.1886468718763223
1.186708,1.2257881,1.2257881,1.1866518975807947
1.1856972,1.2257881,1.2257881,1.1867079233480804
1.1856753,1.2257881,1.2257881,1.1856971563569454
