cycle,capacity,IC_C_H,IC_C_P,IC_D_H,IC_D_P
98,1.4468670644030392,3530784.0034244373,4.041627895362907,15855.195433057814,3.3700399562381054
99,1.441380399427779,1796790.99531318,4.034638420921448,12907.293582977709,3.3384856201245525
100,1.431210744960774,40845082.46244986,4.174543483626936,12450.11735095186,3.363179162100284
101,1.4260247179525716,1261312.7645654974,4.0560326450789495,14526.275043879285,3.3702594851631544
102,1.420487649966195,4870287.756445016,4.038356357800993,12130.589383048062,3.3666195783024233
103,1.4207006230355006,777693.7078727073,4.173792660809872,12704.873450550745,3.376550892410099
104,1.452255804330839,2492710.0501157353,4.174441799922433,13881.989252889549,3.3089443559085967
105,1.431557632772571,781996.3627866523,4.140751158679878,13608.488631114287,3.335924604300005
106,1.415015751158943,654543.9507446424,4.076518680512125,12881.887455967511,3.3402287831747732
107,1.4097311506517451,4317357.25365708,4.198986758245644,21033.571487509747,3.39957865226707
108,1.404917318129309,2270591.596400177,4.092030226793728,12816.282111621416,3.3419190166047077
109,1.395164296571563,7911037.999435813,4.199535576856385,13014.576755092208,3.3353411331250404
110,1.3945343832614077,1481573.2303455984,4.197352932961637,13724.869777627193,3.384360935499042
111,1.3893171179312644,1730181.1358760635,4.198068231104973,16128.3641981822,3.3484193724318505
112,1.3838379472327809,472450.95052781247,4.154186163399366,12265.605481475792,3.3359297829940697
113,1.3736814238195123,554243.187473453,4.021101506329382,12842.785760917002,3.3531591295350713
114,1.3786059891863676,31600090.34338412,4.058512964118969,12759.532527936455,3.3450954190863373
115,1.3737600299108574,274796.59201003856,4.1994722870471355,11599.118296472347,3.3397417216931884
116,1.3682580583942712,782802.1252241546,4.177283285532362,13241.060027038651,3.3273983087391055
117,1.3633024037317505,337783.8562855936,4.133785875517245,11875.748444332896,3.306021046629797
118,1.3580966140172601,384582.68624647055,4.199133537035162,12344.136590509976,3.327661175695123
119,1.353269090999531,3445033.277405758,4.199149196692363,12558.847159169336,3.354577687056257
120,1.3841605738237488,513176.7527104046,4.147287590062259,12151.282051782278,3.3420040380819134
121,1.4051467790651473,1232227.731660473,4.062681956815353,13588.454272174184,3.3427124213448423
122,1.378719022627353,364982.23343323125,4.174712680821599,13012.92683047914,3.320274577024073
123,1.3682657783199066,791828.3648870854,4.111447222237628,12493.753932812693,3.3160487926272375
124,1.3573151296618016,474018.77009342605,4.095097612183395,12085.433280006224,3.317990856457473
125,1.3524934638801596,2664884.2325660163,4.193740226153276,12561.859288978767,3.3470358106335136
126,1.3474099151661236,686871.7990978216,4.116167495021632,12408.557535871945,3.3043567537062333
127,1.3370075130842318,585627.5337140093,4.10646444885723,12641.127899577246,3.3160827518620226
128,1.3312352966718526,2359206.1562063633,4.198913615133441,11822.400640796905,3.308135558938108
129,1.3259303781727643,1134810.4255909903,4.04618965928606,12230.33802537591,3.331019965073002
130,1.321578743867529,241564.56820904423,4.1976127779259,12904.209930076835,3.3386959511975998
131,1.321225074066109,531740.2459337639,4.080601969560159,11833.302475222301,3.3486565490426727
132,1.3156485301862682,408708.95988776296,4.036065672662104,12280.331301449727,3.3286247020684785
133,1.3209025697502388,942742.3375237547,4.199120319882667,10917.734650720904,3.333474055665012
134,1.3474328767273906,3908195.5062920484,4.088583891124653,11587.647991540405,3.3508236036176564
135,1.3260128072353616,735537.9630483902,4.199092150896446,11821.766198353718,3.334499771804707
136,1.3101186784831063,527404.7316058193,4.1989833480062675,12699.41081568694,3.296530985553803
137,1.30521620229393,975670.8837182829,4.089496800170666,10927.632786590204,3.3366062024018586
138,1.3004061951355774,3748801.827866466,4.144237127423197,11323.271125561196,3.3149435306064885
139,1.300235735841116,930841.3059597304,4.073430605345299,11163.044699026026,3.3359154771359294
140,1.2895066722480755,1496985.3263522212,4.031347459740506,12385.154760909134,3.261909216176429
141,1.279253057384795,2882698.69398109,4.199260136314726,12712.839109645545,3.3123704970568926
142,1.2792078171714618,1904643.798865952,4.1185920461444505,11279.894630471881,3.3386526371212586
143,1.274036760902923,7012140.924860828,4.176742878595286,11791.172271847036,3.3128094538917012
144,1.2741273923001468,159764.05067194754,4.11731176017623,11666.246745066645,3.318954078935278
145,1.2637639426440779,273341.5707570267,4.1238336854789495,10305.008659718484,3.310777190055883
146,1.2581373688955233,469412.06433034,4.199040523044402,10468.774713551302,3.285689413244803
147,1.253259864055301,147438.96759823643,4.08773918246512,10020.273610189808,3.3217226762018544
148,1.2532313315493426,116771.70983538803,4.038567058670927,11467.246861122392,3.3225392916046
149,1.2480874960313577,148785.1976837384,4.199327479131509,10926.22268241946,3.291435633478076
150,1.2534354284944844,373538.0961246407,4.199186663469353,10967.93411932438,3.3170715941512565
151,1.2898048773266901,285663.35503119096,4.100534547293607,15676.546986599302,3.332414180415662
152,1.2635402021758835,5964424.7371721845,4.14407586889462,10545.030502276815,3.336526307939151
153,1.2479761706842853,281421.0308765538,4.029550515593772,11020.740377561593,3.340827242273952
154,1.2321202877943334,240405.52841056432,4.112773541777949,11209.663986160163,3.3451096030681
155,1.2271137666213534,204200.3580888098,4.198894132958783,10519.52251627988,3.269061074186408
156,1.2217397581377356,212895.11960770734,4.199146755497404,10369.327351225666,3.313766862956366
157,1.211102678915174,606640.0129758451,4.198713448398633,9649.439527117473,3.3235076888483226
158,1.2056159765131735,373929.0625449189,4.061365831177546,11030.644429878863,3.2944789483045813
159,1.2008936262717274,229501.50227085396,4.095791428087223,10395.184782946755,3.3063621126449845
160,1.1905903985558335,520849.1018948878,4.068005887715773,11791.664192492515,3.2448087832100168
161,1.185179251041941,159918.85261439506,4.199315416443679,11007.304329695979,3.3236117084804446
162,1.1796706818144624,430220.71223575977,4.199513230495709,9783.85409017601,3.2905944236033244
163,1.1745952836753915,285086.89988331706,4.044471868319344,9880.977426376146,3.293277094852407
164,1.15381833159625,368431.0263125907,4.080997217732382,10716.800251397215,3.314353623226181
165,1.1644009557372264,196168.4702131167,4.120074151480625,9984.4930518353,3.3237236921487328
166,1.1587974947916069,362664.59645869135,4.080417369196613,11431.813847789283,3.252702175935321
167,1.1749748834769171,1756883.345190782,4.199059272870991,9650.276306871046,3.3255159559174468
168,1.1856752327929356,406445.6307995533,4.122982697429181,10517.22006481617,3.4194236714087807
