cycle,capacity,IC_C_H,IC_C_P,IC_D_H,IC_D_P
4.0,1.833286828280269,4291257.150838013,3.9113834434152293,24043.245894457206,3.568687273697323
4.0,1.829198294190235,4521431.5168795325,4.0887705367225005,25923.89708128994,3.3979710304463153
4.0,1.8287066379802763,5252559.748116827,3.9219510968733378,22686.39513126442,3.3781759262941997
4.0,1.8312675015009032,4786512.500013602,3.976310047132438,25016.13655400727,3.509658365014142
4.0,1.8359516374454736,4869809.038504803,4.087071899185903,22595.615013789364,3.5027615141276542
4.0,1.8334725903806186,4663681.071388866,4.07350808311862,24259.72209245857,3.4849289767428386
4.0,1.8341311611123738,4898731.696880337,4.118345260081743,22633.490274264368,3.3935073066379178
4.0,1.8300734900337077,4669170.247856798,4.0459303789354815,23566.27857998059,3.4325780893926567
4.0,1.829467115333376,4914467.416832618,4.02465879858805,24411.12483162519,3.426337409167363
4.0,1.8239090881445346,5036233.941472734,3.962316784635543,24307.56434406512,3.4530835499407497
4.0,1.8387664740717382,4205484.692201967,3.9721827176328497,24420.44461829871,3.3424264743806056
4.0,1.8305045266391275,4449166.758662201,4.02428559517479,24014.29334245748,3.5021908233545647
4.0,1.8316572790316341,4620820.886927055,4.029541286048541,24349.159705240298,3.3902070901157026
4.0,1.8342194067536604,4992368.9898815565,3.8937621586588085,23991.82888246875,3.3817022110068264
4.0,1.8233853258246446,4716184.306363436,3.994373736848358,26513.68219193386,3.415176875023118
4.0,1.8307870138495006,4928630.343486062,3.995088317128536,24284.955863247087,3.402968769685127
4.0,1.8265947527912867,4711226.087316509,3.9207453600235698,24669.08803299843,3.4467348481051543
4.0,1.8287797091461957,4990999.742009814,3.974779814722427,20345.038062280102,3.41395169035471
4.0,1.8333249829940867,5091542.255647364,3.9235362461694376,23222.235112112023,3.50101392488508
4.0,1.825071167232095,4771987.021926259,4.047106774704186,25603.852351728936,3.418571885272997
4.0,1.825365075299901,4656317.974331821,4.214425174447148,24295.31933029105,3.5345584870354996
4.0,1.8304708184458849,4653217.85103394,3.9356715737856214,23363.866108064172,3.5001343992389224
4.0,1.8257206538580077,5021856.22795368,3.9284318812263717,23556.10300613889,3.446141396202576
4.0,1.832722178060896,4774589.215225786,4.063809664259402,23540.369753823034,3.4768594597913376
4.0,1.8304156617356686,4892829.009176199,4.036023265877539,23794.423997968493,3.5304844740857737
4.0,1.832670013952756,4887041.475395211,3.9776597576915873,26814.998052052782,3.556401059998922
4.0,1.8268535369310688,4992935.343824858,4.122151730490674,24516.200790064377,3.450010949350231
4.0,1.8282769310545814,4962070.525785556,3.949156865968592,23471.953421515245,3.414566319090203
4.0,1.832408348836736,5178502.792657007,3.9834510992482,23467.047143723128,3.5399522545768694
4.0,1.8285763286659495,4162606.504041146,4.171535593266399,25133.698512804498,3.5062602171155266
4.0,1.8319053617555803,4828335.215678948,3.8718499653054983,23667.021850598183,3.4341071206466376
4.0,1.8300467984076683,4987179.0369042745,4.143462242962155,23833.284765812,3.4362894775575787
4.0,1.8360328544049014,4654177.110938785,4.019422455328822,23957.710116021237,3.395718970838642
4.0,1.8292754406730243,4767241.77359651,4.084406191691528,23576.254363810152,3.432389733084577
4.0,1.8322565922610887,4728832.01963929,3.948844344181769,27104.979194776355,3.4468589866247807
4.0,1.8313580992918768,4782246.53934991,3.901083899124525,23306.607679937908,3.3736189140654953
4.0,1.8325254958391362,4948613.806509737,4.068862751144424,22747.07796806398,3.312617642908935
4.0,1.8222173701743933,4944503.11214313,3.9902201206436687,22393.591052635828,3.488527055676634
5.0,1.835741129527332,19353765.713128824,3.8937816098825593,25544.93545335838,3.571104008975767
5.0,1.8364240512935042,19189952.465570282,3.950432841910016,31720.580932528188,3.6370201008959087
5.0,1.8327192433514374,20802977.23795805,3.970137696840117,27755.48930818135,3.4396490410898215
5.0,1.8352753008380809,20409204.0419682,3.9385268826729334,25290.91383895639,3.505680433990964
5.0,1.8276095989921797,19036103.659300305,3.8969824206355974,26951.23572865816,3.5259332607533844
5.0,1.8349485218685015,20564882.01974912,3.852345515355625,27940.07086032222,3.553942387652712
5.0,1.8275494840130264,20177248.551974326,3.9853055715809327,26380.307492251275,3.425162247955207
5.0,1.8325491419673898,20068857.118574988,3.9440201511666753,24144.781150010785,3.4653170859719804
5.0,1.8339147750580842,19250721.33690322,4.089521481608079,26832.543372447875,3.5405193624444586
5.0,1.8332908493180065,19006995.146315284,4.07552166942053,25389.566854260967,3.4964041619776283
5.0,1.8323537090763415,18096967.437482834,3.97718999574398,27138.44372017436,3.4516407994836964
5.0,1.8315888829448237,18645520.33894563,4.083923534956671,26438.482308026116,3.5837450686754666
5.0,1.8311658886160578,19986711.92843575,3.8191983152159983,25104.765431765903,3.6338724530700857
5.0,1.8341884531916544,19129325.10924535,3.7977223022772364,26120.96084369173,3.462792094293917
5.0,1.8358060014310842,18037308.451721173,4.0131251125933,25299.9773046908,3.4197974706421417
5.0,1.8333765868830234,21218155.96828444,3.9999159321305133,26287.589206569166,3.4546669240042682
5.0,1.8378942608080995,19788974.583553914,3.787249399275229,26872.63541764993,3.5089353092005147
5.0,1.8322492874050451,20656152.979679447,3.8844981238326897,25199.607049647388,3.4794892057392555
5.0,1.8341915597890153,18851722.6860994,3.863942411652725,25614.511597122106,3.4564511601514623
5.0,1.838710132420839,17440012.09303508,4.01157302420178,23221.117278136313,3.4854665779622627
5.0,1.8286652592866008,17923279.38413214,4.045625268447168,26802.819402925372,3.4950578538941084
5.0,1.8330990727126042,18686385.708723944,3.904901338660031,24966.37784333495,3.454002664094231
5.0,1.8318423453538983,20723818.551136274,3.988014715386519,26261.30588238859,3.4213646647866565
5.0,1.8342590676352402,17008010.717720393,3.8865890591792542,24261.75070483912,3.4646907693798537
5.0,1.831565086584514,19006830.130373638,3.939723972366925,26051.60834364144,3.5841576083657416
5.0,1.8296471845250935,18617897.84067637,3.9326096701546036,26249.85088212419,3.4932425330840964
5.0,1.8393103142661569,20251753.265222155,4.049433487221876,26442.35698902828,3.496447582810547
5.0,1.8233330175116633,19472925.201735444,3.9150108059086715,25462.269334356013,3.5590831127118157
5.0,1.8277170479523985,20476289.45367945,3.9898938536124398,26126.599998119418,3.5462120905147017
5.0,1.8259661297800842,19776785.123389255,3.8219535132913505,26279.365655849215,3.404519037272328
5.0,1.8295694661478477,18952903.686039343,3.915888310490508,26054.973236956444,3.5373375569384558
5.0,1.8412673991110882,18729419.64385581,3.94770615465074,25682.261427319485,3.4128611856061304
5.0,1.8252276499153777,18452306.9152668,3.8928584557174877,25294.02213283557,3.3869740315958086
5.0,1.831302150444689,19202993.13047853,3.865742116202238,26763.933178318006,3.367297384131571
5.0,1.8334348055031386,19152639.45356811,3.943643961233668,26325.508445910305,3.507375159891128
5.0,1.825244764536358,19127661.735307056,3.973732934487751,26435.793295382948,3.431203860052661
5.0,1.8284575607802225,19932193.633729804,3.9755329941314645,24392.469423730327,3.397167143640806
5.0,1.8309186578811067,18604160.407986972,3.945279795370042,27503.469898974803,3.3977650012363307
5.0,1.8317955379773159,18589082.004922435,3.993314314548555,26797.387818867555,3.4205253505107676
5.0,1.8362634443567272,20138143.398775026,3.919681943573943,26685.479962892878,3.3876699139341144
5.0,1.8392121843850089,19377267.784228537,4.031840531196728,24940.268217845405,3.372415716745223
5.0,1.8339265892129955,18599860.73469792,3.8825019989285843,26022.48677569313,3.5411160531697066
5.0,1.8335123094192163,20346143.577854067,3.9163772703997375,27472.541027638996,3.540202349328644
5.0,1.8282196204396044,19936502.271870002,3.934233459720631,24677.108211041243,3.5226318513377715
5.0,1.8337387489020975,19961468.565643303,3.8450551790209366,22863.87092240348,3.458111472229924
5.0,1.8311418668859298,19771488.306260705,3.73672654304862,26515.67086803487,3.539116340443934
6.0,1.8312175363840366,16079194.212691296,3.9399321491037202,27863.97898658155,3.4409207106361492
6.0,1.8274348407302907,14693388.170564616,4.043011591372011,29836.26934996417,3.47929284422314
6.0,1.8286011898024364,15755436.633629711,4.011024849226753,29984.970124393214,3.486120644049852
6.0,1.8252831399845844,16898738.759252895,4.1556747166938655,30244.14756039184,3.5374418970303196
6.0,1.8293561447998177,15210451.612009548,4.124637253834509,29674.695118864314,3.509556190241934
6.0,1.8339294690509134,14291160.081720116,4.072722305564682,27954.51613366349,3.449648481996828
6.0,1.825525290049424,16409493.978024062,4.07400731642475,29376.696654703308,3.3542386249302076
6.0,1.8264039430253014,15136514.291963242,4.06090929775631,28657.672810275457,3.4394096688714524
6.0,1.8194355379472726,16224799.999179058,3.940601424530913,28260.26717707134,3.497465965420515
6.0,1.8315299168561512,15512381.956145944,4.065200084185179,30677.553402738296,3.2797680071299924
6.0,1.8315365558890444,13818359.857841127,4.0093933188131405,29886.076046396778,3.393193837967608
6.0,1.827569364731845,13023829.66627104,3.9299107928139376,28082.847836609708,3.39145303103156
6.0,1.827719486586085,16825302.368660886,4.103415725987576,30565.379533482614,3.491951958881961
6.0,1.823059249160803,16409245.707233801,4.065130503716028,30026.64894967437,3.5161526226043707
6.0,1.830142957123627,15774795.300099935,3.968646306993943,27760.030924917748,3.3898806316934045
6.0,1.8176372022865315,15093974.111699227,4.078460435132665,30907.61995112187,3.4098685979971157
6.0,1.8279062480854975,15095744.080427635,4.0531976153502,27257.549456244367,3.4238488590483858
6.0,1.8253721806655991,15988845.700839568,3.8973674742467757,29823.356723836645,3.524994694836259
6.0,1.8230206144376704,15011567.639756389,3.9677589868727283,31651.970058603492,3.5576190021041936
6.0,1.8318339128164796,15847843.2782943,4.110828996018902,30221.33682253242,3.5752159293272006
6.0,1.8286811294368128,13621488.575707149,4.00040289917196,30160.515549982738,3.4423228386309837
6.0,1.8328832384522544,14891897.203697328,4.1129958359076335,27211.72929341418,3.4881766909375016
6.0,1.82556624509,14502927.334092438,4.035544388369508,27576.215008193976,3.518309358515218
6.0,1.8272108136655518,15614608.478451004,4.035877048651124,30188.16731415317,3.416737441886742
6.0,1.8326240876379007,17130623.244718537,3.950727965754733,31700.58741759389,3.4267135007587664
6.0,1.8266816333197058,16199798.52743166,3.9508864526795437,30239.937827361544,3.5030921118431846
6.0,1.828264023944131,15455751.826565143,3.996949991161446,30421.967145457613,3.4380135252517356
6.0,1.8325979280131763,16431309.562745279,3.9226522985206884,27418.339118907796,3.4520166691018193
6.0,1.8250887796781607,15006574.170096155,3.9742222270036742,32188.40867398935,3.5442624676772714
6.0,1.825448044941955,14042924.859933505,3.9941560614390945,27477.869321612736,3.514005739764543
6.0,1.8287459283727838,15094188.17294966,4.033315474622698,27664.768209988524,3.4486937811722544
6.0,1.8344947333663288,15008049.443073627,4.048232886789903,28209.455984681303,3.4094524996189266
6.0,1.8315580256620296,14579079.518499315,4.025414126787177,28069.899592222122,3.560082211993831
6.0,1.8259942373636453,14553762.837173508,4.027152083889594,29127.860625333647,3.540758527582028
6.0,1.8265220349187081,15870245.813031467,3.959302336601681,30954.880470425287,3.526029532778592
6.0,1.8305554312712247,16189520.120229844,4.061085362897895,29527.511902197035,3.3852878438328453
6.0,1.826071454991086,16197355.404016245,4.105330389827592,30663.948105163436,3.4350830379433126
6.0,1.8346634403229942,15408733.12151769,4.077325841378403,33437.48374587355,3.4293087054816627
6.0,1.831156835924817,14366980.539236471,4.010285744194014,30234.079067022416,3.422054420883882
6.0,1.8286692371555051,15717852.356120357,4.053214939874531,26122.85742906668,3.620312413212271
6.0,1.8244737396449793,14916587.240683066,3.9090719763810973,27849.578277760353,3.4599892704219433
6.0,1.8321274280201287,15041458.394101216,4.048347453730233,29777.94558510687,3.3841447830799676
6.0,1.8215832500277311,14760343.133120766,4.14418691825038,28106.51029949739,3.410073198571221
6.0,1.829553764010388,15985323.075711189,3.942215425081797,30338.16193660107,3.4938678777518493
6.0,1.8261381656146538,14027212.63053583,4.098186713904611,29758.612282167684,3.4719326772356216
6.0,1.8231564777175422,17241811.889694247,3.9514982567290384,28429.643538134835,3.5263527223042086
7.0,1.8212446895056342,2989100.909303087,3.8680383925047654,27170.760015632975,3.5098019639819693
7.0,1.81944417946866,3243965.1792077827,3.871476466630178,28470.641974615755,3.497323057479017
7.0,1.8193661068092575,2845612.2904975447,3.9715042774422904,32025.71782067027,3.4395117074650257
7.0,1.8151317011492765,3046798.767256409,3.9373083499043386,27585.026335329363,3.52860349174195
7.0,1.8227629785475854,2864542.615837875,3.8345654674683565,30436.859405522708,3.4380128034831476
7.0,1.8220337058402458,2947066.955970008,4.007601932386946,29451.685572412494,3.5779736010290932
7.0,1.8235078071013684,2676146.6028103265,3.9400409781264463,29336.546396667272,3.4591679892318803
7.0,1.8254661529813954,3038459.390803616,3.8184232119571515,28604.78107915543,3.489591124438183
7.0,1.8182721282205234,3072556.890242851,4.0136281187336085,29712.426602728206,3.5389990345301205
7.0,1.826065481216069,3094792.6836318346,4.033878355417456,29125.734544208382,3.4478275117032897
7.0,1.8286519855461925,3033618.0220126095,3.89336079056717,29040.267857477953,3.4639336643204564
7.0,1.8242156718455806,2925563.309864393,3.847604614098218,30006.960260716958,3.4510789420597434
7.0,1.8127988768834549,3106784.0065732114,3.8657681090956446,27712.09917002032,3.493915790684716
7.0,1.8217120883538018,2891444.2738963217,3.9989548628092564,30375.286775604185,3.424097363173634
7.0,1.8214646933149994,2991485.0213257032,4.064943205036204,29461.106684033195,3.359557311341792
7.0,1.8295966071068395,2987754.436017348,3.989675924605654,28986.188708671918,3.506747723331071
7.0,1.8227181224596631,3085503.512769975,3.9568792796621497,25655.925200678208,3.4568394128250928
7.0,1.8203736558465384,2867909.2943894444,3.8825770299454216,28431.611543737927,3.5469196124683813
7.0,1.822287660828501,2768466.526899275,3.829406726951448,26553.754063467255,3.503983012656436
7.0,1.8156353590284666,2956018.9961224836,4.019947780350243,29696.717415771625,3.4624454289927353
7.0,1.8267737156647872,2877452.962806347,3.9784752460722794,28553.749899844417,3.4725677989023054
7.0,1.8240890572820552,3063992.6660827296,3.823537464612865,27612.110738856896,3.54398195396796
7.0,1.816323071841533,2816796.3370141657,3.9949020662222003,30526.32705879207,3.545247177674001
7.0,1.8152217832867314,2927171.246532736,3.9373127459207167,28233.335465979566,3.376280442568773
7.0,1.8260705697149175,2950546.333760754,3.8899881528579585,29631.762370316443,3.474319560213502
7.0,1.8241431153713845,2894508.321688665,3.9329816992711293,29149.061531387935,3.5344394729310213
7.0,1.817532606130089,2760220.0121218143,4.008528597969416,29528.870088998945,3.4902478295312127
