cycle,capacity,IC_C_H,IC_C_P,IC_D_H,IC_D_P
2.0,2.0247831304003627,306437.5920067802,3.971594936616463,24784.899129726757,3.591362729446715
2.0,2.025227529655508,285121.89485014934,3.983524580698244,27099.7571853914,3.523300694814713
2.0,2.0302010066568936,283569.7135894861,4.067587708389252,25548.29735888012,3.563677039972013
2.0,2.0290554344265628,273426.60223567527,3.986581633728903,26456.61939240433,3.580059438938934
2.0,2.030217007240844,288438.32764931803,4.103479523816519,24418.57565750101,3.3971745619076787
2.0,2.024015844043658,304092.32023481315,3.894371968847316,23392.67467676138,3.3813640796095266
2.0,2.0281210268089187,266167.33835433214,4.024564757076955,24834.060696249915,3.4478932456160587
2.0,2.0210951404797597,289895.43244614516,3.920808759635995,25241.96342051163,3.5299772542184904
2.0,2.0276216958763906,300340.3205762948,3.993967766437468,23922.594811648778,3.5344821182730075
2.0,2.027798054842513,284331.02851804957,3.957930583028513,28372.93493183726,3.411302061273297
2.0,2.027139765709524,301943.0154465704,3.953682048938215,25035.503575894243,3.473746214392726
2.0,2.0251411464608684,299840.652702504,3.9650718483682397,29175.090178592814,3.4701553358443142
2.0,2.0307195688344284,294739.3972044367,3.9894888913526207,27104.947695048602,3.3897988609218026
2.0,2.0268623380473847,276658.06757823733,3.9461405073292974,24638.493238032806,3.4343602150864734
2.0,2.018446832754543,292513.62704877096,3.9756082153583607,24868.771056217196,3.555034371795748
3.0,2.0151461559357884,392369.0314723483,4.458098247609748,27965.876002472713,3.674190226607181
3.0,2.011655491961814,402639.6889397193,4.097658839172322,26171.648101693518,3.462000644854991
3.0,2.0253882307626596,383905.70094815426,4.182049081008146,24677.16409551314,3.5403035192234293
3.0,2.009701476228884,415938.85889688035,4.051435312773369,26449.544041275636,3.373598316460075
3.0,2.011351246002834,391963.872573914,4.15137675223748,25945.800112361474,3.570950137390171
3.0,2.02208214379108,404421.43243403913,4.1294427759020795,26696.631602435376,3.4780923286943195
3.0,2.0169076475630265,403398.49420989206,4.069127029347861,28072.25066746051,3.5706469442739124
3.0,2.019346332775087,387405.96234246745,4.22700807984337,25034.94552096911,3.4993216806929373
3.0,2.014924893443915,385027.5717315588,4.230484260672426,26834.90782466611,3.471397052890868
3.0,2.0189535034155526,393013.1389905084,4.21287980556021,24659.556757795788,3.539285412219731
3.0,2.0114060859865246,416707.6683638292,4.091534672340031,27184.444015998364,3.350040793830861
3.0,2.0158062583129444,394199.0076088658,4.235275353651693,25812.81476444865,3.4364055812274197
3.0,2.0115767781869907,401492.65325020073,4.250167676726611,27015.656964896785,3.4372839924236374
3.0,2.0207260682138557,404292.3247727228,4.149415975752038,27175.826261315717,3.5208458187631977
3.0,2.0126203652892842,391853.004856809,4.284478936520385,28910.391992131368,3.3602729690703033
3.0,2.018281310797475,398071.0107207487,4.221606082123318,28409.825027705316,3.316920573561034
3.0,2.0166072453549537,423175.5714285046,4.1438485145427775,24756.622025437784,3.617802321627712
3.0,2.0062539917452584,405999.0596918331,4.287692166665389,27139.074359772843,3.5424689648102743
3.0,2.0122592294278365,406875.35380134266,4.142180277408498,25841.046857052977,3.5054020750859833
3.0,2.0071259548225378,409148.4510947331,3.9932487933847605,27094.123042124058,3.534919444519967
3.0,2.0101271136925165,373138.8793121251,4.167415688786866,27462.506666631696,3.527130871771433
3.0,2.0088506135039603,399776.0723858417,4.223729313765494,26903.525229228835,3.433792954202843
3.0,2.0139533321712255,415922.9376480759,4.246839165879645,27158.87443103184,3.6179952446019215
3.0,2.014002007955407,380934.4388896222,4.131232853584698,26845.58840907294,3.402200048791334
3.0,2.012074151308057,406904.24407063826,4.300132326281233,24556.955949712254,3.5098530047648246
3.0,2.013051608212216,398420.4908127678,4.213612314308299,26569.237060878742,3.6004475048105595
3.0,2.0183355141355706,440291.3355748992,4.200827525862463,26064.921670461434,3.4351121023581435
3.0,2.011234773993512,411883.08169725677,4.274701867845728,27510.19088705939,3.456360367834311
3.0,2.01067250556172,436576.55356249266,4.1317999895250725,28496.15542796361,3.5312556858287736
3.0,2.010376449818029,374122.738123254,4.143823079481112,27167.05968878063,3.439184868842811
3.0,2.0195854420917243,393541.69445894874,4.260577494619425,27435.940298133628,3.616539309258087
3.0,2.0115628168391937,399784.0492101926,4.083950721432595,26748.617954591205,3.582779000713991
3.0,2.0142101076360532,443659.24990521127,4.245389422294257,25892.31639353391,3.5348418758401445
3.0,2.0074337886496836,381788.01053577027,4.099445413576002,26632.808816533383,3.4986716544355536
3.0,2.0181789294239656,395704.8855700091,4.117469885810712,28686.151376581634,3.296615461470758
3.0,2.0134812587937594,402001.58742246876,4.200851447177791,27276.77873065467,3.5106665629603295
4.0,2.0152965810517554,406478.4283462011,4.079105318332348,27585.155550411313,3.428954044300988
4.0,2.010351209756137,443436.5852199312,4.3326410675442775,29228.98480963368,3.5678603257764863
4.0,2.013526062999451,440376.38984322146,4.231599984061554,30341.568466414567,3.4365454848523855
4.0,2.015992969771966,392604.7523075827,4.258720362732633,25272.63892865972,3.415859676920283
4.0,2.0081200918169952,424381.26876317983,4.231508067830995,31036.930948100664,3.494435918711655
4.0,2.0163953502258516,422468.88451330713,4.259606865926007,27847.846484385183,3.5778191516350972
4.0,2.009046002647228,367811.3278287512,4.236791974583962,25153.786628963877,3.592671165402966
4.0,2.0110776261798136,397341.72793328296,4.428652145864792,27623.730757716945,3.48611687747744
4.0,2.0162964403238735,436185.8333642118,4.297441520406656,25806.452175092727,3.5383641162091073
4.0,2.0121041316060286,399797.81590249686,4.205758919079053,25145.263933346025,3.565448214578607
4.0,2.0121142387616042,409091.8878707023,4.190146056460644,27417.65167048025,3.580694378612992
4.0,2.0088727002821654,411088.77951638773,4.183517597227927,26176.695474161577,3.51198234481726
4.0,2.010369939533696,389671.289726125,4.245936948870757,29788.28598374747,3.5042180207025386
4.0,2.0128687793123916,416489.4974238194,4.158358209973399,29266.852256609633,3.5074128061758727
4.0,2.004512217624807,444221.8219417067,4.281870653349801,28480.927623724638,3.3079036657152505
4.0,2.013272793915031,437819.5577352867,4.233606760529035,27932.85111739302,3.5635284794516204
4.0,2.0138456000470497,444319.6903079534,4.215308909282381,27762.85355029305,3.563311498463619
4.0,2.011679727627411,396105.27712290693,4.202035233882407,28465.4074625364,3.5656184630432803
4.0,2.0170329970050056,417659.35435566964,4.18731482346349,26830.659489302627,3.518323226624484
4.0,2.0066765659486605,419574.7869146409,4.441186755356955,25570.203389022,3.5118088550650706
4.0,2.0148060475468017,429710.7905612688,4.120484603157012,28362.016162798463,3.4634034580577437
4.0,2.007536401759826,439046.03352953546,4.2575662395783445,26313.001468607657,3.4627529399255947
4.0,2.010949205326609,384656.7285088791,4.265786050147814,28755.093889768566,3.4775395900613315
4.0,2.0131714160169945,421501.3533078877,4.222253091436529,25786.32947583512,3.5350269743704263
4.0,2.0085514040549404,433376.0145545156,4.112229312322036,25851.88644040908,3.4988646026942742
4.0,2.013081302753849,421271.8693842739,4.126695352367542,27929.624960599052,3.5216221004805215
4.0,2.0179784909853304,422975.21051472635,4.151346279232901,25786.975076615137,3.3936841683708114
4.0,2.0145851593773814,435719.26737664343,4.126906722869595,28002.1293878078,3.4886295741840128
4.0,2.0161768195709473,437246.4189678006,4.011276159933713,29076.12405379602,3.5184857286877866
4.0,2.0111451238452074,408547.85941201943,4.204383660204706,26952.823711125806,3.4352219992409414
4.0,2.010434669218172,397301.3866711653,4.314873746869817,27726.523474141526,3.6585640790453247
4.0,2.0147788302731153,431438.37927140994,4.1125045165837975,27347.571667347223,3.5059173610029974
4.0,2.0107187397142057,409358.0135396359,4.237022624436042,28257.188347879448,3.407219463220167
4.0,2.014427167952466,430686.2437781657,4.152112278437207,26692.692759381393,3.5317379145354675
4.0,2.002923950911767,419141.54939631675,4.339063819467,24059.86947307004,3.558442629692386
4.0,2.0154768202720774,388962.61985371896,4.245454713836717,29033.662011404034,3.4184450828480033
5.0,1.997698692963516,888863.0531963559,4.080455133993958,27370.029846433634,3.495531605491163
5.0,1.9978680599368912,888794.2791015935,4.085978813763204,28280.09378431841,3.4734654213593084
5.0,2.000397276224506,852168.3465974338,3.922603443714856,29823.820109490494,3.613066451777766
5.0,1.9933603990577888,913542.2257914286,4.0709509790622445,26426.839390234563,3.465468187068527
5.0,1.9982195428407163,972078.2125952828,4.1344672101159485,26835.455955430403,3.3963737648717833
5.0,2.0036210622574586,911847.5106800003,4.101772712785614,26641.494871016326,3.549102502109371
5.0,1.9976005275076931,915363.5287797204,3.999227354607615,30804.47174618677,3.5297806026061505
5.0,1.9992720285811414,893826.4873266642,3.994152637048255,26507.363093992168,3.633160480500662
5.0,2.0069249058427485,879879.0164878462,4.058219766243435,31016.596519128332,3.585021732887641
5.0,1.9992984471808894,883800.2834645159,3.864720256545009,29220.90473387251,3.585437975673117
5.0,2.005528482823106,918820.1059481838,4.030401755432634,26727.663829433634,3.5208466019814098
5.0,1.9980010221945093,911014.4848683645,3.9410556503271605,28860.888242679528,3.591055002419626
5.0,2.002037342781204,902282.9950360545,4.075280831613443,30621.22076453911,3.4909700557214154
5.0,2.002612976210697,954780.665186973,4.05577107105429,25314.68566163792,3.4484051786218384
5.0,2.0035332996341717,869942.5344719008,4.117490240931146,30744.42020847132,3.457177495531147
5.0,1.996397235923087,871673.1275671282,3.96866673324201,30291.739853980416,3.426034808193989
5.0,2.003498842953493,949303.7677215014,4.067772189529935,28745.043126357727,3.4871268333151466
5.0,2.007926197920061,876818.5585746333,4.078102975557289,27907.8736876147,3.369613568898681
5.0,1.9994494818566995,880767.5922483134,3.9907206163165974,27202.379931826454,3.5422615340383903
5.0,2.003477474418356,874130.4457014918,3.9770474757328267,26653.29069456624,3.5162742883308273
5.0,2.0060414712188828,948894.5001792351,3.9542402587369843,30931.86892536679,3.4731357104827834
5.0,1.9964635053125577,827258.4433289162,3.916049787394345,28600.582030613372,3.4804620297459996
5.0,1.997999638305969,850092.4722559908,3.915261379611589,26879.49245971086,3.5695232959732945
5.0,2.007743589227726,970489.8215456128,4.057195699391019,27438.72943158622,3.451750076306708
5.0,2.003553695927752,876769.6219281004,4.035169969384371,30846.41525734356,3.5136480689347263
5.0,2.009642150378207,837687.7034134873,4.038011999488936,28572.43218534958,3.42962096697661
5.0,2.0037358068966133,955649.6129668999,4.1785089717079185,28709.6465325652,3.365527086530675
5.0,2.002436800672019,920636.3184328242,3.9833733123689017,28433.721390029677,3.4646515600411756
5.0,1.9999934139203697,932865.6612623938,4.113381508983008,26343.819053972486,3.4626996857450236
5.0,1.99417284117685,969298.6994497237,4.071899183780777,25316.618104189547,3.4939612072230193
5.0,1.9993942018119844,854151.7715576709,4.08514628463348,29556.530377038922,3.517330077873394
5.0,1.9979610498404379,859597.4340941992,4.005714605008171,27488.15539527036,3.498069350017327
5.0,2.002761251719987,819638.2942150551,3.941510452858155,28083.752749843512,3.6080031266541326
5.0,2.00391056506784,887545.2057559165,4.03440091981569,27988.372831099063,3.5738495193655404
5.0,2.002263808566569,944464.1062329994,3.8937118437220595,26997.19072444914,3.517688302779938
5.0,2.002502903860505,994243.8196949146,3.8574993147791874,28084.621592112904,3.493024509215741
6.0,2.0148570419167426,371780.51290568564,4.274995363129444,32248.722801390573,3.5973753429048294
6.0,2.019964388300031,346630.7420185307,4.0654278782322875,34794.816048358916,3.523029555746338
6.0,2.0179129823233137,311844.24593757285,4.136738533630333,36985.46491630217,3.595141937410558
6.0,2.0156331535908247,361777.5010837628,4.2396203510257395,36748.9256211894,3.5004398742549214
6.0,2.015832211848587,321230.06794341945,4.2620435360432865,32865.19606799292,3.5406408249627495
6.0,2.0121309409280563,348459.66426741926,4.121303378873497,34177.76824688128,3.5159960887949766
6.0,2.016937371551558,360841.41443957156,4.104726732737564,32429.07720546312,3.4222270233455934
6.0,2.0096070211630512,368933.4454030049,4.31397835054647,33313.509260742816,3.609699600328577
6.0,2.019056666063139,314253.612964019,4.114796674770255,32151.87570449305,3.4842655066261834
6.0,2.013969208514263,342396.2837472243,4.031063899060259,32558.615435898257,3.508469861700054
6.0,2.0164052625730045,307578.50351643725,4.093714254940134,36852.930080235295,3.4048420094415333
6.0,2.013839870720304,319557.65239820944,4.27123147340814,31524.776909307555,3.4690563184662326
6.0,2.0176864404868824,352565.91908961197,4.1623661985286615,33835.79766580619,3.4740518225305177
6.0,2.008705830084627,340419.67193387594,4.194400459051707,34327.93096001616,3.5601398957815933
6.0,2.009587384031309,312974.3092149373,4.157223140218412,35277.980367790566,3.482859148470581
6.0,2.0132902259046923,322862.271060826,4.118804133295192,34204.52300880728,3.4507155576733934
6.0,2.0183219430045574,346645.1335013264,4.15661443652339,36980.19994567058,3.521462448736609
6.0,2.008431164376974,286676.7018432361,4.089924408549886,36103.547221108216,3.552540615370093
6.0,2.007212002191426,353397.56313196477,4.253523385878078,37506.159402374826,3.55665283452981
6.0,2.019344185699487,350484.69348207046,4.239590153198357,34469.33858022389,3.5475684119024686
6.0,2.008532410666436,339758.16244002065,4.2467292499403895,37529.25224015366,3.456946398649137
6.0,2.0177922693695125,338757.41087446746,4.284304185014543,33655.814095804904,3.5409867499058154
6.0,2.013515074695425,321857.49083885417,4.188483119003076,37377.60872595175,3.4191626302404146
6.0,2.0079205449599216,348951.5489683119,4.060383480404471,37801.21755671553,3.5976825541912847
6.0,2.0180810595783845,341938.3107340004,4.341241303544106,37419.21909751106,3.4531223689282986
6.0,2.0196944170837634,326534.8876902106,4.1848081588420065,31916.611811831586,3.5004958231716925
6.0,2.0127128552148075,334394.882498806,4.187444832326697,34044.64826682604,3.4932185543587067
6.0,2.019069033208121,323965.8418103135,4.27384013906953,35437.93487931379,3.516425781760479
6.0,2.0137753868929145,329858.2298942078,4.238744990589897,35970.14980737961,3.434431727192151
6.0,2.0085078095674533,343589.7735468314,4.264781445670289,36822.56217660412,3.574308849460742
6.0,2.0153949633085015,337627.797359416,4.201183265372572,32881.282003054745,3.442656564099493
6.0,2.0136846133194672,337569.1864084636,4.209095592655873,32650.477197718337,3.4099297578103167
6.0,2.017023010835183,327874.8215529826,4.144546561326034,35227.209248742,3.4253068109959406
6.0,2.0183551496309615,320630.45810132904,4.201492358110074,33748.31638561855,3.501212295115304
6.0,2.0118953899482777,341725.8498378209,4.303985222277319,33855.49418113394,3.441740362607526
6.0,2.0126266909679584,367345.7967790688,4.19382346736731,37224.2034663302,3.477959929143863
7.0,2.017890824840715,467749.4541869004,4.247361742632434,25539.244328721375,3.373489822617516
7.0,2.0174099533211822,482656.54425229086,4.404209137484045,25470.203848744546,3.5177183029557995
7.0,2.0089789953668404,441436.78463111265,4.158573216345649,28040.47856914013,3.437601473575469
7.0,2.0132366122619034,477482.5149884226,4.295536746174427,28467.275061544147,3.5153540562246843
7.0,2.0125308597940323,445371.54475140775,4.246054890577852,26068.703908018815,3.49216964898349
7.0,2.008770211308028,457465.6789983304,4.112241744450982,26963.399321174984,3.4367704355653643
7.0,2.0098940019277114,456409.52499785955,3.99713299064644,25034.75198479341,3.5398696636582545
7.0,2.0136948850674794,441831.80992152815,4.282592498546671,26635.132600952904,3.4434775592937648
7.0,2.009947038100098,502112.62646212743,4.220521789745019,27783.70786001454,3.516366670925233
7.0,2.00564172257703,444796.7748508813,4.23899552499339,27508.811734389117,3.637536871547672
7.0,2.010946316124004,480030.11127460585,4.268486392055753,27710.945897426678,3.5064726539119664
7.0,2.011932700137692,413185.6156498807,4.230106422595871,28103.862729968103,3.5246753236963597
7.0,2.0133551442093967,480653.9646147416,4.128013135610341,29534.55876105213,3.415033735985381
7.0,2.012666923220314,474017.8275195478,4.157505638856779,28544.887565627727,3.45998467965877
7.0,2.013576733080384,454260.2260497906,4.1523082088697265,30611.320155953417,3.4253576575852067
7.0,2.003896755891662,439991.9822121284,4.211800500849465,26996.018319724986,3.5548407562259343
7.0,2.0170555762150895,451114.08715121564,4.0594365868588875,25749.205983954518,3.481625293989032
7.0,2.0068020736907033,449981.87723406777,4.320180936734917,27986.107375433,3.487051093372096
7.0,2.008910744606121,462577.3337607305,4.179049618715647,27842.761953608882,3.5345313442322217
7.0,2.016717133086347,461366.0482462652,4.243779031046139,26810.120203610084,3.562783531727604
7.0,2.009529365947205,453656.5024270903,4.3046645478564285,26851.829703502284,3.39044663718033
7.0,2.0114473420673593,490311.1701390593,4.0099928270209,27655.328542430965,3.439693365943057
7.0,2.0124261768362532,450422.9648965741,4.281465002623819,27588.488858783436,3.5542804880053
7.0,2.0182712785964383,459097.0563966544,4.1705662729110005,28033.364508809867,3.523598205353414
7.0,2.008457723817261,463822.5211501689,4.179466713783215,26936.180739813557,3.435725834794456
7.0,2.010581829752865,487191.82848974573,4.17018864999575,29087.95897923921,3.492998660649658
7.0,2.0085405675088768,462784.3160179324,4.100966097171733,28349.72820007249,3.4693919684558314
7.0,2.0165442406466143,491269.5160205092,4.054973922775613,26880.055213744312,3.3995970657114265
7.0,2.021790701712549,448319.5795467555,4.09027995306132,30596.549686551672,3.4332782173323633
7.0,2.0065711666317667,431860.6054366391,4.212799888923751,27577.39966992129,3.42561859966849
7.0,2.0111482052777796,459628.44781351875,4.311998671937306,27972.963439501746,3.4446291495837973
7.0,2.012181420023306,476054.0051149415,4.341921104172197,25994.828185436447,3.5614973070480063
7.0,2.011841796793225,421183.56217841455,4.04767386046524,29349.91884882621,3.5851352054039136
7.0,2.0108098643374257,453549.31887665717,4.051024038092893,28562.821274634345,3.4818915937760364
7.0,2.006851323536301,463104.57834864606,4.084035634830713,28281.424984277954,3.4084219658470563
7.0,2.014458214258116,443443.90982173,4.002014479006468,28884.906084270788,3.557095427839302
8.0,1.9667352627049026,297221.4045320657,3.986929499081356,31846.703462532667,3.6188994199312203
8.0,1.9704310021485965,287955.131836997,3.9861183471659665,30445.85934365955,3.4236208644268746
8.0,1.9735926510180357,301029.104766027,3.8051400132791677,30051.14163212873,3.5511778084399905
8.0,1.9626321424045305,282160.41721706325,4.162674677992208,30599.665942046187,3.573919611966957
8.0,1.9746980345944896,279879.8582915261,3.973348418142765,34317.72915582159,3.5303205781268217
8.0,1.9781042445366288,283861.5771776615,4.094346439393837,31140.685829833375,3.4752590358842164
8.0,1.9713100374766996,291564.38402355043,3.945608531461916,31869.577727475244,3.3716954153255174
8.0,1.9656450539277408,303792.24378810386,4.0306697247599415,31670.49794606192,3.517471504408809
8.0,1.970374080428946,307239.6020158713,3.8395559141600883,30322.137808144795,3.4929633464675574
8.0,1.969560763794813,262271.2252506482,3.852901578395526,31088.826161053585,3.569053441814676
8.0,1.9671398231069621,283421.8019671938,3.9940823987321177,30604.353245083024,3.5598013226484784
8.0,1.9679183384887824,276849.3831015085,4.064585607062552,33039.59843580653,3.4313220536424414
8.0,1.9703479407112905,288409.40970369877,4.001227803608834,29752.404319694007,3.5591677153613186
8.0,1.9734950429289764,279310.3892503845,3.9576447598510467,33006.467566719024,3.428111913921036
8.0,1.9661562682170328,302899.3807011693,3.939591531486343,28664.03180759472,3.475767002417881
8.0,1.9756665747265505,323440.1294090959,3.9019342953851504,29693.887939822333,3.466126579340516
8.0,1.9758849527074036,305543.38038015814,4.068023221531597,32668.431919019968,3.4058634375622736
8.0,1.9650536623655586,282992.5148550987,3.9110334011424452,30059.478012407813,3.4588536787387225
8.0,1.9713118079640066,295189.1192325516,4.048711758634527,31506.539738684613,3.4508560499968755
8.0,1.9695319102182856,271042.6687710266,3.769552166986543,32115.41462240621,3.569415106512542
8.0,1.9690738416135551,287461.84785122715,3.846224049415658,32930.174250286684,3.5326297482039886
8.0,1.9699363453133518,293127.6396498615,3.9151757185482925,29382.769793932155,3.5158507042149383
8.0,1.966669341535411,286983.12189635634,4.088081950706407,31039.949691730573,3.326553521023017
8.0,1.966681416001277,278517.15562145,3.941288601153288,28898.70290861164,3.5285090078305665
8.0,1.967624040739802,286224.4488953326,3.964120078273103,30995.48756928716,3.4887458852829556
8.0,1.9679070733201849,292900.551179729,3.9794199931350436,31453.85000041579,3.5770110006820195
8.0,1.9666371925318742,296689.2619574072,4.145647602119275,31051.032400663684,3.4980181603788294
8.0,1.9638151425504258,282742.7488709669,3.9438855415655425,31944.659188986512,3.543588332492303
8.0,1.970074556033069,304986.3667089171,3.8732994127799065,31875.37131842749,3.4991048828656197
8.0,1.9692816123700017,287886.7920715302,3.8769602337314355,29224.286718292173,3.520605952789036
8.0,1.9707501568922778,291298.8663287142,3.951122395193098,29994.28680976429,3.533366576314444
8.0,1.96902854435194,287838.4871949819,4.020753655966206,32118.22627656044,3.390716025367133
8.0,1.9689833601941855,279150.6898505517,3.963321949282741,26211.300961159384,3.5119635314705264
8.0,1.9715933192787258,291574.16272261273,3.860227159148955,34158.34371507679,3.579045603489452
8.0,1.9666987297666336,289371.76824758534,3.7957010436452046,31851.232542863687,3.4023740465357704
8.0,1.9714136932548407,308238.58019005717,3.946739287442789,29458.735082903586,3.5855561329813215
9.0,1.968174716136153,277943.09185843373,3.863237438577083,26939.40131862832,3.481239318436725
9.0,1.9629368069090591,295189.2154577098,4.075077241956515,28040.225576341723,3.5561634488779794
9.0,1.9751142130469368,262163.8375366917,3.8531621902132724,26129.00939376367,3.5162471803527695
9.0,1.9670143117503125,262544.3113895895,3.937023890923725,26555.938202150635,3.5542403158704405
9.0,1.968341501494533,250308.35661344384,3.9669270668003933,28792.09751273129,3.4974468940402477
9.0,1.972051173597908,269666.32301834563,3.9811208709413437,25688.498637265548,3.478192255337457
9.0,1.9672268588302635,283247.43533139996,3.8716913978538425,24727.557743383837,3.528289464418745
9.0,1.9698687401885722,278209.52512573387,4.010026324692829,26411.51105484837,3.5150933456105418
9.0,1.9667887799612853,273076.24415276194,3.963364331899668,29705.71622974489,3.547317537164238
9.0,1.9703256847720012,287352.2726273256,3.751734318285651,27107.662265149185,3.5590744738717777
9.0,1.9684985076375718,276056.2952452097,3.8625756928428987,26103.63996858332,3.4371562197593364
9.0,1.9721005675655463,297425.62043983885,4.088929350576269,25547.878407327473,3.4486969229623035
9.0,1.965215127104355,262564.1775753161,3.8576565992975373,25994.131676428347,3.556558036191985
9.0,1.9653405383207414,291220.4535998058,4.044241450934473,27062.194595410063,3.581351315591706
9.0,1.962807803492247,268932.3208966118,3.951491620976843,26979.664339109797,3.5953401219155663
9.0,1.9642343891674754,269226.0024246908,3.929887707847784,25989.96354618655,3.422536198465794
9.0,1.9662903154988352,273257.24711444817,4.050546008620026,25320.76579926645,3.552412953767834
9.0,1.973173723922198,269562.979218831,3.9570403507634784,27450.201818774425,3.5241573443848546
9.0,1.9684895194529646,267263.55583701766,3.988734806820975,26182.288058152946,3.4974275741042415
